comparison,axis,method_1,feature_set_1,run_1,k_1,graded_1,method_2,feature_set_2,run_2,k_2,graded_2,n_matched,r_matched_mean,r_matched_min,r_unmatched_mean,r_gap,n_electrodes,diag_share,diag_null_mean,diag_null_sd,diag_z,diag_p,diag_n_draw,diag_share_adj,overlap_hard_mean,n_sig_plain_hard,n_sig_within_hard,overlap_weighted_mean,n_sig_plain_weighted,n_sig_within_weighted
cnmf_vs_kmeans_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,6,True,kmeans,concat_hg,20260924_014902,6,False,6,0.9285447520522023,0.8775559160988722,-0.18254253047830177,1.111087282530504,1624,0.729679802955665,0.16143472906403938,0.11537780559597251,4.92508130967141,0.009900990099009901,100,0.6776396466519315,0.5746969354458977,6,6,0.25177868782649937,6,6
cnmf_vs_hierarchical_concat_hg,A algorithms,cnmf,concat_hg,20260924_021756,6,True,hierarchical,concat_hg,20260924_014907,6,False,6,0.8427527566936316,0.7703610251392184,-0.1604705543749274,1.003223311068559,1624,0.6502463054187192,0.17124999999999996,0.10411174067403561,4.60079048066647,0.009900990099009901,100,0.5779744258446083,0.48607979858289485,6,6,0.22874428086755025,6,6
kmeans_vs_hierarchical_concat_hg,A algorithms,kmeans,concat_hg,20260924_014902,6,False,hierarchical,concat_hg,20260924_014907,6,False,6,0.8961435315242374,0.8000053181169781,-0.17513442257220066,1.0712779540964381,1624,0.6447044334975369,0.15883004926108374,0.09999202190230522,4.859131508623408,0.009900990099009901,100,0.577617381374171,0.4758403219944413,6,6,0.4758403219944413,6,6
cnmf_concat_hg_vs_concat_bands5,B feature sets,cnmf,concat_hg,20260924_021756,6,True,cnmf,concat_bands5,20260924_023340,6,True,6,0.5403018702875628,-0.1362227299539683,-0.10528827078613087,0.6455901410736937,1624,0.4144088669950739,0.1642241379310345,0.07699745756723456,3.2492596115342756,0.009900990099009901,100,0.29934428645104255,0.2676804847249979,5,5,0.43287468183088634,5,5
cnmf_concat_hg_vs_concat_bands5z,B feature sets,cnmf,concat_hg,20260924_021756,6,True,cnmf,concat_bands5z,20260924_024006,6,True,6,0.5874012621453569,-0.1425319191791507,-0.1146595285514837,0.7020607906968406,1624,0.41379310344827586,0.16112068965517243,0.08114743392183761,3.1137449649545443,0.019801980198019802,100,0.3012023430274381,0.2821279309049188,5,4,0.4446048205397501,5,5
cnmf_concat_hg_vs_concat_rawds,B feature sets,cnmf,concat_hg,20260924_021756,6,True,cnmf,concat_rawds,20260924_022631,6,True,6,0.45114502788328364,-0.16487259730204604,-0.08924299408287774,0.5403880219661614,1624,0.3577586206896552,0.17083128078817725,0.0619870030392414,3.0155892483322995,0.009900990099009901,100,0.22543944986150005,0.2307628346003584,5,4,0.4010897394289092,5,5
