cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,185,21,47,0.25405405405405407,22,25.7875,0.10624324324324325
1,165,19,49,0.296969696969697,25,25.6225,0.10706060606060606
2,140,18,38,0.2714285714285714,11,25.1275,0.10917857142857143
3,148,19,47,0.31756756756756754,17,25.27,0.10947635135135136
4,180,16,57,0.31666666666666665,10,25.7075,0.10645833333333334
5,189,19,74,0.3915343915343915,8,25.8975,0.10874338624338624
6,357,20,88,0.24649859943977592,26,26.6825,0.09999299719887954
7,206,20,38,0.18446601941747573,18,26.0175,0.1052669902912621
8,110,10,65,0.5909090909090909,23,24.605,0.11336363636363636
