cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,243,15,61,0.25102880658436216,18,26.3125,0.10310699588477366
1,138,14,67,0.4855072463768116,11,25.18,0.11003623188405796
2,198,19,67,0.3383838383838384,8,25.935,0.10487373737373737
3,363,21,85,0.23415977961432508,26,26.7025,0.09933884297520663
4,230,19,81,0.3521739130434783,25,26.235,0.10372826086956521
5,192,22,29,0.15104166666666666,8,26.0125,0.105234375
6,132,19,23,0.17424242424242425,3,25.0675,0.10950757575757575
7,197,15,85,0.43147208121827413,22,25.985,0.10631979695431472
