comparison,axis,method_1,feature_set_1,run_1,k_1,graded_1,method_2,feature_set_2,run_2,k_2,graded_2,n_matched,r_matched_mean,r_matched_min,r_unmatched_mean,r_gap,n_electrodes,diag_share,diag_null_mean,diag_null_sd,diag_z,diag_p,diag_n_draw,diag_share_adj,overlap_hard_mean,n_sig_plain_hard,n_sig_within_hard,overlap_weighted_mean,n_sig_plain_weighted,n_sig_within_weighted
cnmf_vs_kmeans_concat_hg,A algorithms,cnmf,concat_hg,20260908_201639,8,True,kmeans,concat_hg,20260908_220052,8,False,8,0.8819416657924891,0.7156850558765788,-0.12395051424170912,1.0058921800341982,1719,0.6940081442699244,0.1275101803374055,0.08535287612190513,6.637127999335593,0.009900990099009901,100,0.649288909928591,0.5421765424814766,8,8,0.20021942010328167,8,8
cnmf_vs_hierarchical_concat_hg,A algorithms,cnmf,concat_hg,20260908_201639,8,True,hierarchical,concat_hg,20260908_220244,8,False,8,0.8181029995766596,0.5544369197915546,-0.11508098932829516,0.9331839889049547,1719,0.6207097149505526,0.12403141361256542,0.08522568892135056,5.82780036892797,0.009900990099009901,100,0.5670046952098233,0.46852856682433386,8,8,0.18335605592129875,8,8
kmeans_vs_hierarchical_concat_hg,A algorithms,kmeans,concat_hg,20260908_220052,8,False,hierarchical,concat_hg,20260908_220244,8,False,8,0.94677967948192,0.8905583710335931,-0.1310000451353793,1.0777797246172993,1719,0.6916812100058173,0.11999418266433974,0.08287973212493771,6.89779048126849,0.009900990099009901,100,0.6496400547354781,0.539031643749103,8,8,0.539031643749103,8,8
cnmf_concat_hg_vs_concat_bands5,B feature sets,cnmf,concat_hg,20260908_201639,8,True,cnmf,concat_bands5,20260908_203247,8,True,8,0.5518607847857671,-0.06272488070366736,-0.07659495432838938,0.6284557391141564,1719,0.39499709133216987,0.12033158813263524,0.05251029418523017,5.230698236628641,0.009900990099009901,100,0.31223754257183484,0.25273724295119815,6,6,0.41965632141233145,7,7
cnmf_concat_hg_vs_concat_bands5z,B feature sets,cnmf,concat_hg,20260908_201639,8,True,cnmf,concat_bands5z,20260908_203917,8,True,8,0.5373766650377901,0.032867406118430434,-0.07582675522156117,0.6132034202593513,1719,0.37521815008726006,0.12664339732402558,0.0502319133149368,4.948542397832955,0.009900990099009901,100,0.2846199960034637,0.22919890004517154,6,5,0.41894094914592483,5,5
cnmf_concat_hg_vs_concat_rawds,B feature sets,cnmf,concat_hg,20260908_201639,8,True,cnmf,concat_rawds,20260908_202514,8,True,8,0.551854676431031,0.017161017001784077,-0.07606660815888062,0.6279212845899117,1719,0.35776614310645727,0.12006399069226294,0.047709381973292546,4.982293682765765,0.009900990099009901,100,0.27013572566623256,0.23099663353813638,6,6,0.3913056973276312,5,7
