comparison,axis,rank,weighting,cluster_1,cluster_2,r_centred,r_plain,overlap,n_1,n_2,null_plain_mean,null_plain_sd,z_plain,p_plain,null_within_mean,null_within_sd,z_within,p_within
cnmf_vs_kmeans_concat_hg,A algorithms,1,hard,3,3,0.9697669921479224,0.9416406993104852,0.6383763837638377,219.0,225.0,0.08086144264203407,0.014183438306039372,39.3074605107854,0.000999000999000999,0.1873738593605106,0.014224307740031696,31.706465625322732,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,hard,1,2,0.9688267537299233,0.9881809453223793,0.645748987854251,443.0,370.0,0.11015611791064162,0.01915079968455338,27.967128201732855,0.000999000999000999,0.28308223406543004,0.012755497678705503,28.432191587026058,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,hard,4,0,0.9622511237340202,0.8769126066094098,0.6366782006920415,220.0,253.0,0.08123677292495225,0.014254748402035309,38.96536172380164,0.000999000999000999,0.26608368752563866,0.016714979094619935,22.1714015356254,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,hard,0,5,0.9517682454918837,0.7768792912928082,0.6212765957446809,207.0,174.0,0.07812009672373961,0.013568423382394348,40.03092206908222,0.000999000999000999,0.24059588737167717,0.015930022504069614,23.897060300809486,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,hard,5,6,0.7985836232497973,0.7213602343420226,0.43790849673202614,213.0,227.0,0.07867273734995747,0.014592340441938391,24.618104327502184,0.000999000999000999,0.1069181257168395,0.012787998590291318,25.88289079625606,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,hard,6,1,0.7448497357605633,0.7073148801192995,0.4126984126984127,242.0,203.0,0.08303513631921615,0.01466824910073356,22.474616712277545,0.000999000999000999,0.15462661011539017,0.014771464348761811,17.470969464490153,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,hard,2,4,0.7307820262769801,0.9321033260925251,0.23809523809523808,136.0,228.0,0.0616381642049508,0.012332060773127956,14.308806706077394,0.000999000999000999,0.16801095394982205,0.009614642627802095,7.289328044576243,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,1,weighted,3,3,0.9697669921479224,0.9416406993104852,0.2450744024973392,208.32418958549732,225.0,0.07454267924099878,0.008374812221039602,20.362453360795662,0.000999000999000999,0.11685015876197397,0.004788741181733934,26.77618999841981,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,2,weighted,1,2,0.9688267537299233,0.9881809453223793,0.2546358456825565,296.10836005887205,370.0,0.08898045335998163,0.011633133275157572,14.239963422092837,0.000999000999000999,0.17042805028176639,0.0036710987793053085,22.93803584787358,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,3,weighted,4,0,0.9622511237340202,0.8769126066094098,0.2452252871112549,234.6802946677331,253.0,0.07942706718247144,0.009490988035145307,17.46901579844264,0.000999000999000999,0.1515712734520359,0.004298949060597784,21.785327608928704,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,4,weighted,0,5,0.9517682454918837,0.7768792912928082,0.20026010988161821,247.17602437234027,174.0,0.08120521258778735,0.009763460077705455,12.193924730197738,0.000999000999000999,0.13183509558496304,0.003632632484509312,18.836206136580284,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,5,weighted,5,6,0.7985836232497973,0.7213602343420226,0.18710497968457354,231.40535903234058,227.0,0.07833008925313263,0.010016197016596458,10.859899246311254,0.000999000999000999,0.08617339483696893,0.004468824758560662,22.585711076330746,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,6,weighted,6,1,0.7448497357605633,0.7073148801192995,0.16353854804889195,251.77176845725367,203.0,0.08152926635505015,0.010043075600281661,8.165753695167028,0.000999000999000999,0.09620210218930801,0.003833616996443234,17.564729580982547,0.000999000999000999
cnmf_vs_kmeans_concat_hg,A algorithms,7,weighted,2,4,0.7307820262769801,0.9321033260925251,0.1346527090922536,210.534003825963,228.0,0.07495457683543745,0.008590653017942458,6.949196077659113,0.000999000999000999,0.10769465910975634,0.0026287435275401403,10.25510845773661,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,hard,4,0,0.9342593251241016,0.8538851755629104,0.5444015444015444,220.0,180.0,0.079275338155398,0.018750098953932433,24.806600081894295,0.000999000999000999,0.25640177530022307,0.016912120256173488,17.029193545155394,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,2,hard,3,3,0.9337324890689936,0.8892957291066559,0.47345132743362833,219.0,114.0,0.08020092992929671,0.018780888758611728,20.938859846236607,0.000999000999000999,0.1328356996250416,0.014364798983931625,23.71182695905437,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,3,hard,1,1,0.9313154926521253,0.9740300112225552,0.5031712473572939,443.0,268.0,0.1080904415747998,0.030460159398432905,12.970411632278587,0.000999000999000999,0.2234840799650676,0.011883823384160854,23.535116464706338,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,4,hard,0,5,0.7906947772468915,0.6265152004993519,0.34519572953736655,207.0,171.0,0.0764116715623102,0.01818262353598949,14.782468406885444,0.000999000999000999,0.24957845676134824,0.012865621499064643,7.431997963174176,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,5,hard,6,6,0.7679847177820973,0.9225029024378826,0.3346456692913386,242.0,436.0,0.08153288626724274,0.01966317192772391,12.87242892217312,0.000999000999000999,0.1729214944552479,0.011149170922195143,14.50548888026636,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,6,hard,5,4,0.7478130897694504,0.7975235960875349,0.32808398950131235,213.0,293.0,0.07683627552008904,0.018599798209357137,13.508088160592317,0.000999000999000999,0.11413460947867546,0.01268057720526186,16.872211458470336,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,7,hard,2,2,0.5680439969772515,0.8894110275299953,0.102803738317757,136.0,218.0,0.058029791311009736,0.013905757895250137,3.21981350056734,0.000999000999000999,0.05039368718013175,0.007790239190611024,6.72765621892471,0.000999000999000999
cnmf_vs_hierarchical_concat_hg,A algorithms,1,weighted,4,0,0.9342593251241016,0.8538851755629104,0.2125881015904086,234.6802946677331,180.0,0.07741899825267012,0.016222785068937758,8.332052897412217,0.000999000999000999,0.13573025820057952,0.004343079871950183,17.696622133573022,0.000999000999000999
