cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,200,13,50,0.25,18,26.0425,0.1055125
1,47,1,47,1.0,17,19.8025,0.1349468085106383
2,151,17,40,0.26490066225165565,22,25.3925,0.1081456953642384
3,218,22,78,0.3577981651376147,25,26.0975,0.1040940366972477
4,202,14,54,0.26732673267326734,10,25.95,0.10441831683168318
5,232,19,44,0.1896551724137931,23,26.16,0.10389008620689655
6,189,16,84,0.4444444444444444,8,25.7525,0.10731481481481481
7,449,21,107,0.2383073496659243,26,26.815,0.0981792873051225
