cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.07469658018687837,0.8303088155893439,False
0,1,-0.08240131514517923,0.8073181830600158,False
0,2,0.1410447581431567,0.843716525020342,False
0,3,0.6680159130419643,0.9410186193274023,True
0,4,-0.40278662640399154,0.44855975614405474,False
0,5,-0.002712858290880891,0.6986426696004199,False
1,0,-0.4865454130414298,0.5759038831948332,False
1,1,-0.16487259730204604,0.7142211950048694,True
1,2,0.16232997617459377,0.7985831694965113,False
1,3,0.1424893158223195,0.8535544958914916,False
1,4,0.15672124518928177,0.5793493030009002,False
1,5,0.035047565165908956,0.6039169209936964,False
2,0,-0.487575018611912,0.48011912221535225,False
2,1,0.48167318055808883,0.8443576440612921,False
2,2,-0.5432078834587226,0.511044694892348,False
2,3,-0.32158611213068616,0.6491280656183003,False
2,4,0.9604784970259396,0.9503439498397739,True
2,5,-0.7097918182127282,0.20837605632651882,False
3,0,0.6607858973028686,0.8960833500478185,True
3,1,-0.2810659698275658,0.6211842890853013,False
3,2,0.14240786033822084,0.75919756697318,False
3,3,-0.3221999516679702,0.7258335323241254,False
3,4,-0.48547775953810546,0.2225226523436413,False
3,5,0.5157855548908726,0.7605911260828044,False
4,0,0.04516692377341157,0.7510777635736764,False
4,1,-0.3730284634470153,0.6910667452018582,False
4,2,0.032613246734349205,0.8020640405524772,False
4,3,-0.20821608693608495,0.8495956753074494,False
4,4,-0.036850942637371195,0.5064942379379513,False
4,5,0.39733815478296286,0.7399273839866968,True
5,0,0.26250693389712065,0.7965934237110491,False
5,1,0.14156378155875823,0.7771916203072466,False
5,2,0.18512430244801242,0.7787627641660928,True
5,3,0.026309944262700585,0.7585894574754591,False
5,4,-0.3604886691221526,0.3687150761579555,False
5,5,0.06628819928980226,0.636495382110559,False
