cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,65,7,47,0.7230769230769231,17,21.815,0.12234615384615384
1,375,18,85,0.22666666666666666,26,26.655,0.09832
2,338,18,99,0.29289940828402367,25,26.6025,0.09900887573964498
3,239,12,67,0.2803347280334728,18,26.2425,0.10361924686192468
4,225,22,60,0.26666666666666666,8,26.1125,0.10296666666666666
5,110,13,64,0.5818181818181818,11,24.3675,0.11097727272727273
6,276,25,34,0.12318840579710146,9,26.385,0.10153079710144927
7,91,7,85,0.9340659340659341,22,23.4,0.11593406593406592
