cluster_1,cluster_2,r_centred,r_plain,matched
0,0,0.06115743472317736,0.21516541464266414,False
0,1,-0.038949575846324365,-0.11522616484972527,False
0,2,0.8723837769133651,0.8594657273086312,True
0,3,0.23936065093248154,0.32412836845709414,False
0,4,-0.4240856966646586,0.25517403359350466,False
0,5,0.03224578992333878,0.3721019608775744,False
0,6,-0.2624643974057895,0.06752066587350564,False
0,7,-0.4264163059291111,0.24009378783135657,False
1,0,0.07529954920411011,0.44917138085112307,False
1,1,-0.13717211682178299,0.06545289879205403,False
1,2,-0.646034986609991,0.00044864481471122014,False
1,3,-0.4960581685340105,0.26413060760752605,False
1,4,0.8808443022004199,0.9479060085669733,True
1,5,0.3132983436309731,0.7579770226422721,False
1,6,-0.17111754325481282,0.4099935109346561,False
1,7,0.37157179990148537,0.7984020197191524,False
2,0,-0.33482844667839284,0.17953090713381198,False
2,1,-0.24183663943144418,-0.004493470342253052,False
2,2,-0.6212082339382718,-0.027731203504527274,False
2,3,-0.13288159542131076,0.4167249876361667,False
2,4,0.6948969815024879,0.8509187346709723,False
2,5,0.042843878518008735,0.5943294719879882,False
2,6,0.1512784766305715,0.5424145145462739,False
2,7,0.9287607774423796,0.9876894277376298,True
3,0,0.004395188893828985,0.22908459068866033,False
3,1,-0.3999515581472592,-0.2895928164342736,False
3,2,-0.23438268213028413,-0.1011980944456198,False
3,3,-0.1633694134069729,0.1372965280416269,False
3,4,-0.26367925811669346,0.33849609064141906,False
3,5,0.11550896007435035,0.4633725567217567,False
3,6,0.9834075977148238,0.9803034707842333,True
3,7,0.22484785637676785,0.5967141510241106,False
4,0,-0.5137309808344435,-0.2913333440693884,False
4,1,0.9530812331145359,0.9175755690138179,True
4,2,0.07578662952419937,0.1486661416980192,False
4,3,0.444308113022061,0.6022301186941758,False
4,4,-0.09935815540959046,0.40760026817436923,False
4,5,-0.7279005291542054,-0.20646259004923534,False
4,6,-0.5214644434332556,-0.1434453786514539,False
4,7,-0.47542673957034287,0.16679964262180763,False
5,0,-0.745701433942683,-0.42298686952478204,False
5,1,0.35987401397253854,0.2751885099075081,False
5,2,0.2284361753336634,0.23953076894464068,False
5,3,0.915772962845931,0.9196537089123851,True
5,4,-0.3343036385129172,0.3689348663286813,False
5,5,-0.6954014447914453,-0.07302331450379457,False
5,6,0.09555710888564252,0.4117948615695623,False
5,7,0.08250275410491044,0.6067395859961549,False
6,0,0.153406691170815,0.3151815233991511,False
6,1,0.05587457039966331,-0.024715419849979298,False
6,2,0.2528447614154407,0.17234421106999406,False
6,3,0.06531862833666116,0.20670084744404488,False
6,4,-0.3550147140598213,0.363882247507074,False
6,5,-0.043157098253392805,0.3604231530416089,True
6,6,-0.08530507336292475,0.2538517096301629,False
6,7,-0.1720363094859465,0.4575247248211233,False
7,0,0.9790615944375003,0.9885266083554337,True
7,1,-0.5083472178016546,-0.47368168802051186,False
7,2,0.09517868656168721,0.08938753836549396,False
7,3,-0.6342155473866312,-0.37920834384184027,False
7,4,-0.06042581941509163,0.3060620172966872,False
7,5,0.7678939749262952,0.8056245711736045,False
7,6,-0.12710477442263174,0.10502551963885473,False
7,7,-0.3242324708524215,0.14878022035582328,False
