cluster,n,n_patients,top_n,top_share,top_patient,null_patients,null_share
0,178,7,61,0.34269662921348315,18,25.7125,0.10442415730337079
1,325,18,86,0.26461538461538464,11,26.5875,0.09969999999999998
2,280,11,73,0.26071428571428573,1,26.4325,0.09996428571428574
3,197,18,46,0.233502538071066,8,25.845,0.10525380710659898
4,91,2,90,0.989010989010989,23,23.5525,0.11722527472527472
5,369,14,102,0.2764227642276423,26,26.6675,0.09856368563685637
6,149,7,89,0.5973154362416108,25,25.31,0.10778523489932886
7,130,5,77,0.5923076923076923,22,24.8775,0.11021153846153849
