cluster_id,size,jaccard_stability,n_runs
0,450,0.5329029560089111,50
1,129,0.9230087995529175,50
2,85,0.8972764015197754,50
3,74,0.6671887636184692,50
4,147,0.8430377840995789,50
5,179,0.4802268147468567,50
6,629,0.4871997535228729,50
