cluster_id,n_total,n_with_coords,n_missing,distance_mm,centroid_x,centroid_y,centroid_z,spread_x,spread_y,spread_z,metric,mirror_to
0,73,48,25,67.20210444310949,-31.984345138072968,-29.573943537970383,10.633366413414478,14.17188169083766,41.23738938586806,28.467853688639348,mean_pairwise,left
1,575,333,242,56.28035378937412,-38.637685109903146,-2.9409790175880217,1.0784784803564127,14.253350239531509,31.735018085041737,26.60944505614928,mean_pairwise,left
2,130,78,52,48.26326228502352,-45.843431753989975,-19.0182721173534,-7.812877296064144,14.389473417164728,22.96888830075749,27.51974708788613,mean_pairwise,left
3,175,52,123,44.32438059501213,-49.37297703669621,-17.99736894036715,-9.236707714887766,10.46395612226657,18.583907046140183,27.887530981849057,mean_pairwise,left
4,74,38,36,24.967520079610605,-45.213911156905326,-28.89982785676655,7.141366701377065,10.918062964065347,13.32536500289792,11.873412603099537,mean_pairwise,left
