band,importance
1-4Hz,0.024610951705527805
4-8Hz,0.027893403066538112
8-13Hz,0.03750164988783307
13-20Hz,0.07514296236931636
20-30Hz,0.0660963875340247
30-50Hz,0.04903099700155479
50-70Hz,0.04920418818131573
70-100Hz,0.08059986663879673
100-130Hz,0.09222090784718631
130-170Hz,0.08668746447271054
170-220Hz,0.11881876181969862
220-270Hz,0.08173983664539672
270-320Hz,0.07644339681792872
320-360Hz,0.0718667251486281
360-400Hz,0.06214250086354365
