cluster_id,size,jaccard_stability,n_runs
0,173,0.7703208923339844,50
1,142,0.5541377663612366,50
2,135,0.6746193170547485,50
3,66,0.566339910030365,50
4,81,0.8416020274162292,50
5,424,0.40471169352531433,50
6,167,0.8911561965942383,50
7,358,0.5810827016830444,50
8,166,0.7284807562828064,50
9,356,0.6286386251449585,50
10,34,0.6731828451156616,50
