sample_idx,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
315,6,3,10,7,10,0,9,8,11,17,4
316,6,3,10,10,10,13,5,8,9,9,13
317,6,3,10,10,10,13,5,8,9,9,13
318,6,3,10,10,10,13,5,8,9,9,13
319,6,3,10,10,10,13,5,8,9,9,13
320,6,3,10,10,10,13,5,8,9,9,13
321,6,3,10,10,10,0,9,8,11,11,4
322,6,3,10,7,10,0,9,8,11,17,4
323,2,0,4,12,11,7,15,10,8,2,11
324,2,0,4,12,11,7,15,10,8,2,11
325,2,5,9,1,13,1,0,4,2,16,17
326,2,0,4,12,11,7,15,10,8,2,11
327,2,0,4,12,11,7,15,10,8,2,11
328,2,5,6,12,1,1,6,3,13,10,12
329,2,0,4,12,1,7,15,10,13,10,12
330,2,0,4,12,1,7,6,3,13,10,12
331,2,0,4,12,11,7,15,10,8,2,11
332,2,0,4,12,11,7,15,10,8,2,11
333,2,0,4,12,11,7,15,10,8,2,11
334,2,0,4,12,11,7,15,10,8,2,11
335,2,0,4,12,11,7,15,10,8,2,11
336,0,1,6,7,1,1,6,3,13,10,12
337,2,5,6,7,1,1,6,3,13,10,12
338,2,5,6,7,1,1,0,3,13,10,12
339,2,5,9,1,13,1,0,4,2,16,17
340,2,0,4,12,11,7,15,10,8,10,12
341,0,1,6,7,1,8,6,3,13,10,12
342,0,1,0,7,2,8,6,3,13,10,16
343,0,1,0,12,2,13,6,12,13,10,16
344,0,1,0,12,2,13,6,12,13,10,16
345,2,0,4,12,11,7,15,10,13,10,12
346,2,0,4,12,1,7,6,10,13,10,12
347,8,7,7,7,9,8,13,3,4,17,3
348,2,0,4,12,11,7,15,4,8,16,17
349,2,0,4,12,1,7,6,10,13,10,12
350,2,0,4,12,1,7,6,3,13,10,12
351,8,7,7,0,7,12,13,11,4,18,2
352,8,7,7,0,7,12,13,11,4,18,2
353,8,7,7,0,7,12,13,11,4,18,2
354,2,0,4,12,11,7,15,10,8,2,11
355,2,0,4,12,11,7,15,4,8,2,17
356,0,1,6,7,1,8,6,3,13,10,12
357,9,7,6,7,1,8,6,3,13,17,2
358,9,7,6,7,9,8,3,13,6,17,2
359,3,9,3,9,6,5,4,9,10,12,10
360,1,8,2,11,12,6,7,14,5,0,9
361,2,5,9,1,13,1,0,4,2,16,17
362,7,5,6,9,1,1,0,3,2,12,3
363,3,9,3,9,6,5,4,9,10,12,10
364,9,9,6,3,6,5,3,3,10,7,3
365,7,5,3,9,1,1,0,9,10,12,10
366,7,5,6,3,1,1,0,3,2,7,12
367,8,7,6,7,9,8,13,3,4,17,3
368,7,9,3,9,6,5,4,9,10,12,10
369,7,5,4,12,6,7,15,4,8,16,6
370,1,9,2,11,12,6,7,14,5,0,9
371,1,9,3,11,12,6,7,14,5,0,9
372,1,2,1,4,12,6,1,14,5,0,9
373,9,7,6,3,9,8,3,13,6,17,14
374,7,5,6,9,1,1,0,3,10,10,12
375,7,5,3,9,1,1,0,9,10,12,12
376,8,9,3,11,6,2,7,1,10,12,3
377,1,9,3,11,6,2,7,1,7,5,6
378,2,5,4,12,1,7,15,10,2,10,12
379,2,0,4,12,1,7,15,10,8,10,12
380,2,5,4,12,1,1,15,4,2,10,12
381,2,5,4,1,6,2,15,4,7,16,17
382,3,9,3,9,6,5,4,9,10,12,10
383,8,9,3,9,6,1,0,9,10,12,10
384,7,9,6,9,6,1,0,3,10,12,12
385,9,7,6,3,9,8,3,3,6,7,3
386,8,9,3,9,7,12,13,11,4,12,3
387,1,9,3,9,6,5,4,9,5,12,10
388,9,7,7,0,9,8,13,13,6,17,14
389,9,7,6,3,9,8,3,13,6,7,14
390,9,7,7,3,9,8,3,13,6,7,14
391,9,5,6,3,1,1,3,3,2,7,12
392,2,5,4,12,1,7,15,4,2,10,12
393,2,5,4,12,1,7,15,4,2,10,12
394,9,7,6,3,9,8,3,13,6,17,14
395,5,6,5,6,3,9,12,15,17,15,0
396,9,7,7,3,9,8,3,13,6,7,3
397,9,7,7,3,9,8,3,13,6,17,14
398,9,7,6,3,9,8,3,13,6,17,14
399,8,7,7,0,9,8,13,11,4,18,3
400,9,7,7,3,9,8,3,13,6,7,14
401,9,7,6,3,9,8,3,13,6,7,14
402,9,5,6,7,1,1,6,3,13,10,12
403,9,7,7,0,9,8,13,13,4,17,3
404,2,5,4,12,1,7,15,4,8,10,12
405,2,0,4,12,11,7,15,10,8,2,12
406,2,5,4,12,11,7,15,4,8,16,12
407,9,7,6,7,9,8,6,13,6,17,16
408,9,7,7,0,9,8,13,13,6,17,14
409,4,4,11,5,4,4,11,7,3,1,7
410,2,5,9,1,13,1,0,4,2,16,17
411,7,5,9,1,13,1,0,4,2,16,3
412,8,7,7,0,7,12,13,11,4,7,3
413,8,7,7,0,7,12,13,11,4,7,3
414,2,5,9,1,13,7,15,4,2,16,17
415,5,6,5,6,3,9,12,15,17,15,0
416,5,6,5,6,3,9,12,15,17,15,0
417,2,5,4,12,1,7,15,3,13,10,12
418,2,0,4,12,1,7,15,4,8,10,12
419,2,0,4,12,1,7,15,4,8,10,12
420,2,5,9,1,1,1,0,4,2,16,17
421,2,5,4,12,1,7,15,4,8,10,12
422,2,5,4,12,1,7,15,4,8,10,12
423,2,5,4,12,1,7,15,4,2,10,12
424,8,4,7,0,7,12,13,11,4,18,2
425,9,5,6,7,1,8,6,3,13,10,12
426,9,5,6,3,9,8,3,13,6,7,14
427,2,5,4,12,1,7,15,4,2,10,12
428,2,5,4,1,13,7,15,4,2,16,17
429,9,5,6,3,1,1,3,4,2,7,14
430,2,5,9,1,1,1,0,4,2,16,12
431,2,5,9,1,13,1,15,4,2,16,17
432,2,5,4,1,1,1,15,4,2,16,12
433,3,5,4,9,0,7,15,4,10,12,10
434,9,5,9,1,13,1,0,5,2,7,17
435,2,5,9,1,13,1,0,4,2,16,17
436,9,7,7,0,9,8,13,13,4,7,3
437,9,7,6,3,9,8,3,13,6,7,14
438,9,5,6,3,1,8,3,3,6,7,12
439,2,5,4,12,1,7,15,4,2,10,12
440,2,5,4,12,1,7,15,4,8,10,12
441,9,1,6,7,9,8,6,3,6,17,14
442,9,1,6,7,9,8,6,3,6,7,14
443,9,5,6,3,1,8,3,3,6,7,14
444,8,5,9,1,13,1,0,4,2,16,3
445,8,5,9,1,13,1,0,3,2,16,3
446,0,1,6,7,1,8,6,3,13,10,12
447,9,7,7,0,9,8,13,13,4,7,3
448,9,7,6,3,9,8,3,13,6,7,14
449,9,7,7,3,9,8,3,13,6,7,3
450,9,7,7,3,9,8,3,13,6,7,14
451,9,7,6,3,9,8,3,13,6,7,14
452,9,5,6,3,1,8,3,3,2,7,3
453,9,5,6,3,9,8,3,3,6,7,3
454,9,7,7,3,9,8,3,13,6,7,3
455,9,7,7,0,9,8,13,13,4,7,3
456,9,5,6,3,1,1,3,4,2,7,14
457,9,5,6,3,13,1,3,4,2,7,14
458,8,7,7,0,7,12,13,11,4,18,3
459,2,5,6,12,1,7,15,4,2,10,12
460,9,7,6,3,9,8,3,3,6,17,14
461,9,7,6,3,9,8,3,13,6,7,14
462,9,7,6,3,9,8,3,13,6,7,3
463,8,5,9,1,13,1,0,4,2,7,3
464,8,7,7,0,9,8,13,13,4,7,3
465,7,8,2,11,5,2,7,11,5,6,1
466,8,7,7,0,7,12,13,11,4,18,3
467,2,0,9,1,13,7,15,4,2,16,17
468,8,7,7,7,9,8,8,11,4,17,3
469,9,7,7,0,9,8,13,13,4,17,3
470,8,7,7,0,7,12,13,11,4,18,3
471,8,7,7,0,7,12,13,11,4,18,2
472,8,7,7,0,7,12,13,11,4,18,3
473,8,7,7,0,7,12,13,11,4,18,3
474,8,7,7,0,7,12,13,11,4,17,3
475,4,4,7,0,7,12,13,11,4,18,7
476,4,4,11,5,4,4,11,7,3,1,7
477,8,7,7,0,7,12,13,11,4,18,3
478,9,7,7,7,9,8,8,13,4,17,16
479,8,7,7,0,7,12,13,11,4,17,3
480,8,7,7,0,7,12,13,11,4,18,3
481,8,7,7,0,7,12,13,11,4,18,3
482,1,2,1,4,12,6,1,14,5,0,9
483,3,5,3,9,0,5,4,9,10,12,2
484,5,6,5,6,3,9,12,15,17,15,0
485,2,5,4,1,13,7,15,4,2,16,17
486,8,7,7,0,7,12,13,11,4,18,7
487,4,4,11,5,4,4,11,7,3,1,7
488,2,5,9,1,13,1,0,4,2,16,17
489,8,9,3,9,7,5,4,9,10,12,2
490,7,8,2,2,5,11,14,6,1,6,1
491,7,8,2,2,5,11,14,6,1,6,1
492,7,5,2,1,13,1,0,6,2,6,3
493,7,5,2,1,5,1,0,6,2,6,3
494,7,5,2,1,5,1,0,4,2,6,17
495,3,2,3,9,0,10,4,16,10,3,15
496,8,7,7,0,7,12,13,11,4,18,3
497,8,7,7,0,7,12,13,11,4,18,3
498,2,5,9,1,13,1,0,4,2,16,17
499,8,7,7,0,9,12,13,11,4,7,3
500,7,9,2,11,6,2,7,1,7,5,3
501,8,5,9,1,13,1,0,4,2,16,17
502,7,5,9,1,13,1,0,4,2,16,17
503,7,9,2,11,6,2,7,1,7,5,6
504,7,8,2,11,5,2,7,1,7,6,6
505,1,8,2,2,12,6,14,14,5,0,9
506,3,9,3,9,6,5,4,9,10,12,10
507,7,8,2,2,5,11,14,6,1,6,1
508,1,9,3,11,6,2,7,1,5,12,6
509,6,3,10,7,10,0,9,8,11,17,4
510,6,3,10,7,10,0,9,8,11,17,4
511,6,7,10,7,9,0,9,13,11,17,8
512,6,7,10,7,9,0,9,13,11,17,4
513,6,7,10,7,9,0,9,13,11,17,4
514,7,8,2,2,5,11,14,6,1,6,1
515,7,8,2,2,5,11,14,6,1,6,1
516,2,5,9,1,13,1,0,4,2,16,17
517,2,5,4,1,13,7,15,4,2,16,17
518,2,0,4,12,11,7,15,4,8,2,11
519,3,9,3,9,6,5,4,9,10,12,10
520,1,8,3,9,12,5,4,9,5,12,10
521,2,0,4,1,11,7,15,4,8,2,17
522,0,1,0,7,9,8,8,13,13,17,16
523,0,1,0,7,2,8,8,3,13,17,16
524,9,5,6,1,1,1,0,3,2,16,12
525,3,5,3,9,6,5,4,9,10,12,10
526,3,9,3,9,6,5,4,9,10,12,10
527,1,2,3,9,12,6,4,14,5,0,10
528,3,9,3,9,0,5,4,9,10,12,10
529,7,8,2,2,5,11,14,6,1,6,1
530,3,2,3,9,0,10,4,16,10,3,15
531,7,8,4,2,5,11,14,6,8,2,11
532,1,8,2,2,12,11,14,14,5,0,1
533,2,5,4,1,13,1,0,4,2,16,17
534,2,0,4,12,11,7,15,4,8,2,17
535,2,0,4,12,11,7,15,10,8,2,11
536,5,6,5,6,3,9,12,15,17,15,0
537,2,5,9,1,13,1,0,5,2,16,17
538,2,5,9,1,13,1,0,4,2,16,17
539,7,9,2,11,6,2,0,1,7,5,6
540,7,9,3,9,6,5,4,9,10,12,10
541,9,1,6,7,9,8,6,3,13,17,12
542,9,7,6,7,9,8,6,3,13,17,14
543,9,5,6,7,1,8,6,3,13,17,12
544,3,9,3,9,6,5,4,9,10,12,10
545,3,9,3,9,6,5,4,9,10,12,10
546,3,9,3,9,6,5,4,9,10,12,10
547,1,9,3,11,12,6,4,14,5,0,9
548,1,2,1,4,12,6,1,14,5,0,9
549,3,9,3,9,0,5,4,9,10,12,10
550,3,9,3,9,0,5,4,9,10,12,10
551,3,2,3,9,0,10,4,16,10,3,15
552,6,3,10,7,10,0,9,8,11,11,4
553,6,3,10,7,10,0,9,8,11,11,4
554,6,3,10,7,10,0,9,8,11,11,4
555,6,3,10,7,10,0,9,8,11,11,4
556,6,3,10,7,10,0,9,8,11,11,4
557,6,3,10,7,10,0,9,8,11,11,4
558,6,3,10,7,10,0,9,8,11,11,4
559,6,3,10,7,10,0,9,8,11,11,4
560,6,3,10,7,10,0,9,8,11,11,4
561,6,3,10,7,10,0,9,8,11,11,4
562,2,3,4,12,10,0,9,10,11,11,4
563,2,0,4,12,11,7,15,10,8,2,11
564,2,0,4,12,11,7,15,10,8,10,11
565,2,0,4,12,11,7,15,10,8,10,11
566,2,3,4,7,1,0,9,4,11,10,12
567,2,0,4,12,11,7,15,10,8,10,11
568,2,0,4,12,11,7,15,10,8,10,11
569,6,3,10,7,10,0,9,8,11,11,4
570,6,3,10,7,10,0,9,8,11,11,4
571,6,3,10,7,10,0,9,8,11,11,4
572,6,3,10,7,10,0,9,8,11,11,4
573,6,3,10,7,10,0,9,8,11,11,4
574,6,3,10,7,10,0,9,8,11,11,4
575,6,3,10,7,10,0,9,8,11,11,4
576,6,3,10,7,10,0,9,8,11,11,4
577,6,3,10,7,10,0,9,8,11,11,4
578,6,3,10,7,10,0,9,8,11,11,4
