band,importance
1-4Hz,1.1568593776525844
4-8Hz,0.90756665373555
8-13Hz,1.0404908590173576
13-20Hz,1.4211810368082831
20-30Hz,1.542805503401135
30-50Hz,0.9924831141920978
50-70Hz,1.2446230982700517
70-100Hz,1.2004619105812606
100-130Hz,1.28935609781598
130-170Hz,1.0435568998689506
170-220Hz,1.1192650484819973
220-270Hz,0.9614576538158481
270-320Hz,1.035207859289765
320-360Hz,1.1425814418079001
360-400Hz,1.0539577090080419
