condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[7Networks_1],coef[7Networks_2],coef[7Networks_3],coef[7Networks_4],coef[7Networks_5],coef[7Networks_6],coef[7Networks_7],importance
audio,0,1.0,4.0,1-4Hz,29,ersp,0.012051661026576252,0.023970166744783687,-0.042436927903201055,0.015859539858581195,-0.010202027048400111,0.00029042005245616924,0.00046716726920382746,0.015039701414743185
audio,1,4.0,8.0,4-8Hz,0,ersp,0.049374062579270676,-0.01724766089146917,0.022706391234097317,-0.04145020736735839,-0.02094004810377428,0.009992116448452834,-0.002434653899219052,0.023449305789091674
audio,1,4.0,8.0,4-8Hz,1,ersp,0.01477986009422391,0.06001893399580428,-0.0598018120434202,-0.0004803895124049618,-0.005674457481005445,0.01982206557919382,-0.028664200632391522,0.02703453133406345
audio,1,4.0,8.0,4-8Hz,2,ersp,0.004796862380334859,0.008022320605688735,-0.02628130378667013,-0.005354272919682159,0.046499445580441744,0.00026097479570727077,-0.027944026655820395,0.017022743817763614
audio,1,4.0,8.0,4-8Hz,3,ersp,-0.0014190521158496635,-0.01239937220752065,-0.017339149346259124,-0.04352911281121222,0.029598134012658872,0.03053856385313549,0.014549988615047624,0.02133905328024052
audio,1,4.0,8.0,4-8Hz,4,ersp,0.00480305007645275,-0.0360020616735788,-0.030682492404202698,-0.014554926129148169,0.01302791013680793,0.057563061007917166,0.005845458985751858,0.023211280059122767
audio,1,4.0,8.0,4-8Hz,5,ersp,0.0015125887152798076,-0.03190662940034577,0.024499627683274128,-0.0364562609070532,0.03001634876009135,0.02636677622734418,-0.014032451078590536,0.023541526110282707
audio,1,4.0,8.0,4-8Hz,6,ersp,0.002647884604933909,0.007114952364682295,0.011733618009273819,-0.029477034143900138,0.022589836259195493,0.0014732200515814903,-0.01608247714576693,0.013017003225619153
audio,1,4.0,8.0,4-8Hz,7,ersp,-0.004305795467270498,0.018778913872203894,-0.026997603376727235,0.005705666100239479,0.02690623021475761,0.0038996725018737933,-0.02398708384507708,0.01579728076830709
audio,1,4.0,8.0,4-8Hz,8,ersp,0.008245480097642212,0.02148750380796607,-0.042770243334896686,0.019077837460016317,-0.0074660212414268,0.008419206291233229,-0.006993763080534304,0.016351436473387944
audio,1,4.0,8.0,4-8Hz,9,ersp,0.007731740851329356,0.01713936038969831,-0.008872291461292864,-0.00513261647220665,0.01150468753006774,-0.007807847308442072,-0.01456303352915375,0.010393082506027248
audio,1,4.0,8.0,4-8Hz,10,ersp,-0.01843176249038918,0.021678783695901448,0.009401678063996456,-0.018799502260497345,0.01051156371305666,0.006650119162106569,-0.011010879884174814,0.013783469895731783
audio,1,4.0,8.0,4-8Hz,11,ersp,-0.0042744355741207605,0.043304058164424696,-0.03027062948121064,0.007485776884037155,-0.008103091396943077,-0.03656316188547551,0.028421483289288087,0.02263180523935713
audio,1,4.0,8.0,4-8Hz,12,ersp,0.0010259307517284655,0.03303594846276729,-0.03752087917389172,0.01858666575495234,0.013438782886154898,-0.016578208118366092,-0.011988240563345194,0.01888209367302943
audio,1,4.0,8.0,4-8Hz,13,ersp,0.01843880227844971,0.005026027433204618,-0.02678484840154259,0.017754996839334417,-0.000227179689925291,-0.012529826752180987,-0.0016779717073399547,0.01177709330028251
audio,1,4.0,8.0,4-8Hz,14,ersp,0.0064695364038073145,0.032266569843015964,-0.02877493414709775,-0.008666223062194276,-0.016965620300105847,0.0005626251765850968,0.015108046085989469,0.015544793574113673
audio,1,4.0,8.0,4-8Hz,15,ersp,-0.0023102620673620426,0.024795141923084667,-0.02100838533438234,-0.003763920600172566,-0.01674983348514508,0.008146504258011385,0.010890755305965907,0.012523543282017713
audio,1,4.0,8.0,4-8Hz,16,ersp,-0.04351366803320247,0.02457018369120855,0.013768424083446485,0.012802495516134124,-0.00034236417176277865,0.024234584068580943,-0.03151965515440457,0.021535910674105704
audio,1,4.0,8.0,4-8Hz,17,ersp,-0.037750504148943057,-0.011633396784851934,-0.010323497806400666,0.04298672383678417,0.0008913141106006443,0.001548942448530723,0.014280418344279958,0.01705925678291302
audio,1,4.0,8.0,4-8Hz,18,ersp,-0.005295217730410315,-0.007960595607090584,-0.023037370081247323,-0.021843560851459515,0.012251022924193035,0.00941137460861667,0.03647434673739826,0.016610498362916528
audio,1,4.0,8.0,4-8Hz,19,ersp,0.009407085769553278,0.0024616168011086705,-0.004053619746959476,-0.04148956769931583,0.011483733310210801,0.006167800031449638,0.016022951533952827,0.013012339270364362
audio,1,4.0,8.0,4-8Hz,20,ersp,-0.01620432075841378,0.013831572487939436,0.012555865476798348,-0.017201661087520984,0.03672428014620062,-0.02644664938040617,-0.0032590868845976248,0.018031919460268137
audio,1,4.0,8.0,4-8Hz,21,ersp,-0.02125468529462026,0.004669350216391155,-0.01301413348739453,-0.021475763459228338,0.017623376784502712,0.010654376342910875,0.022797478897438293,0.015927023497498024
audio,1,4.0,8.0,4-8Hz,22,ersp,-0.006713650541065384,0.04244852055426462,-0.0003012218012948502,-0.04414248697244656,-0.034366029375196956,0.05412715274819257,-0.011052284612453191,0.02759304951498773
audio,1,4.0,8.0,4-8Hz,23,ersp,-0.01129265091848958,-0.010754356697345016,0.016114766775786583,-0.018431227304110363,-0.02411441286192674,0.03855343807270261,0.009924442933382365,0.018455042223391897
audio,1,4.0,8.0,4-8Hz,24,ersp,-0.005683227819259423,-0.03754055294657764,0.022999313532927643,-0.006090673709602247,-0.0018810305797983804,-0.012761409563879009,0.04095758108618933,0.018273398462604812
audio,1,4.0,8.0,4-8Hz,25,ersp,0.0029473406449934147,-0.042988030386314095,0.029226754048959774,0.015596774782067542,-0.0030442010945107042,-0.01690032314564715,0.015161685150451342,0.01798072989327772
audio,1,4.0,8.0,4-8Hz,26,ersp,0.0009715734191969919,-0.0009684602225028888,0.006806059112486762,-0.047349748481986094,-0.015862832576864716,0.03448350663134321,0.021919902118326638,0.018337440366101042
audio,1,4.0,8.0,4-8Hz,27,ersp,0.018876228559279548,0.0002987250907807913,0.0046371447064768555,-0.04746190394860696,0.0024495195531517586,0.029411891525598494,-0.00821160548668038,0.015906716981510683
audio,1,4.0,8.0,4-8Hz,28,ersp,-0.010487197616517958,0.0028901438564118637,-0.026779227280418268,-0.00351032558180175,0.022894621742700072,-0.00031039745255637737,0.01530238233218262,0.011739185123226985
audio,1,4.0,8.0,4-8Hz,29,ersp,0.004169585843968304,0.012224570372179453,-0.05406709047741369,0.009247817645620823,0.024708382594240495,-0.01585610777880396,0.01957284180020878,0.019978056644633646
audio,2,8.0,13.0,8-13Hz,0,ersp,0.0049789149610234285,-0.006658029007123267,0.01688317955637456,-0.015139567589108227,0.003756844234018329,0.005097755532973044,-0.008919097688157778,0.008776198366968375
audio,2,8.0,13.0,8-13Hz,1,ersp,-0.018855582266292463,0.06602701386065558,-0.06227831224076803,0.024078607004676914,0.002573032905281568,0.016856414064918043,-0.028401173328471408,0.03129573366729486
audio,2,8.0,13.0,8-13Hz,2,ersp,-0.02350351176828485,0.022453178017791404,-0.016484195717911567,0.004458760854410064,0.04134310292485039,-0.005144624168648521,-0.023122710142206893,0.019501440513443387
audio,2,8.0,13.0,8-13Hz,3,ersp,-0.017391651431896978,-0.008309364341145051,-0.017210166237373373,-0.015429587384402628,0.025977064598284888,0.02234636734456615,0.010017337451966939,0.016668791255662285
audio,2,8.0,13.0,8-13Hz,4,ersp,-0.009484505457171763,-0.020977059128223962,-0.019309006947420833,0.02178442079738979,0.003605359565039137,0.03312475027975328,-0.008743959109365589,0.016718437326337765
audio,2,8.0,13.0,8-13Hz,5,ersp,-0.0025865824144897733,-0.010955934447975267,0.020436836943140708,0.0028343215792735097,0.020739002321190744,-0.0002382539814096577,-0.03022938999973013,0.012574331669601398
audio,2,8.0,13.0,8-13Hz,6,ersp,-0.006177555456013465,0.019131788309678575,-0.00518835075718353,-0.011924812568804077,0.0240578398857662,-0.006785933373249425,-0.013112976040194234,0.012339893770127073
audio,2,8.0,13.0,8-13Hz,7,ersp,-0.02149568167677203,0.04210622525202131,-0.018160427723782645,0.014094786681906429,0.026823715946425096,-0.027050576618559457,-0.016318041861238766,0.02372135082295796
audio,2,8.0,13.0,8-13Hz,8,ersp,-0.010077878349195612,0.04013223955534638,-0.027781003349026574,0.01825945594402315,-0.005334939794387415,-0.007026969124764977,-0.008170904881994987,0.01668334157124844
audio,2,8.0,13.0,8-13Hz,9,ersp,-0.0064269431333223714,0.0339475827653123,0.006888567363647524,-0.009079188516531786,-0.0015988010877654142,-0.005985700553317425,-0.017745516838022866,0.011667471465417098
audio,2,8.0,13.0,8-13Hz,10,ersp,-0.019298680718332996,0.02791555211790385,0.017803634790398242,-0.016536229506840108,0.020075566790259305,0.005717125933279191,-0.03567696940666749,0.020431965609097314
audio,2,8.0,13.0,8-13Hz,11,ersp,-0.014004949737235995,0.041861209336545586,-0.017129147404929695,0.00262420744685075,0.011306678091058783,-0.02521004843318966,0.0005520507009003137,0.0160983273072444
audio,2,8.0,13.0,8-13Hz,12,ersp,-0.014051000060708205,0.027856109654970162,-0.016108446360939783,0.0019829631053415358,0.016216223321072296,0.005047516811962098,-0.020943366471697974,0.014600803683813151
audio,2,8.0,13.0,8-13Hz,13,ersp,-0.00030499079382608347,-0.0035783498729491554,-0.005999408195314809,-0.0031108133313901315,0.005490887478213121,-0.00467533410826119,0.012178008823528392,0.00504825608621184
audio,2,8.0,13.0,8-13Hz,14,ersp,-0.017000433908298116,-0.0011762312684258946,-0.012496227058280216,-0.017519749432089653,-0.007640592094678011,0.014951076255231939,0.04088215750653994,0.015952352503363396
audio,2,8.0,13.0,8-13Hz,15,ersp,-0.025335439901936534,-0.004845996471677315,0.0033922333659274447,-0.016490512245489596,-0.0021468059338090946,0.007198373727919885,0.03822814745906523,0.013948215586546442
audio,2,8.0,13.0,8-13Hz,16,ersp,-0.060242476921109366,0.0074019006199097515,0.01804249531482497,0.005557737757733082,0.030391199381980098,0.02069365928982523,-0.021844515443163626,0.023453426389792302
audio,2,8.0,13.0,8-13Hz,17,ersp,-0.055031393075705745,-0.020955235477236867,-0.0015918179117671522,0.014230147598219525,0.03641383075597934,0.00787052966125361,0.01906393844925763,0.022165270418488557
audio,2,8.0,13.0,8-13Hz,18,ersp,-0.02513341570984802,-0.032253189819107304,-0.029692305200993106,-0.009940491456099189,0.04209316663781993,0.02117844422457964,0.033747791323648225,0.02771982919601363
audio,2,8.0,13.0,8-13Hz,19,ersp,-0.009077921364578554,-0.011367934470984406,-0.011194008909201369,-0.03605653436340796,0.021205113127874865,0.025339962851807157,0.02115132312849026,0.01934182831662065
audio,2,8.0,13.0,8-13Hz,20,ersp,-0.04212604039248181,0.002058849341651455,0.01200199517687514,-0.005492502562572009,0.03857015725920587,-0.0019162494206257897,-0.003096209402052762,0.015037429079352118
audio,2,8.0,13.0,8-13Hz,21,ersp,-0.02820635450461589,-0.023150583189610736,-0.0208889843099728,-0.007722103061951963,0.03128205894465004,0.01807538969470314,0.030610576426797893,0.022848007161757496
audio,2,8.0,13.0,8-13Hz,22,ersp,-0.0154950473766203,0.02074523788126222,-0.014579879211544173,-0.017997353625936442,0.016926841756804943,0.020443123051798302,-0.010042922475764892,0.016604343625675897
audio,2,8.0,13.0,8-13Hz,23,ersp,-0.003951312152121025,-0.009522143563672428,-0.0011378753332804573,-0.021685648666918245,-0.0031534197418779473,0.0368941286561544,0.0025562708017157045,0.011271542702248602
audio,2,8.0,13.0,8-13Hz,24,ersp,-0.005351064287301167,-0.011795663118022152,-0.006523884333719122,-0.02287745276297189,0.0006315499153604032,-0.004347680874787495,0.050264195461441584,0.014541641536229114
audio,2,8.0,13.0,8-13Hz,25,ersp,0.0025397539818583685,-0.01406017752887912,0.01939120375932968,-0.006166475659829902,-0.017204794721588656,-0.016554103528651994,0.032054593697761834,0.015424443268271368
audio,2,8.0,13.0,8-13Hz,26,ersp,0.003912742027534244,0.0018996551345867314,-0.007661492928900982,-0.05067945661530594,-0.014924125753958545,0.011118032452995256,0.056334645683049314,0.020932878656618716
audio,2,8.0,13.0,8-13Hz,27,ersp,0.026423640499698104,-0.010041593378368071,0.006975361026206367,-0.07292431872937796,0.003604181732159672,0.020689953148545492,0.025272775701137146,0.023704546316498976
audio,2,8.0,13.0,8-13Hz,28,ersp,-0.005385803660817875,-0.014127879178925747,-0.004790469729880838,-0.026440532800985763,0.01988567416657497,0.015176066513224631,0.01568294469081078,0.014498481534460086
audio,2,8.0,13.0,8-13Hz,29,ersp,0.004537082762989768,-0.008862310660546095,-0.02757908875286426,-0.00891207191539139,0.028169647783091813,-0.03429183436183985,0.04693857514455999,0.022755801625897597
audio,3,13.0,20.0,13-20Hz,0,ersp,-0.000981128671018818,0.012864824783460242,-0.017116793091292857,0.02712620323940508,0.01849573607743467,-0.0031040777984838964,-0.03728476453950439,0.016710504028657137
audio,3,13.0,20.0,13-20Hz,1,ersp,-0.03994555122313185,0.030125216026998167,-0.03548153676309111,0.06673949577088706,-0.004486744747523479,0.016632759806526523,-0.03358363887066502,0.03242784902983188
audio,3,13.0,20.0,13-20Hz,2,ersp,-0.03691327873533421,0.04443403128645887,-0.006963490053936667,0.014068384308204937,-0.0010799726269972612,-0.004810742921826084,-0.008734931256569541,0.016714975884189652
audio,3,13.0,20.0,13-20Hz,3,ersp,-0.025212512842488856,0.019020300928146747,-0.017218870476568074,0.042153757879673515,-0.0031595452805226023,-0.0027259582984576754,-0.012857171909783,0.017478302516520067
audio,3,13.0,20.0,13-20Hz,4,ersp,-0.012698245395243586,0.0017025051916302236,0.0007565143866778724,0.04426292133871688,-0.010550547056158193,0.013650266333948302,-0.03712341479957134,0.01724920207170663
audio,3,13.0,20.0,13-20Hz,5,ersp,0.003814168198304728,0.010064493017451376,0.02259400226947346,0.026385313525748032,-0.01861210814113721,-0.003111382345533705,-0.04113448652430655,0.017959422003136438
audio,3,13.0,20.0,13-20Hz,6,ersp,0.002950655136319063,0.024266279941015604,0.006385215758144363,-0.004435144463708746,-0.0006529326552265122,-2.2164187089631974e-05,-0.028491909529454,0.00960061452442256
audio,3,13.0,20.0,13-20Hz,7,ersp,-0.018672178727041328,0.041920144561642406,-0.017391742009935717,0.010715558360160984,0.02700043311036127,-0.020265345565228916,-0.023306869729958785,0.02275318172347563
audio,3,13.0,20.0,13-20Hz,8,ersp,-0.014325217038138266,0.03577451777150727,-0.001442963564625675,0.007981278129319728,-0.005412289125051383,-0.009384616815777824,-0.013190709357233722,0.012501655971664838
audio,3,13.0,20.0,13-20Hz,9,ersp,0.0019229130000255105,0.03471080406109963,0.028298895086723723,-0.009149667471558426,-0.007624671422015424,-0.0026073225341700086,-0.0455509507201048,0.01855217489938536
audio,3,13.0,20.0,13-20Hz,10,ersp,0.001793320407107158,0.02554320891195587,0.034987105256621416,-0.012010891596771702,0.032461387488376826,-0.019912254679909407,-0.0628618757873803,0.027081434875446096
audio,3,13.0,20.0,13-20Hz,11,ersp,-0.003656693524089046,0.037480155449649714,0.002013099799369357,0.01534921044499891,0.01766461905445231,-0.044413688072535096,-0.024436703151845877,0.020716309928134332
audio,3,13.0,20.0,13-20Hz,12,ersp,-0.008513996276503715,0.016619451229827265,0.013876462192139685,-0.0038439462069909786,0.025813807835531093,-0.008058981398951063,-0.035892797375052,0.016088491787856544
audio,3,13.0,20.0,13-20Hz,13,ersp,0.015881312195747423,0.007997965387445474,-0.003401470228630078,-0.018449946603169762,0.016457570091776327,-0.022496567950791625,0.004011137107622283,0.012670852795026138
audio,3,13.0,20.0,13-20Hz,14,ersp,-0.0036868967514510306,0.0063640360005875534,-0.01180332442667851,-0.024621458411172654,0.014432986525166938,-0.004308072130135867,0.023622729193683786,0.012691357634125192
audio,3,13.0,20.0,13-20Hz,15,ersp,-0.02098226950783512,0.005818573176195374,0.025984888049461752,-0.017098751784472257,-0.004034289889371066,-0.00717820637832158,0.017490056334343054,0.01408386216000003
audio,3,13.0,20.0,13-20Hz,16,ersp,-0.045005160072233506,0.006527730108917855,0.006081149221420588,0.0093034216435845,0.03994567913624034,-0.004740245625483365,-0.012112574412446066,0.017673708602903744
audio,3,13.0,20.0,13-20Hz,17,ersp,-0.017576348420621526,-0.023122970562091977,0.009730867329855203,-0.02946779200341391,0.03907374589134123,0.009820983818329194,0.01154151394660204,0.020047745996036443
audio,3,13.0,20.0,13-20Hz,18,ersp,-0.014500094629522469,-0.0226180489094363,-0.006382481328509042,-0.029219536007086825,0.0519383458203967,0.0016836873029556184,0.019098127751202516,0.020777188821301352
audio,3,13.0,20.0,13-20Hz,19,ersp,0.007176372139242693,0.04863476852423254,-0.017100796978969796,-0.06717260189199983,0.010296120034342318,0.016625449229208757,0.001540688943943787,0.024078113963134248
audio,3,13.0,20.0,13-20Hz,20,ersp,-0.02592065043540943,0.024344072228534155,0.003007427765972905,-0.04242816223431366,0.020783585145169065,-0.0036249099557110207,0.02383863748575792,0.020563920750124025
audio,3,13.0,20.0,13-20Hz,21,ersp,-0.006560124251536442,-0.012180551202870857,-0.02412620465313463,-0.010210352887513237,0.03433427731491191,-0.020708357068263124,0.03945131274840621,0.02108159716094806
audio,3,13.0,20.0,13-20Hz,22,ersp,0.004194961933192877,-0.004874109542102848,-0.029407332187753637,0.023263262419608584,0.008328732731310606,0.003957855182989304,-0.0054633705372447725,0.011355660647743232
audio,3,13.0,20.0,13-20Hz,23,ersp,0.019746280440152333,-0.0025596270686603544,-0.02013138824920386,0.006985180055177327,-0.015520584291666459,0.03353485868957852,-0.022054719575377392,0.01721894833854518
audio,3,13.0,20.0,13-20Hz,24,ersp,0.004290867361423555,0.02512900542189107,-0.0017765637926038334,-0.0404283297639033,0.0019593958383506134,0.001055048216307305,0.009770576718534908,0.01205854101614494
audio,3,13.0,20.0,13-20Hz,25,ersp,0.015050534998635255,0.019518188802677427,0.050366281152225745,-0.034635494770180936,-0.013941479896051484,-0.04486820403191179,0.008510173744605604,0.026698622485184034
audio,3,13.0,20.0,13-20Hz,26,ersp,0.009524698993104045,-0.028035057134460944,0.0011731335770515385,-0.029139089533316637,5.31529432003226e-05,-0.004222470498232861,0.050645631652654635,0.01754189061886014
audio,3,13.0,20.0,13-20Hz,27,ersp,0.02665974869301319,-0.007098672637553111,0.026366934583548277,-0.06214200598608878,0.003001600820901601,-0.011611736772952044,0.024824131299131087,0.023100690113312585
audio,3,13.0,20.0,13-20Hz,28,ersp,0.020594177694880828,-0.005742008500185968,0.0046114424576311,-0.02407783568797566,0.02247169361881023,-0.01250671506143433,-0.005350754521726116,0.013622089648949176
audio,3,13.0,20.0,13-20Hz,29,ersp,0.04323893807230386,0.027341338859190656,-0.0227078976803876,-0.021349246748430185,-6.454048613386782e-05,-0.05154912794521431,0.025090535928671328,0.027334517960047402
audio,4,20.0,30.0,20-30Hz,0,ersp,0.0036208701764057533,-0.017267100204273255,0.02170630172294792,0.006471607467850079,0.011012815227041372,0.005894885791124117,-0.03143938018109597,0.013916137252962637
audio,4,20.0,30.0,20-30Hz,1,ersp,-0.007656562989450696,-0.015277072600224255,-0.012463107079299467,0.038764235953929034,-0.03529190034320528,0.06455514237177132,-0.03263073531352124,0.02951982237877161
audio,4,20.0,30.0,20-30Hz,2,ersp,-0.014645352213619572,0.02470620744889074,0.013733512214792847,-0.010185769639588,-0.021984715399691167,-0.014990186589747835,0.02336630417896288,0.017658863955041865
audio,4,20.0,30.0,20-30Hz,3,ersp,-0.016578200534507148,0.03375001077708617,-0.0006157873403513951,0.04789373609080233,-0.0264596056433921,-0.020517677487601665,-0.0174724758620362,0.023326784819396717
audio,4,20.0,30.0,20-30Hz,4,ersp,0.005492172552733252,0.0012893650141006915,-0.005231505120478786,0.016277952362948194,-0.02284045439209383,0.04963533391395282,-0.04462286433116261,0.020769949669638597
audio,4,20.0,30.0,20-30Hz,5,ersp,0.01856130810231536,0.003069070905279215,0.030716441189773184,-0.02551021010094531,-0.03605051407980502,0.026139069883258637,-0.016925165899875992,0.022424540023036104
audio,4,20.0,30.0,20-30Hz,6,ersp,0.005126295303547581,0.01420664499065975,0.01715263328177603,-0.019134427037574005,-0.003603829513486531,0.013298457074353356,-0.027045774099276346,0.014224008757239087
audio,4,20.0,30.0,20-30Hz,7,ersp,0.010330412663771882,0.01710396172764669,-0.0029149304383664565,0.003695166148244623,0.02471262400533941,-0.02986616592184091,-0.02306106818479521,0.015954904155715027
audio,4,20.0,30.0,20-30Hz,8,ersp,0.007683269264386891,0.009600754488583656,0.011766350694252418,-0.0036270400070126624,-0.010082446509674258,-0.012041348712268208,-0.0032995392182678684,0.008300106984920851
audio,4,20.0,30.0,20-30Hz,9,ersp,0.026775280938341698,0.004724214208165646,0.04643601820086126,-0.010981234390773366,-0.004445509113836519,-0.011686078171026662,-0.05082269167173207,0.022267289527819607
audio,4,20.0,30.0,20-30Hz,10,ersp,0.030337458637380958,0.017208952389139824,0.020006235562777443,-0.004604808420218801,0.021190153305477667,-0.02766477022264433,-0.05647322125191251,0.025355085684221648
audio,4,20.0,30.0,20-30Hz,11,ersp,0.025716958317812753,0.01889202070163014,-0.0036385749605730698,0.008130800795311508,-0.00025012052513623045,-0.03782160023841079,-0.011029484090634239,0.015068508518501248
audio,4,20.0,30.0,20-30Hz,12,ersp,0.04001742509159426,-0.003811920929331667,0.010466734610605445,-0.023376589129508088,0.017438316799193866,0.00043616282422691846,-0.04117012926678052,0.01953103980732011
audio,4,20.0,30.0,20-30Hz,13,ersp,0.027082337569956202,-0.005112580789404231,-0.014857088577700408,-0.0015700234088836763,0.013641347252115552,-0.009083353640328185,-0.010100638405755232,0.011635338520591926
