cluster_id,size,jaccard_stability,n_runs
0,292,0.6877776980400085,50
1,159,0.7630708813667297,50
2,234,0.6075950264930725,50
3,162,0.9560747742652893,50
4,225,0.4584876596927643,50
5,435,0.6796808242797852,50
6,110,0.6738738417625427,50
7,76,0.9390757083892822,50
