cluster_id,size,jaccard_stability,n_runs
0,323,0.3556843400001526,50
1,24,0.682906448841095,50
2,76,0.6651962399482727,50
3,3,1.0,50
4,32,0.9103399515151978,50
5,160,0.4932098984718323,50
6,10,0.8238838911056519,50
7,568,0.39374950528144836,50
8,373,0.36266741156578064,50
9,124,0.4986719787120819,50
