cluster_id,n_total,n_unknown,entropy_bits,purity,top_region,top_proportion,top_3_json
0,323,108,3.1921675370993468,0.34418604651162793,middletemporal,0.344,"[[""middletemporal"", 0.344], [""inferiortemporal"", 0.2], [""postcentral"", 0.084]]"
1,100,25,2.7766407538147306,0.29333333333333333,middletemporal,0.293,"[[""middletemporal"", 0.293], [""superiortemporal"", 0.227], [""inferiortemporal"", 0.187]]"
3,195,47,3.4308790486945577,0.2905405405405405,middletemporal,0.291,"[[""middletemporal"", 0.291], [""inferiortemporal"", 0.23], [""rostralmiddlefrontal"", 0.068]]"
4,10,0,0.0,1.0,lateraloccipital,1.0,"[[""lateraloccipital"", 1.0]]"
5,1065,313,4.234175027955217,0.1449468085106383,middletemporal,0.145,"[[""middletemporal"", 0.145], [""inferiortemporal"", 0.101], [""rostralmiddlefrontal"", 0.1]]"
