cluster_id,n_total,n_unknown,entropy_bits,purity,top_region,top_proportion,top_3_json,p_entropy_lower_tail,null_entropy_mean
0,74,9,3.4394820984242696,0.18461538461538463,rostralmiddlefrontal,0.185,"[[""rostralmiddlefrontal"", 0.185], [""lateralorbitofrontal"", 0.185], [""lateraloccipital"", 0.092]]",0.0,3.9567053453489676
1,68,7,3.311910437846806,0.22950819672131148,middletemporal,0.23,"[[""middletemporal"", 0.23], [""lateralorbitofrontal"", 0.148], [""insula"", 0.115]]",0.0,3.9333632937373846
2,128,75,3.056277484868506,0.2830188679245283,middletemporal,0.283,"[[""middletemporal"", 0.283], [""insula"", 0.189], [""supramarginal"", 0.113]]",0.0,4.087954899890636
3,32,26,0.9182958340544896,0.6666666666666666,superiortemporal,0.667,"[[""superiortemporal"", 0.667], [""bankssts"", 0.333]]",0.0,3.6319747826105635
4,41,0,2.653634837837653,0.3170731707317073,rostralmiddlefrontal,0.317,"[[""rostralmiddlefrontal"", 0.317], [""insula"", 0.195], [""parsopercularis"", 0.195]]",0.0,3.752900170635274
5,74,39,2.950292659616669,0.22857142857142856,postcentral,0.229,"[[""postcentral"", 0.229], [""superiortemporal"", 0.171], [""caudalmiddlefrontal"", 0.114]]",0.0,3.969834407963145
6,13,0,1.9500637564362102,0.3076923076923077,superiorparietal,0.308,"[[""superiorparietal"", 0.308], [""superiortemporal"", 0.308], [""parsopercularis"", 0.231]]",0.0,3.028761730972127
7,17,3,3.182005814760214,0.21428571428571427,postcentral,0.214,"[[""postcentral"", 0.214], [""supramarginal"", 0.143], [""precentral"", 0.143]]",0.43,3.2307948612367143
8,50,8,3.3700389235038193,0.16666666666666666,superiorfrontal,0.167,"[[""superiorfrontal"", 0.167], [""precentral"", 0.143], [""superiortemporal"", 0.143]]",0.006,3.846144700955906
9,38,34,1.5,0.5,inferiortemporal,0.5,"[[""inferiortemporal"", 0.5], [""middletemporal"", 0.25], [""insula"", 0.25]]",0.0,3.7176038133089624
10,19,0,1.8679653582397107,0.5263157894736842,middletemporal,0.526,"[[""middletemporal"", 0.526], [""inferiortemporal"", 0.211], [""temporalpole"", 0.105]]",0.0,3.3364877765284473
11,36,5,2.5146591198888,0.3225806451612903,inferiortemporal,0.323,"[[""inferiortemporal"", 0.323], [""middletemporal"", 0.226], [""fusiform"", 0.129]]",0.0,3.7012614307159293
12,40,40,,,unknown,1.0,"[[""unknown"", 1.0]]",,
13,30,27,0.9182958340544896,0.6666666666666666,middletemporal,0.667,"[[""middletemporal"", 0.667], [""lateraloccipital"", 0.333]]",0.0,3.616479138163435
14,49,8,3.469114883515143,0.17073170731707318,insula,0.171,"[[""insula"", 0.171], [""lateraloccipital"", 0.146], [""posteriorcingulate"", 0.098]]",0.022,3.829924769911865
15,209,149,3.6854065758603953,0.18333333333333332,middletemporal,0.183,"[[""middletemporal"", 0.183], [""inferiortemporal"", 0.133], [""postcentral"", 0.117]]",0.0,4.151184945231351
16,58,15,2.805098836554078,0.20930232558139536,middletemporal,0.209,"[[""middletemporal"", 0.209], [""inferiortemporal"", 0.209], [""insula"", 0.186]]",0.0,3.9028012396900547
17,34,34,,,unknown,1.0,"[[""unknown"", 1.0]]",,
18,27,27,,,unknown,1.0,"[[""unknown"", 1.0]]",,
19,23,23,,,unknown,1.0,"[[""unknown"", 1.0]]",,
