channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
TPG1,32.981437995560796,22.405015741972417,15.370504776902605,5.558854760455236,-1.509808668288212,-10.740894799574011
TPG2,32.70073704215013,20.76529270200026,13.691398086635106,4.815536556268693,-1.3331475046826131,-11.014402430755165
TPG3,30.237046592692725,19.549839961850758,12.675790759196778,4.558649548918854,-2.8801266858738335,-12.082058066016108
TPG4,31.619074956126035,20.125330466370873,12.33410972817568,3.170675489300874,-5.068448503821324,-13.60819235732429
TPG5,32.64048128981904,19.941667081105386,12.062839460499378,2.695292047254392,-6.189032426678598,-14.434898527407082
TPG6,31.351423385498997,18.496354659370695,11.199920049363751,2.261934799252918,-6.662073716751164,-14.793602666021703
TPG7,30.286274660040903,16.962768582866673,10.654056105928312,1.4025261157552267,-8.27071486717761,-15.449188169455411
TPG8,29.199586431428322,16.042815966436766,9.629349002572354,0.862393406771607,-8.480749937804969,-15.224312334794078
AG1,28.194530232069923,18.143557367119783,12.676487307083258,4.524199350549438,-4.110017093704707,-14.153302098182195
AG2,27.33287690340136,16.937383955024494,10.480872319507219,2.9919685079832434,-5.1086049276217,-15.009634643538229
AG3,27.976663694993057,16.777458054686395,9.78601132794698,0.8825675016220562,-7.225386345210597,-16.135848637522606
AG4,26.552212054623592,14.499960867884699,8.269205744304688,-0.5617640072758042,-9.686710695063578,-17.3422136917893
AG5,26.484349347526972,14.333428275650135,8.354942800350468,-0.320413800838975,-9.53696242735308,-17.019698895009157
AG6,28.399607048528985,14.687730831514482,8.585619728266295,-0.4631397374066695,-8.647921465761131,-14.0132283092247
HAG1,24.123770585473647,14.357970447825599,10.283988530989639,5.334402024335895,-6.649269345420696,-17.56560680361347
HAG2,23.453996009426962,13.213773450264712,8.207455313489596,1.2379301600826695,-9.31317592019995,-18.63552371512535
HAG3,23.87712627725742,13.359681883726276,8.025879941050487,-0.05740094780655353,-10.21276353557331,-18.77587432503492
HAG4,23.885431757071583,13.532137025144658,8.245134517075918,-0.36647971396138584,-10.39710537445777,-18.74376169875145
HAG5,23.503733835595067,13.482820885452826,8.406244737082986,-0.2465131084480987,-10.235398343511806,-18.512567666566838
HAG6,23.440664101796806,13.366879462172054,8.323041020422997,-0.7074149283287288,-10.723948358229304,-18.42289286045137
HAG7,23.758245913682867,13.33041592380924,8.372672858823446,-0.7020245873092171,-10.616099018031926,-17.986995715431352
HAG8,24.210297444603633,13.354468137494585,8.470760905029175,-0.4924224772962486,-10.143088445360947,-16.945688316068427
HAG9,34.21235169767321,26.552035111693247,21.169964293922305,16.4118063830026,15.831985255345808,8.575486219127395
HPG1,32.620966498786,23.886597194371102,20.132700147298653,13.862312419647505,2.0152409618492753,-10.72626949253726
HPG2,30.57362400786175,22.277602846486396,18.76429055405067,14.17483474867771,2.4698154375467283,-11.542509838901413
HPG3,26.04814184157066,17.33896007615017,13.082916732154974,7.731474882753174,-4.659386334275839,-16.38283935711123
HPG4,23.252811659191458,13.928676981670332,9.62524887525125,2.0000553449445992,-8.727008783474869,-17.945814745084714
HPG5,24.041896556846392,14.632867737927828,9.704034902163592,0.6362714804013299,-9.81658746758602,-18.53836228657061
HPG6,24.2491488364962,15.01017407218189,10.045927950008252,0.609197752776724,-9.786119737362593,-18.406203574360568
HPG7,24.01725169261503,14.89016670775247,9.982193793121034,0.21014820259587919,-10.196715684869636,-18.34102772637303
HPG8,24.048805807591496,14.598962280262327,9.906499338679675,0.29807371777574637,-10.073636069172855,-17.936557370160397
HPG9,23.265692076271726,14.06953881469978,9.72625066316272,0.2985916118005186,-9.850973001298449,-17.012353351717444
TSP1,24.791848710689944,13.606449755552992,8.898253070791103,1.2801586465731245,-8.892180960044792,-17.458496044509122
TSP2,25.92826327925903,14.014486674921612,9.500679050723027,2.0868292809492797,-8.17997614760356,-17.416340206640804
TSP3,26.6807017404447,14.205469085690424,9.580819464592352,1.7716237812244637,-8.696039384064367,-17.86491755571954
TSP4,27.28701069858646,14.265364580450171,9.559153230240707,1.4177037454397103,-9.188448182642796,-18.148883825860473
TSP5,26.575213786814746,13.976813878481334,9.412130671101668,1.4771577696026432,-9.242497415922362,-18.216887907583946
OFG1,19.045475372736373,11.949830520714018,6.969511913417221,1.2271417064758596,-9.663462462428186,-19.202437103008176
OFG2,19.55234068842762,12.870556437502291,7.658315834518666,2.1135495721756383,-9.079218005682561,-18.976197088436738
