,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.02213524506185811,0.015756732882659358,0.004917812480558986,0.005661607888984937,0.01762486789829589,-0.09884699591396792,-0.07151317228916983,0.018119640492810937,0.01019229266943786,0.03157812636564146,0.0225295669549656,0.03690656951140984,0.04911657720137697,0.08900238886777748,0.048944554053972335
picture,-0.034548764307628065,-0.013709760465306845,0.02855873489975582,0.0663083236090628,0.12301373282357457,0.20637911583611787,0.16337837004846378,0.10699897554874409,0.16727950301626146,0.12292831300891424,0.18124993731667516,0.12305363505975551,0.11331805386675796,0.08345844323332982,0.1517478915566209
reading,0.009183684459729467,-0.002006672504904733,-0.026405404935588433,-0.05664337819858859,-0.1108549662410247,-0.081910271818236,-0.07030438719488737,-0.09868360400774054,-0.13958220216810524,-0.12209582210038158,-0.16054794430423106,-0.12651245007818704,-0.12876472367808972,-0.13764754961807577,-0.1587945321042116
