band,importance
1-4Hz,4.729276271077399
4-8Hz,4.454701165851035
8-13Hz,5.405397226573132
13-20Hz,5.437323281842713
20-30Hz,5.30333713660676
30-50Hz,4.522469758390645
50-70Hz,3.915838064487089
70-100Hz,3.694896286069712
100-130Hz,3.6400589408108432
130-170Hz,3.076439738047656
170-220Hz,3.3018139980826535
220-270Hz,3.1817049692339587
270-320Hz,2.748014145179382
320-360Hz,3.2513441581228077
360-400Hz,2.9214865875052443
