,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.0013186067188757753,0.00012515837282229953,-0.00037237852998463504,-0.0015480313956639628,0.001415249986326221,-0.003680883835514173,-0.003292828760348589,0.0007689879575919184,0.0021620165492068797,-0.0012336095978671734,-0.0017640281547422346,0.0018698948459352494,0.001395710685390165,0.001123791975592199,8.182822294307724e-05
picture,-0.0018021048296283015,0.000936202342476349,2.625850604605462e-05,0.0009007104142342093,-0.00153116233844864,0.002188254820848976,0.00035640228471574,0.0007341315268340773,0.0007732140419698545,-0.0018642645559416953,0.002291463940145142,-0.0005455044380094809,-0.000308503981718693,-0.0008163219987905656,0.002325822109871539
reading,0.0004834981107525369,-0.0010613607152986338,0.00034612002393858993,0.0006473209814297631,0.00011591235212241369,0.0014926290146652006,0.0029364264756328575,-0.0015031194844259835,-0.002935230591176724,0.003097874153808873,-0.0005274357854029,-0.0013243904079257665,-0.0010872067036714768,-0.0003074699768016352,-0.0024076503328146147
