sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
164,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
165,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
166,0,5,6,4,8,5,6,9,3,11,9,14,7,12,0,15,0,1,9,12,9,5,14,27,7,20
167,0,5,6,4,8,9,6,0,1,11,9,14,7,12,0,15,0,21,9,12,9,21,14,27,7,20
168,1,4,3,2,6,0,1,11,5,11,13,9,1,9,17,6,13,11,1,7,16,10,3,4,27,1
169,1,4,2,5,7,2,6,0,1,11,13,14,7,12,15,11,0,21,1,7,10,21,14,4,28,18
170,4,3,0,6,0,6,8,6,0,2,6,0,8,16,8,0,19,11,14,7,13,0,3,2,26,1
171,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,0,6,13,2,23,5,2,2,19
172,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
173,0,5,6,0,7,9,1,11,5,6,2,6,1,13,1,6,20,3,16,21,7,6,8,10,18,26
174,0,5,6,4,8,5,5,9,3,4,4,14,2,4,4,16,1,4,6,13,9,23,5,2,2,19
175,0,5,6,4,8,4,6,0,1,11,9,14,7,13,0,11,0,3,16,20,9,21,14,11,7,20
176,0,5,6,4,8,5,4,0,3,11,9,14,7,12,4,16,0,21,9,12,2,23,9,2,2,19
177,2,5,6,5,8,9,6,0,8,11,9,14,7,12,15,11,0,21,9,12,10,21,9,6,24,15
178,2,5,6,5,4,9,4,0,1,11,9,14,7,4,0,15,0,5,9,12,14,21,9,27,24,11
179,2,5,6,4,8,9,6,0,1,11,9,14,7,12,0,11,0,21,9,12,10,12,9,2,24,15
180,0,5,2,5,7,0,6,5,8,11,9,14,7,12,0,15,0,21,9,12,10,21,9,27,24,15
181,2,3,6,4,0,9,6,0,1,2,9,2,7,12,15,11,2,21,9,12,9,13,23,11,28,18
182,2,2,4,0,4,9,4,0,1,9,0,3,4,4,9,4,1,5,1,13,5,12,9,2,28,19
183,0,5,6,4,8,5,6,9,3,11,9,14,7,12,0,15,0,21,9,12,9,21,9,27,24,15
184,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
185,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
186,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
187,0,5,6,4,8,5,6,9,3,11,9,14,7,12,0,11,0,21,9,12,10,12,9,11,13,20
188,0,4,2,5,7,4,6,5,6,11,9,14,7,12,0,15,0,21,9,12,14,21,9,27,24,15
189,1,4,2,5,7,4,7,5,6,11,5,6,13,13,0,15,20,3,16,20,14,21,8,10,24,15
190,1,4,2,5,7,4,7,5,6,11,5,14,13,13,0,15,0,6,16,20,14,21,8,17,24,15
191,1,4,2,5,7,4,7,5,6,10,5,5,13,13,0,15,10,6,16,20,14,21,8,27,24,15
192,1,4,2,5,7,4,7,5,6,11,5,5,13,13,0,15,10,3,16,20,14,21,8,27,24,15
193,2,4,2,0,7,9,4,0,1,11,9,14,2,12,4,16,1,21,6,20,14,23,5,2,2,19
194,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
195,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
196,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
197,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
198,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
199,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,0,6,13,2,23,5,2,2,19
200,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
201,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,0,6,13,2,23,5,2,2,19
202,2,2,4,0,4,9,4,0,1,9,0,3,2,4,4,16,1,5,6,13,2,23,5,2,2,19
203,1,4,2,5,7,4,7,5,6,11,9,14,7,12,0,15,0,21,9,12,9,21,14,27,24,15
204,1,4,2,5,7,4,6,5,6,11,9,14,7,12,0,15,0,21,9,12,9,21,14,27,24,15
205,1,4,2,5,7,4,6,5,8,11,9,2,7,12,0,15,0,12,9,12,9,21,14,27,24,15
206,1,4,2,5,7,4,7,5,6,10,5,5,13,3,14,9,10,6,3,2,18,14,19,19,6,8
207,1,4,2,5,7,4,7,5,6,10,5,5,13,3,14,9,10,6,3,2,18,14,19,19,6,8
208,4,4,0,6,0,6,8,6,6,10,6,5,13,3,14,9,10,10,3,2,18,14,19,19,6,8
209,1,4,2,5,7,4,7,5,6,10,5,5,13,3,14,9,17,6,3,2,18,14,19,19,6,8
210,4,3,0,6,0,6,8,6,0,10,6,0,8,16,14,9,10,10,3,2,18,14,19,19,6,8
211,4,3,0,6,0,6,8,6,0,2,6,0,8,16,14,9,10,10,3,2,18,14,19,19,6,8
212,4,3,0,6,0,6,8,6,0,10,6,5,8,4,14,9,1,10,3,2,18,14,19,19,6,8
213,1,4,2,5,7,4,7,5,6,11,5,5,13,3,0,15,0,6,3,2,18,21,19,27,24,15
214,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
215,4,3,0,6,0,6,8,6,0,10,14,10,11,16,12,9,10,11,8,7,18,16,3,4,28,1
216,4,3,0,6,0,6,8,6,0,10,13,15,8,16,10,9,10,11,3,7,24,4,3,4,28,1
217,4,4,0,6,4,6,7,5,6,10,6,5,13,3,14,9,17,10,3,2,18,14,19,19,6,8
218,4,2,0,6,4,6,8,6,0,10,6,5,8,3,14,9,1,10,3,2,18,14,19,19,6,8
219,1,0,6,4,4,5,7,5,3,10,6,5,15,3,14,9,17,10,3,2,18,14,5,19,6,8
220,2,2,0,6,4,4,7,5,6,10,6,5,13,3,14,9,17,10,3,2,18,14,19,19,6,8
221,4,2,0,6,4,6,7,6,0,10,6,5,13,3,14,9,17,10,3,2,18,14,19,19,6,8
222,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
223,4,4,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
224,4,4,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
225,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
226,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
227,4,4,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
228,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
229,4,3,0,6,0,6,8,6,0,2,13,0,8,16,8,0,19,11,14,7,13,0,3,4,15,1
230,4,3,0,6,0,6,8,6,0,2,6,0,8,16,8,0,19,11,14,7,13,0,3,4,15,1
231,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
232,4,3,0,6,0,6,8,6,0,10,6,5,8,3,14,9,10,10,3,2,18,14,19,19,6,8
233,1,4,2,5,7,4,7,5,6,10,5,5,13,3,14,15,10,6,3,2,18,14,19,27,24,15
234,4,4,2,6,0,4,7,5,6,10,5,5,13,3,14,9,10,6,3,2,18,14,19,19,6,8
235,3,3,3,2,7,0,2,4,9,7,13,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
236,3,5,3,2,7,0,2,4,9,7,12,12,4,6,9,1,3,19,11,14,19,7,25,21,3,22
237,3,4,2,2,7,0,2,4,9,7,12,12,4,6,9,8,3,19,11,14,19,7,25,21,3,22
238,3,1,1,3,2,7,3,2,2,12,13,10,9,11,12,1,2,17,0,22,11,19,17,4,28,6
239,3,3,3,2,7,0,2,2,9,7,12,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
240,3,3,3,2,7,0,2,2,8,7,12,12,4,6,9,10,3,19,1,14,19,7,25,21,3,22
241,3,3,3,2,0,0,2,2,9,7,12,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
242,3,3,3,2,0,0,2,2,9,7,13,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
243,4,3,3,2,5,0,2,4,9,7,13,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
244,3,3,3,2,0,0,2,4,9,7,12,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
245,3,3,3,2,7,0,2,2,9,7,12,12,4,6,9,8,3,19,1,14,19,7,25,21,3,22
246,1,4,2,5,7,4,7,5,6,1,5,15,13,3,0,15,10,6,16,20,14,21,8,17,24,15
247,1,1,1,3,2,7,3,3,10,3,3,13,3,5,6,2,12,20,17,4,6,2,2,16,10,24
248,1,4,2,5,7,4,7,5,6,10,5,5,13,3,0,15,10,6,16,20,14,21,8,17,15,15
249,1,4,2,5,7,4,7,5,6,11,5,14,13,13,0,15,18,9,16,7,14,4,14,4,24,24
250,1,0,5,5,3,4,7,3,6,3,3,14,3,5,6,2,16,18,17,20,21,4,24,17,20,24
251,1,0,5,7,3,7,10,3,10,3,7,13,3,13,6,2,17,20,17,4,6,2,8,16,10,24
252,1,4,2,5,2,7,7,3,10,3,3,13,3,5,6,2,12,20,17,20,6,2,2,16,10,24
253,3,1,1,3,2,7,3,3,10,3,3,13,3,5,6,2,12,20,17,4,6,2,2,16,10,24
254,3,1,1,3,2,7,3,3,10,3,3,13,3,5,6,2,12,20,17,4,6,2,2,16,10,24
