time_bin,importance
0,5.159958720328817e-05
1,0.0
2,0.00025799793601644083
3,2.5799793601644085e-05
4,0.00023219814241479675
5,0.0
6,0.0
7,0.0
8,0.00023191462819935894
9,0.0
10,0.00028379772961808494
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,7.739938080493225e-05
17,0.00012899896800822042
18,0.0
19,5.159958720328817e-05
20,0.00010291566019113852
21,0.0
22,0.0
23,5.159958720328817e-05
24,0.0
25,2.5799793601644085e-05
26,0.0004901960784312376
27,0.00023219814241479675
28,0.00018059855521150857
29,0.00012899896800822042
30,0.00029510722818317794
31,5.159958720328817e-05
32,0.00018059855521150857
33,0.00025799793601644083
34,0.00010319917440657634
35,0.0
36,0.00028379772961808494
37,7.739938080493226e-05
38,0.00028379772961808494
39,5.159958720328817e-05
40,0.0
41,0.0
42,2.5799793601644085e-05
43,5.159958720328817e-05
44,0.0
45,0.00018059855521150857
46,5.159958720328817e-05
47,0.0
48,2.5799793601644085e-05
49,0.00023219814241479675
50,2.5799793601644085e-05
51,0.00010319917440657634
52,2.5799793601644085e-05
53,0.00010319917440657634
54,0.00018059855521150857
55,2.5799793601644085e-05
56,0.00023219814241479675
57,0.00028379772961808494
58,0.00023219814241479675
59,0.00010319917440657634
60,0.00018059855521150857
61,5.159958720328817e-05
62,2.5799793601644085e-05
63,0.00023219814241479675
64,0.00023219814241479675
65,0.0
66,0.00020639834881315265
67,2.5799793601644085e-05
68,0.00010319917440657634
69,0.00018059855521150857
70,0.00018059855521150857
71,2.5799793601644085e-05
72,7.739938080493225e-05
73,2.5799793601644085e-05
74,0.00025799793601644083
75,5.159958720328817e-05
76,5.159958720328817e-05
77,0.00012899896800822042
78,0.0001547987616098645
79,0.0
80,0.00012899896800822042
81,0.00036119711042301714
82,0.00041279669762630535
83,0.0
84,0.0
85,0.00020639834881315268
86,2.5799793601644085e-05
87,0.00010319917440657634
88,0.0004901960784312376
89,2.5799793601644085e-05
90,0.00012899896800822042
91,5.159958720328817e-05
92,0.0
93,0.00023219814241479675
94,0.00028379772961808494
95,0.0
96,0.0003353973168213731
97,5.159958720328817e-05
98,0.0
99,0.0004643962848295935
100,0.0
101,0.0
102,0.00010319917440657634
103,0.00018059855521150857
104,0.00023219814241479675
105,0.00038699690402466125
106,0.0005417956656345258
107,0.00023219814241479675
108,0.00012899896800822042
109,0.0
110,0.0
111,0.00010319917440657634
112,0.0
113,0.0
114,0.00025799793601644083
115,0.0
116,0.0001547987616098645
117,0.0
118,0.0001547987616098645
119,0.00025799793601644083
120,0.0
121,0.0
122,0.0001547987616098645
123,0.00025799793601644083
124,0.00023219814241479675
125,0.0
126,0.00020639834881315268
127,0.00023219814241479675
128,0.0
129,2.5799793601644085e-05
130,5.159958720328817e-05
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,7.739938080493225e-05
137,0.0
138,2.5799793601644085e-05
139,2.5799793601644085e-05
140,0.0
141,0.0
142,0.00020639834881315265
143,0.00028379772961808494
144,5.159958720328817e-05
145,2.5799793601644085e-05
146,5.159958720328817e-05
147,5.159958720328817e-05
148,7.739938080493225e-05
149,0.00023219814241479675
150,0.0
151,0.00010319917440657634
152,0.0
153,0.00018059855521150857
154,2.5799793601644085e-05
155,0.00012899896800822042
156,0.0
