channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
FOP1,18.326749204988484,13.33128803258565,9.149693075882146,2.605327394631418,-9.56664625988496,-21.95700987551282
FOP2,18.13407752209522,13.900976257336911,9.929524183625876,3.745328675186604,-8.572510968857989,-21.206238470963548
FOP3,19.806285801403014,15.441281312513745,11.16996647357221,5.444290251257418,-6.7582680325814595,-19.84480067491257
FOP4,21.807952328687257,16.931279350382688,12.043247128813034,6.876607040056266,-4.717532580757958,-17.469682191313765
FOP5,25.204723412308166,18.99409540318094,13.894670773026881,8.9838389743962,-2.0549325639582277,-13.733987940458103
IDM1,20.976513389270853,16.138859975346534,12.164124781018316,3.735236722747475,-8.866695675405087,-19.25687631383063
IDM2,22.957941325555037,17.792589835962602,14.118595052689114,5.95122396966072,-6.360504778932315,-17.47830120486419
IDM3,28.552038000281783,20.179926246097082,14.309715755301871,6.274744545421464,-3.821619049709601,-12.87625343240901
IDM4,18.530767225709678,13.65947318946305,9.404243374692316,2.850607759587975,-9.424101940844228,-20.822463350965144
IDM5,17.976185774904913,14.0382477003849,9.342689399372212,2.683003664759702,-10.088733929130175,-21.899440670687195
IDP1,17.438251041515354,13.286117195002703,8.238121576109155,1.3011037449716292,-10.68813551331848,-20.604554155397153
IDP2,16.32236115808029,12.500761587707617,7.570832805409912,0.6549166814301484,-11.450262482456413,-21.896039278531234
IDP3,15.438143161804339,11.344515083973274,6.691109405485382,-0.12184427086404082,-12.075175123503502,-22.746007770804017
IDP4,14.06616022557427,9.782079222860268,5.586689089939262,-1.3451681396103254,-13.16622603564755,-23.410966316671086
IDP5,12.820770306975955,7.643531912703326,4.397025494118194,-2.8335964920032803,-14.605485682441193,-23.988558916624964
SMA1,17.62149875545105,14.512521076322368,10.867047899381316,3.6072677916497815,-8.012114016818211,-21.82683885226991
SMA2,19.748300773330612,16.8265768989273,12.938428571409524,6.075358127983588,-5.557000242653442,-20.469990037610017
SMA3,21.540257987940755,18.855111789618917,14.604163910278997,7.694988168829498,-3.6511918054348045,-18.738220300817222
SMA4,22.30489223211014,19.978962149155212,15.562031524946649,8.40108990565998,-2.5920472646777264,-17.585381837171404
SMA5,23.196492464886145,20.509559209563047,16.155278552036037,8.954422819600058,-1.5101647076096802,-16.369796285535358
PRS1,21.3859895354405,19.21063179282272,12.116137322901345,6.410507481017079,-4.135154651132967,-18.10539925545023
PRS2,23.742975069868827,21.507480880783202,13.909028149390906,8.396381032110341,-2.5675962207550707,-17.499867116741164
PRS3,25.248078843258753,22.893978205111516,15.122112982475722,9.760734014810975,-1.37782307407369,-17.132157102924893
PRS4,26.435501168437362,23.619528783335355,16.018794925431102,11.101124912076573,-0.10256598661229019,-16.392678237286855
PRS5,27.438175583326068,23.62780888440835,16.581512078503312,12.254445798813329,1.245206188380258,-14.717335426993696
PRI1,14.677066692556009,9.029303808264201,6.421536419433059,-1.172338257601866,-10.742098908814913,-19.829354657558873
PRI2,17.258318497245906,12.469329304444727,8.788836615308034,2.2737073792426648,-7.673839838601576,-20.50366251852783
