k,cluster,condition,n,onset_pct,crosses,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
4,0,audio,137,2.1666666666666665,True,2.1666666666666665,55.49999999999999,False,3.833333333333333,2.243109381601323,3.833333333333333,2.243109381601323,76.83333333333333,1.3299790831541058,0.8834814596280239,0.8263461392964282
4,0,picture,137,26.5,True,26.5,56.49999999999999,False,74.5,1.3716496306804626,26.5,0.5027672737942206,74.5,1.3716496306804626,0.5925268274433477,0.8788094008016304
4,0,reading,137,65.83333333333333,True,,65.83333333333333,False,83.16666666666667,1.2251555354599535,2.4999999999999996,0.32872179956141395,83.16666666666667,1.2251555354599535,0.34742061746813696,0.6146014776062416
4,1,audio,570,100.0,False,,,False,71.83333333333333,0.4202448682029315,24.5,-0.20508486754240535,71.83333333333333,0.4202448682029315,0.037764739481929474,0.12795268153659353
4,1,picture,570,100.0,False,,,False,71.5,0.49162703160024984,25.833333333333332,0.327472609186978,71.5,0.49162703160024984,0.256728988272949,0.29894040090158014
4,1,reading,570,2.4999999999999996,True,2.4999999999999996,73.83333333333333,False,76.5,0.6462000958372333,2.833333333333333,0.6150590015383307,76.5,0.6462000958372333,0.23288604760173792,0.296205546606982
4,2,audio,139,11.833333333333332,True,11.833333333333332,50.166666666666664,True,40.83333333333333,-1.2969118682994245,40.83333333333333,-1.2969118682994245,53.166666666666664,-1.0366228562277213,-0.4504620089844237,-0.20647421448554712
4,2,picture,139,20.166666666666668,True,20.166666666666668,50.166666666666664,True,58.166666666666664,-0.7955217994414538,47.166666666666664,-0.7489470567961689,58.166666666666664,-0.7955217994414538,-0.2627555842696895,-0.09546343611335416
4,2,reading,139,6.166666666666667,True,6.166666666666667,50.166666666666664,True,52.49999999999999,-1.4760833144331982,42.49999999999999,-1.4246377771546086,52.49999999999999,-1.4760833144331982,-0.7162524037108909,-0.5179472519154402
4,3,audio,214,12.833333333333332,True,12.833333333333332,56.166666666666664,False,66.83333333333333,1.619630938030292,31.833333333333332,-1.006487560484593,66.83333333333333,1.619630938030292,0.10202715753923011,0.7362315236208153
4,3,picture,214,58.83333333333333,True,,58.83333333333333,False,74.83333333333333,2.0866129319314086,20.5,-0.355086687784185,74.83333333333333,2.0866129319314086,0.40113180712625623,0.9913116085234059
4,3,reading,214,2.4999999999999996,True,2.4999999999999996,61.83333333333333,False,74.16666666666667,2.0811989542758353,2.833333333333333,0.7352792540792065,74.16666666666667,2.0811989542758353,0.23862640909629723,0.8585793997564098
5,0,audio,125,11.833333333333332,True,11.833333333333332,50.166666666666664,True,40.83333333333333,-1.3302913108989596,40.83333333333333,-1.3302913108989596,52.83333333333333,-1.081363302819431,-0.4956940239824995,-0.280692008273106
5,0,picture,125,29.166666666666668,True,29.166666666666668,50.166666666666664,True,58.166666666666664,-0.8330607373043895,47.166666666666664,-0.769808422738919,58.166666666666664,-0.8330607373043895,-0.29597047177464975,-0.1611546196984236
5,0,reading,125,1.5,True,1.5,50.166666666666664,True,52.49999999999999,-1.5275809839367867,42.49999999999999,-1.4795357560217381,52.49999999999999,-1.5275809839367867,-0.72574526567291,-0.546227552697587
5,1,audio,144,2.1666666666666665,True,2.1666666666666665,55.83333333333333,False,3.833333333333333,2.1817251955443577,3.833333333333333,2.1817251955443577,76.83333333333333,1.221747466854544,0.8310802788625998,0.7453253952610556
5,1,picture,144,57.166666666666664,True,,57.166666666666664,False,81.5,1.1799465255979966,26.5,0.43745202481093454,81.5,1.1799465255979966,0.5182735003311341,0.7640664603434768
5,1,reading,144,67.83333333333333,True,,67.83333333333333,False,83.16666666666667,1.115236118228899,2.4999999999999996,0.3333501441261938,83.16666666666667,1.115236118228899,0.2824760010151425,0.5236909752638512
5,2,audio,115,13.166666666666666,True,13.166666666666666,58.83333333333333,False,76.5,2.152755982461183,31.833333333333332,-0.9623758208492528,76.5,2.152755982461183,0.20710093022106033,0.8537643249568587
5,2,picture,115,17.833333333333332,True,17.833333333333332,51.83333333333333,False,74.83333333333333,1.9385282824220864,20.833333333333332,-0.66277894629368,74.83333333333333,1.9385282824220864,0.1058732449658451,0.6746930317636199
5,2,reading,115,7.166666666666667,True,7.166666666666667,50.83333333333333,False,74.16666666666667,1.8021702074486277,35.166666666666664,-1.149727379563062,74.16666666666667,1.8021702074486277,-0.060508695462647685,0.5917367588045487
5,3,audio,98,13.166666666666666,True,13.166666666666666,55.49999999999999,False,63.166666666666664,2.033468193241528,31.833333333333332,-0.9497775020724049,63.166666666666664,2.033468193241528,0.09275265663748465,0.7331825962416219
5,3,picture,98,54.83333333333333,True,,54.83333333333333,False,66.5,2.741200792546175,44.49999999999999,0.2697449330750102,66.5,2.741200792546175,0.7709748455593303,1.4299762854845302
5,3,reading,98,2.4999999999999996,True,2.4999999999999996,58.49999999999999,False,75.83333333333333,2.4872892687515336,2.833333333333333,1.110740789660296,75.83333333333333,2.4872892687515336,0.5885022066417389,1.1921689103318196
5,4,audio,578,100.0,False,,,False,71.83333333333333,0.4151121915252009,24.5,-0.24056992413549422,71.83333333333333,0.4151121915252009,0.01931190216955374,0.12581476144578016
5,4,picture,578,71.16666666666667,True,,71.16666666666667,False,76.16666666666667,0.5203071748693316,26.166666666666668,0.3237430175801495,76.16666666666667,0.5203071748693316,0.26204990670434763,0.3149750269386138
5,4,reading,578,2.4999999999999996,True,2.4999999999999996,73.83333333333333,False,76.83333333333333,0.6703176630114465,2.833333333333333,0.6405374364622073,76.83333333333333,0.6703176630114465,0.22694729575634331,0.2988988766502124
6,0,audio,122,2.1666666666666665,True,2.1666666666666665,62.166666666666664,False,3.833333333333333,2.2935395716521585,3.833333333333333,2.2935395716521585,76.83333333333333,1.1590904333613445,0.8082746187252589,0.6777405574611024
6,0,picture,122,62.83333333333333,True,,62.83333333333333,False,83.16666666666667,1.182768301885636,41.166666666666664,0.15504468788920528,83.16666666666667,1.182768301885636,0.3693434154439479,0.7099784416206618
6,0,reading,122,68.16666666666667,True,,68.16666666666667,False,83.16666666666667,1.2050239512177765,36.166666666666664,-0.24820363659365866,83.16666666666667,1.2050239512177765,0.23313669043042148,0.5094306996145154
6,1,audio,70,3.1666666666666665,True,3.1666666666666665,50.166666666666664,True,56.83333333333333,0.8485820234620145,4.166666666666667,0.8218320417617049,56.83333333333333,0.8485820234620145,0.3748052610924308,0.41843518771397065
6,1,picture,70,4.833333333333333,True,4.833333333333333,50.166666666666664,True,26.833333333333332,1.8939941892666476,26.833333333333332,1.8939941892666476,54.83333333333333,1.3548090617571558,0.997062289532488,0.5846743950239581
6,1,reading,70,1.5,True,1.5,50.166666666666664,True,2.4999999999999996,1.4824877242424659,2.4999999999999996,1.4824877242424659,63.49999999999999,0.8454161554042782,0.5006283026490235,0.37977722745047665
6,2,audio,92,13.166666666666666,True,13.166666666666666,50.166666666666664,True,76.5,2.041043138374453,28.166666666666668,-0.9441781281291143,76.5,2.041043138374453,0.1833818627840234,0.759004037581501
6,2,picture,92,14.166666666666666,True,14.166666666666666,51.49999999999999,False,74.83333333333333,1.8719424240938995,20.833333333333332,-0.8354367588788433,74.83333333333333,1.8719424240938995,0.009827832193775284,0.5535549481813665
6,2,reading,92,5.833333333333333,True,5.833333333333333,50.166666666666664,True,34.83333333333333,-1.6764311644694079,34.83333333333333,-1.6764311644694079,57.83333333333333,-1.456523452035111,-0.5139204100779993,0.06745917531778947
6,3,audio,562,100.0,False,,,False,68.5,0.3935366673477895,24.5,-0.2746587539532096,68.5,0.3935366673477895,-0.002392849183132822,0.12154213291780736
6,3,picture,562,68.16666666666667,True,,68.16666666666667,False,76.16666666666667,0.550974875093685,35.166666666666664,0.19905978352536452,76.16666666666667,0.550974875093685,0.20263792829253963,0.31162669982108243
6,3,reading,562,2.4999999999999996,True,2.4999999999999996,73.5,False,76.5,0.6863001053088122,2.833333333333333,0.5509877348935418,76.5,0.6863001053088122,0.18426788854948217,0.29268618172898847
6,4,audio,82,9.833333333333332,True,9.833333333333332,50.166666666666664,True,40.83333333333333,-1.6049366191642858,40.83333333333333,-1.6049366191642858,52.83333333333333,-1.3254311190032195,-0.689351613305795,-0.5123441048288853
6,4,picture,82,28.833333333333332,True,28.833333333333332,50.166666666666664,True,58.166666666666664,-1.002599237236853,47.166666666666664,-0.9554822577118147,58.166666666666664,-1.002599237236853,-0.41006548336191495,-0.37011823933519467
6,4,reading,82,1.5,True,1.5,50.166666666666664,True,52.49999999999999,-1.719334115705839,46.166666666666664,-1.5098831726283561,52.49999999999999,-1.719334115705839,-0.7668546504771234,-0.6602191463975157
6,5,audio,132,13.166666666666666,True,13.166666666666666,55.83333333333333,False,66.5,1.8575959169503413,31.833333333333332,-0.948617250856125,66.5,1.8575959169503413,0.13588685100919218,0.8098366294641116
6,5,picture,132,57.49999999999999,True,,57.49999999999999,False,72.16666666666667,2.3478199243545532,19.5,-0.21283616045636308,72.16666666666667,2.3478199243545532,0.6122372394610469,1.2606669741812941
6,5,reading,132,2.4999999999999996,True,2.4999999999999996,59.166666666666664,False,74.16666666666667,2.636802770874717,2.833333333333333,1.0588284332498694,74.16666666666667,2.636802770874717,0.5679256624277814,1.2082274848395775
7,0,audio,62,2.1666666666666665,True,2.1666666666666665,62.83333333333333,False,3.833333333333333,3.1092337581419174,3.833333333333333,3.1092337581419174,77.83333333333333,1.3418735284959116,1.0278621751067258,0.8007769331504725
7,0,picture,62,63.166666666666664,True,,63.166666666666664,False,81.5,1.6500605067178127,29.833333333333332,-0.21440758989492972,81.5,1.6500605067178127,0.42962311878805726,0.8835832470468737
7,0,reading,62,68.83333333333333,True,,68.83333333333333,False,84.16666666666667,1.5880093132295916,41.166666666666664,-0.37742450884393147,84.16666666666667,1.5880093132295916,0.2186243765695537,0.6057752707795462
7,1,audio,348,100.0,False,,,False,68.5,0.4414340730464814,39.83333333333333,-0.3898707532776177,68.5,0.4414340730464814,-0.03837107655107816,0.1316498844350556
7,1,picture,348,70.83333333333333,True,,70.83333333333333,False,82.16666666666667,0.6132063873824075,3.4999999999999996,-0.15364395302015185,82.16666666666667,0.6132063873824075,0.14022957937006128,0.29055301654180843
7,1,reading,348,75.5,True,,75.5,False,80.16666666666667,0.5997237121517738,47.166666666666664,-0.4334979793846329,80.16666666666667,0.5997237121517738,-0.06426556826849521,0.08543524369562289
7,2,audio,135,15.833333333333332,True,15.833333333333332,55.83333333333333,False,66.5,1.8497780382633209,31.833333333333332,-0.9119447340567907,66.5,1.8497780382633209,0.15029584241821842,0.809599144468476
7,2,picture,135,57.49999999999999,True,,57.49999999999999,False,72.16666666666667,2.3392524419007477,19.166666666666668,-0.20881434280546038,72.16666666666667,2.3392524419007477,0.6093007246706986,1.256333066499545
7,2,reading,135,2.4999999999999996,True,2.4999999999999996,59.166666666666664,False,74.16666666666667,2.5917220539516874,2.833333333333333,1.0222011634807402,74.16666666666667,2.5917220539516874,0.552727500457828,1.1839916482737616
7,3,audio,83,13.166666666666666,True,13.166666666666666,50.166666666666664,True,76.5,2.1966980978487487,28.166666666666668,-1.0056772802069962,76.5,2.1966980978487487,0.19563573854845898,0.8100859465206954
7,3,picture,83,7.833333333333333,True,7.833333333333333,51.49999999999999,False,74.83333333333333,1.9618835889072304,21.5,-0.8486481699194893,74.83333333333333,1.9618835889072304,0.004232593381369346,0.5683140088436142
7,3,reading,83,5.833333333333333,True,5.833333333333333,50.166666666666664,True,34.83333333333333,-1.7904630881476116,34.83333333333333,-1.7904630881476116,57.83333333333333,-1.5940741978316422,-0.5367038844208875,0.07159097861542539
7,4,audio,355,65.83333333333333,True,,65.83333333333333,False,71.5,0.5354719713723786,3.833333333333333,0.3118574609376595,71.5,0.5354719713723786,0.16188432767881028,0.2091341269513912
7,4,picture,355,56.49999999999999,True,,56.49999999999999,False,68.83333333333333,0.5963019874173178,26.5,0.4708873001382683,68.83333333333333,0.5963019874173178,0.3578221191891853,0.3888220106184893
7,4,reading,355,2.4999999999999996,True,2.4999999999999996,58.83333333333333,False,76.5,0.8587402446903813,2.833333333333333,0.7271111908191684,76.5,0.8587402446903813,0.45459313446544314,0.5122557542214002
7,5,audio,66,9.499999999999998,True,9.499999999999998,50.166666666666664,True,40.83333333333333,-1.8251966724567341,40.83333333333333,-1.8251966724567341,53.49999999999999,-1.4769030355029937,-0.7731374701595493,-0.6089912981093809
7,5,picture,66,24.5,True,24.5,50.166666666666664,True,56.83333333333333,-1.2008556997911497,47.166666666666664,-1.1288531364477945,56.83333333333333,-1.2008556997911497,-0.46029905449347724,-0.4326879281237375
7,5,reading,66,1.5,True,1.5,50.166666666666664,True,52.49999999999999,-1.8665443392414036,46.166666666666664,-1.615986372033755,52.49999999999999,-1.8665443392414036,-0.844245998949548,-0.7471295122887276
7,6,audio,11,1.5,True,1.5,51.166666666666664,False,4.5,2.937088050625541,4.5,2.937088050625541,59.166666666666664,1.8086804368279197,0.7671423090935136,0.8137766095560933
7,6,picture,11,3.833333333333333,True,3.833333333333333,50.166666666666664,True,18.5,4.861999836834994,18.5,4.861999836834994,50.166666666666664,2.346765333955938,2.0127576731292223,0.6836486117877808
