channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
A_L1,27.173830011356607,20.838619343650173,16.08794260564362,7.806089024538376,-4.101241556446057,-16.778677523023394
A_L10,24.933865467436444,22.91920071117037,21.29325279662064,11.334115400205594,-2.9047946231023496,-15.00981016384414
A_L11,25.364241838740153,23.27106981814196,22.28416238087439,12.224727314541035,-2.954820667536249,-16.062692248801845
A_L12,25.913045231791255,23.313796849630997,21.084547668474897,10.389282709121638,-4.189844682734717,-16.455556722330325
A_L2,26.24248287152253,18.07388474299848,15.802086559389938,7.43075408161588,-4.770980788878941,-14.964167472297621
A_L3,23.553576154839,16.828824254490236,13.422569277919484,3.541617828372372,-9.60252484545149,-20.252344052888436
A_L4,21.723683910725434,16.31587358988149,12.987812285727351,2.852459276264904,-10.77545086540304,-21.13367140827085
A_L5,20.989180002393606,16.701832772551228,13.205878609062545,3.041099383998769,-10.476722266795829,-20.6541626820656
A_L6,21.669765092192144,15.481824512025515,13.255988841125689,4.371207744134974,-7.915969525721995,-18.26030949736083
A_L7,22.2837130399472,16.628544346757476,14.641393873269017,5.548437380231082,-6.717795866086957,-17.741780292149613
A_L8,22.27770313414561,18.024510479910436,16.83136652507742,6.80372000030765,-7.414047492259539,-19.436328781919407
A_L9,24.603676901067384,21.232650743531206,18.186737375161115,9.134274199563029,-4.239649392592552,-15.809175739581075
A_R1,31.250835904939944,22.893096605228365,18.657271554206297,10.210227645183162,-1.2536512750555702,-14.332268089694491
A_R10,26.562030507683822,22.63406590817862,20.457412536623025,11.420348340103633,-4.588183946611243,-16.26785709273497
A_R11,26.602428525278025,23.62366611894962,21.3456063257388,10.727412489504534,-5.306082193146538,-15.468750032531545
A_R12,25.01214771534055,20.06105859351036,17.667494907715614,6.968628729121502,-6.861119470494029,-11.075529726060282
A_R2,29.65599323172231,21.726578379362387,17.668828542462208,8.930031465023717,-2.9963810520497574,-15.467977649011328
A_R3,28.124807043096997,20.768579562654367,16.82267866662635,7.8840344175520425,-3.5021001163909617,-15.859129860884718
A_R4,26.60747684909232,19.43316020036442,15.466797753200606,6.3181220308845125,-4.763542980789254,-16.523242631686713
A_R9,24.583260953521748,20.646456912812887,18.817254148306812,6.699706146643106,-8.057850108361626,-18.52726818865974
CinG_L1,22.468039824043235,15.750601762707026,13.003643205404362,3.1647124684005528,-10.454810030637676,-21.5196152996088
CinG_L12,24.809534161549493,18.97036463380983,20.922668361551857,15.099624496589488,-2.941898083443479,-16.988859721722918
CinG_L13,25.49224568297177,19.877443739075268,22.267692195436428,16.87033339846238,-1.7622763473469505,-16.102632475084967
CinG_L14,24.249825412976197,19.015846610656244,18.67079951793013,12.887730344401833,-3.443906367697332,-16.12297662280386
CinG_L2,22.340704494303477,15.646491105862001,12.90679441880131,2.809010966561804,-11.478451236918696,-22.89077211895233
EntG_L1,29.642888501856355,20.403328509245185,17.098800379879666,7.922399575925762,-5.27499710051921,-16.132314163376538
EntG_L10,30.68356867223136,25.258453529333558,21.44615982477142,11.54419656743746,-3.381061269579289,-15.932625331353606
EntG_L11,28.834117464136636,24.548883751832786,21.488479967376833,9.75305434543554,-5.8474283875267385,-13.970980800273276
EntG_L2,28.959641629670774,19.183621730033774,15.614474422521317,6.480007890513476,-6.690984820464786,-17.86580023844961
