,aud|1-4Hz,aud|4-8Hz,aud|8-13Hz,aud|13-20Hz,aud|20-30Hz,aud|30-50Hz,aud|50-70Hz,aud|70-100Hz,aud|100-130Hz,aud|130-170Hz,aud|170-220Hz,aud|220-270Hz,aud|270-320Hz,aud|320-360Hz,aud|360-400Hz,pic|1-4Hz,pic|4-8Hz,pic|8-13Hz,pic|13-20Hz,pic|20-30Hz,pic|30-50Hz,pic|50-70Hz,pic|70-100Hz,pic|100-130Hz,pic|130-170Hz,pic|170-220Hz,pic|220-270Hz,pic|270-320Hz,pic|320-360Hz,pic|360-400Hz,rea|1-4Hz,rea|4-8Hz,rea|8-13Hz,rea|13-20Hz,rea|20-30Hz,rea|30-50Hz,rea|50-70Hz,rea|70-100Hz,rea|100-130Hz,rea|130-170Hz,rea|170-220Hz,rea|220-270Hz,rea|270-320Hz,rea|320-360Hz,rea|360-400Hz
17Networks_1,-0.33670504867071843,-0.45555490814962124,-0.5199966633225962,-0.30401413226263885,0.17109826006927772,0.009782281672600254,0.16382191531310164,0.2344441606131486,0.180274491806149,0.055479471829609925,0.1906904822538194,0.13580454180083523,-0.036946021362893905,0.1351192283705282,0.10226881433581757,0.029102031955409394,-0.12286990948180213,-0.26517029489576566,-0.21897921231779563,-0.019523951642494455,0.3827160394673574,0.44038649518985373,0.7585714810198163,0.9832321228452853,0.6392752403480135,0.24812654568675502,0.071746470643053,0.14310654887629995,-0.010624956535403077,0.12931151478765449,0.15095459888440171,0.1345815994079403,0.13656922746831263,0.22154281544745852,0.5592055126229417,0.20982184884026486,0.06966471030755471,0.07392083943135293,-0.20059510046163936,-0.3806055400524259,-0.1369760948849684,-0.33593736785321493,-0.3679059747970745,-0.2677049531499731,-0.24792606067410683
17Networks_10,0.22387085228439324,0.11329075663965647,-0.18846364526596443,-0.5751014871284255,-0.201765139361005,-0.3933690470605694,-0.9616273065097883,-1.2534121425997555,-0.39293209090298253,-0.27717144592411336,0.0023806596550063823,0.09538860376428779,0.07084220862662512,0.07186340213566768,0.288493673529227,-0.17363090368151443,-0.19415895746356396,-0.03584223567705294,-0.3061461630154849,-0.21893706520588999,0.01946133339283978,-0.47717402655434704,-0.1933593468530472,-0.2203499603807301,0.24313003486697515,0.34090685421109274,0.2943164595067231,0.3991301910629387,0.029863371904803926,0.12740663895935395,0.2575299484725038,0.17106030234268466,-0.11792958662575914,-0.12294798751220112,0.2925305249350868,0.5461896339887143,0.5690093560510376,0.7303992883790253,0.8050191206813266,1.1659168774712365,0.838903724559267,0.6493451608786404,0.8751426931096273,0.6451964363070539,0.36936034132063633
17Networks_11,0.18098087607159297,0.356172096525606,0.4396384239305481,0.29871609447090475,0.014286503668349826,-0.46283222875774715,-0.15968522671124613,0.3881200891709147,0.1373326812903543,0.39809699327758163,0.13148869131088123,0.382368355168021,0.31372297258599224,0.3339591010377499,0.2268801011839695,-0.570650447138033,-0.4356319414895437,-0.3285857287816462,-0.3022047020212644,0.05436148812001257,-0.07833398024685637,0.3272713610401055,0.11186926648632375,0.1737310235752088,0.19748421850847897,0.028775302553249088,-0.055236306250969244,0.05222786502284288,0.25605739034160574,0.026362908341186403,-0.10702790235015933,0.050152146566701916,0.3136384932432558,0.2791891072576157,-0.45322275819191515,-0.7197630655853161,-0.6757166316343913,-0.49683464598412064,-0.22013897863428025,-0.2576061646015099,-0.20664807381022174,-0.3935512349614856,-0.2695742848471187,-0.2186097024004241,-0.36673300361231903
17Networks_12,-0.26091840499985247,-0.3477059326790118,-0.45858006205237445,-0.43456324248484557,-0.21966646793211783,0.048874662166568404,0.01934504718710483,-0.1011028605169409,-0.1048430236275453,-0.09175748123954869,-0.0030565492742309574,-0.07947482915283471,-0.019312891064767017,0.09268760396294538,0.07238846401123641,-0.3591091351352878,-0.37189899756208183,-0.3211815945633425,-0.1980156895735195,-0.09959055068184197,0.015359410500354553,-0.019312838021237986,-0.02501114954129055,0.00939400621113001,-0.09587933385861713,0.02918815293157629,0.03273615417883781,0.03239194387608544,0.14276573981315108,0.13370259587335856,-0.45352155035994934,-0.5821628805079127,-0.668393875149533,-0.6123030201810324,-0.4345997503437989,-0.2935989198163418,0.08316069327407366,0.05104750204116077,-0.018086486103460316,0.048059776937972476,0.026569438864697367,-0.07012899441883069,0.03630564186855424,0.133609406947018,0.12884665718054739
17Networks_13,0.04385959680897355,0.08012426106186323,0.12324138212232451,0.06404932796728262,0.08801630954250775,-0.025612817476534402,-0.17614943869913227,-0.2360330859823117,-0.2254444570915139,-0.13354825457339073,-0.20731621018552124,-0.15893690951477066,-0.1321020088985548,-0.0886329821114473,-0.18349176599442882,0.06913936748582612,0.05329441079257683,0.024991569578441755,0.08753450837118809,0.12408334556792489,-0.017397868471531602,-0.1538055761731479,-0.25881226038094357,-0.19706204171632868,-0.1547596894653412,-0.08871364418771517,-0.03368892069874722,-0.09541783896338955,0.005442085178813149,0.020960180112211978,0.12494548957140082,0.1340976946253052,0.1741310128981929,0.2049421777608182,0.21276225772617055,0.13844993308601974,-0.06802493598380054,-0.06707403776111963,-0.0466283724726777,-0.009304585877035476,-0.04327109757224594,0.06883014981954191,0.009829838180506024,0.1570457392732119,0.048652795428017856
17Networks_14,0.11867223947473085,0.014127455301591072,-0.1711491109696745,-0.20212836042003063,-0.05594130017194287,0.4321003815694324,0.47310357131427766,0.6198280185100713,0.5151430321594398,0.28021136501576005,0.28891308899782214,0.12013678944956378,0.15437577938450267,0.07695580451695329,0.13609817076107167,-0.041172903534969815,-0.12299398731538107,-0.2404034794838791,-0.26348815773396683,-0.18828495900951336,-0.17988030561854643,-0.04984301419255564,-0.0374104749552839,-0.044131432678185124,-0.15045430581352745,-0.028181297941146356,-0.07828592704177913,-0.034220478022590387,-0.21905704057044742,-0.10493554441251036,-0.2839404288247587,-0.31902839598216537,-0.3585428241367656,-0.41020156164413013,-0.39451017233612007,-0.1633445057400244,0.0160260112261961,-0.03609355204469832,0.040015142572016785,-0.1548702442671459,-0.09590138468886285,-0.07682312007427948,-0.1125456883722165,-0.33838262899339505,-0.10835682636400767
17Networks_15,-0.21883391396985796,-0.1867331728026112,-0.058849393449561596,0.39339966249969166,0.5761430112249019,0.19977798244863407,-0.2231230060026707,-0.07464528082831384,-0.14994038459486386,0.17404356122839715,0.06019411890578648,0.09522195366510289,-0.014367299528643511,-0.15654174406596608,0.003067840119921621,-0.22788429203385388,-0.24026688123946527,-0.29505106732512887,-0.20808635429047193,-0.18453574255381613,0.035668225572312744,-0.040286369976252914,0.1151694677259152,0.006156491149241003,0.30029493109905186,0.15647212660590853,0.3210871335592249,0.20835503416920484,0.23614705548005882,0.18568242893800188,0.5183606545242823,0.4401220306505306,0.28252809075232127,0.15556742991680517,0.31090197866236857,0.3553203918438661,0.23124783851702294,0.14974434693309832,0.17828607842958225,0.3710638685988804,0.32560117237575154,0.2738961253641062,0.2571613780745493,0.2239324405321097,-0.0799680439593923
17Networks_16,0.2153507710787273,0.2301451216175862,0.2252947727618227,0.1031755863610059,-0.03826992173355554,-0.18577504389627705,-0.26783464592953643,-0.23516640420637833,-0.26514210315908965,-0.1780742862723889,-0.24763594299775077,-0.09069719540533466,-0.07820114998293269,0.031798754368996644,0.08332141118935361,0.14577734785463103,0.17391179433093265,0.18943745007025792,0.23530928384855418,0.0418377375351156,-0.14519963955413068,-0.18760400157782173,-0.22043638839048915,-0.2322612783976646,-0.05816606872616307,0.12906548878357854,0.024388639954838424,-0.08063390196535203,0.12829440137073786,0.07524926920612221,0.26462893842566804,0.26699075754359397,0.22276250131905093,0.19487124835654185,0.11430738047751436,0.017750499980355085,-0.18139335408195278,-0.05511600554971464,-0.05860359013064016,0.07013004264596896,0.09477200619250187,0.13046198528732622,0.25923054504587356,0.2735883330556362,0.27809270553508436
17Networks_17,0.10090972161067795,0.1276277351170031,0.16166176986864028,0.14433519908050313,0.08593049430691704,0.021148337836103415,-0.08953644818229117,-0.15813300793363141,-0.14572024754595797,-0.11742654641942465,-0.1145269723068297,-0.11463310338007507,-0.09318318557640252,-0.10034039153856751,-0.11124176722239155,0.19893467179143873,0.26221214300681184,0.29805096555985466,0.31635012103791377,0.15830721350948107,0.043483923443654635,-0.0002569292672140051,-0.11778971439630367,-0.10823746598222064,-0.0569045455186305,-0.11659425153131936,-0.03905571917030319,-0.044359908652923837,-0.054331735226150986,-0.09269263147050782,0.16882160007323,0.19797300684284744,0.2033088919107043,0.15662581797105438,0.11251289422076519,0.05716400639420331,-0.0555137938637471,-0.1280469269867913,-0.1534279558688837,-0.1294837232839044,-0.07515301499797858,-0.051068302475205773,-0.07964277491601401,-0.06389625057370486,-0.08827554182606386
17Networks_2,0.1592946561263973,-0.22674495372109912,-0.5993302859361099,0.14303581612968128,0.4522104576106089,0.28157503507004017,0.5150981983670041,-0.02232537884030168,0.3481774109532401,-0.05740953866477148,0.696722087420251,0.5098005335984048,0.734346624290611,-0.2938964694619225,-0.2453666153715883,-0.046332566831334875,-0.19716766689495888,-0.27188386389758673,-0.4875132092889931,-0.13550886324246392,0.6728160872592666,0.47546306726664334,0.14574702468795311,0.4883134161147263,0.3899395019821843,0.28862848690411075,-0.3690949137152219,-0.17198140891418676,0.24816196553999428,0.048815728827639245,-0.16629538978524236,-0.11638248159320543,0.030555292297715513,0.2596844358568858,0.43233617985875245,0.059907659460221606,-0.6180141209033062,0.489539096311469,0.4811611356732309,0.15442598220152906,0.4014454410062179,-0.026650713705999987,0.22298006883925606,-0.11267054247573705,0.15912785606554583
