condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
audio,0,1.0,4.0,1-4Hz,0,ersp,0.02294059225473922,-0.00043897937918864965,0.008449247082770188,-0.015100797589339392,0.014146873562585696,0.01219810326678184,0.006700903029055507,0.0031551354501183383,-0.004593713343067667,0.013389224539262641,-0.02446813034469843,-0.033003432030438005,0.039306408476743354,0.011961357092255665,-0.02874826441346921,-0.011805360670051206,-0.014089166984059891,0.015558569971095582
audio,0,1.0,4.0,1-4Hz,1,ersp,0.03987894438975239,0.0058380591181451825,0.009560227454123849,-0.016662136451486065,0.00867547923685119,0.05477457262758949,-0.006389589610063681,-0.032725419314158226,-0.023172371536324076,0.005738842655561138,-0.013009901075888976,0.019952404627788887,-0.008975783570577127,-0.02657462296788683,-0.00532290600427018,0.00036351742920537073,-0.011949317008362447,0.01703318206341383
audio,0,1.0,4.0,1-4Hz,2,ersp,0.027433133318017732,0.01002554786898562,0.005763456021189796,-0.010471039167213425,0.004116326014142329,0.01552758042577135,0.007659797002893889,0.0005531966765483689,-0.02607684165568025,0.014746202091135257,0.0009740599054717036,-0.005564748315273497,-0.010222576009764997,-0.026317041149824087,-0.010309044011792128,-0.010711806325676598,0.012873797311068675,0.01172624666296763
audio,0,1.0,4.0,1-4Hz,3,ersp,0.0076599996224483635,0.007115892155782675,0.0012080807799126868,-0.003417459514963929,0.01519333396907719,-0.015480614692376287,0.01289671816199692,0.020667364009233878,0.0073555768932600345,0.008898354223399928,-0.010201437475600825,-0.00786106775918947,-0.018576540238015776,-0.01583280133533149,-0.025858487871807084,0.0035597488783274986,0.012673340193845617,0.011438636339680569
audio,0,1.0,4.0,1-4Hz,4,ersp,0.004164424814891678,0.006249748867057651,-4.028639442285587e-06,0.03103984405703335,0.016760186705542867,-0.015410578944793302,-0.0037598615937145296,0.008258058316366902,-0.002408179094378329,0.0062116838793072355,-0.03183087919502541,-0.03525102565866119,-0.0077952260093217965,-0.0069614676942833294,-0.018222144469848062,0.022856225796216694,0.026103218863051576,0.01431098721170213
audio,0,1.0,4.0,1-4Hz,5,ersp,-0.01880570749018622,0.013179399399054766,-0.007076969451412929,0.04621580900837002,0.018134486503661996,-0.010686268007403644,0.007529765366970813,0.0006489912603751683,0.0005370224342096057,0.008639534469985482,-0.027130458002952936,-0.04351669252575929,0.011489083140347167,0.008356514461389516,-0.024933934310223033,0.008522833127831354,0.008896590615742132,0.015547062327992708
audio,0,1.0,4.0,1-4Hz,6,ersp,-0.025138094431868294,0.006239179232969542,-0.008431715067895529,0.016384230981320285,0.019128416952911797,-0.0008370246167324434,0.02437377643954677,-0.011302631307734408,0.00010423989186621523,0.018290324435871416,-0.008191608643356578,-0.02695156778168582,0.01885848253136495,-0.009137345982176156,-0.03141720937957814,0.009218459932787472,0.008810086812388842,0.01428319967188557
audio,0,1.0,4.0,1-4Hz,7,ersp,-0.021273936104708846,0.006865453234754847,-0.010492078436732402,0.008507195168505198,0.02004540210013189,-0.011677533355629795,0.00477828175813158,-0.028222754959907625,0.008517031933803465,0.01654452008929405,-0.005452908955454293,-0.0038837413622505226,0.012025783684280079,-0.007444716495252184,-0.0210791607228212,0.012420427291667471,0.01982273513218817,0.012885509457971393
audio,0,1.0,4.0,1-4Hz,8,ersp,-0.018769997512547165,0.005792961198479659,-0.0041998708877965,-0.013372884352309395,0.008813207122034433,-0.018531322595870856,0.033507651545486315,-0.015095164179370039,0.0035992469001590918,0.0033516578815708685,0.022908983834823517,-0.0007853823169496723,0.007046283896287983,-0.02540429119458861,0.010687113934816552,0.0064846495118617425,-0.006032842786088053,0.012022559508884733
audio,0,1.0,4.0,1-4Hz,9,ersp,-0.023540651478386642,0.008021498739566334,0.0074023147603614285,-0.01352049508144701,0.009405642647402885,-0.0036952056761203355,0.02882880325277569,-0.02076042982956785,-0.0034696129987437977,-0.0036904987850363696,0.0182690366371536,-0.0008273064477165665,0.00424358159937472,-0.02042253165512537,-0.012073323557024057,0.018860036996436184,0.0069691408760969575,0.01200000653049034
audio,0,1.0,4.0,1-4Hz,10,ersp,-0.019661394988313315,-0.0018211752028006107,0.009383105158799953,-0.00731931805911966,0.0003006246998299393,0.017994248238857403,-0.037063763666039556,0.008011177628396522,-0.0039818027410464625,9.931926551650975e-05,0.024823895556211555,0.0093493766485007,-0.008536194239510847,0.0076946675771580215,-0.022620364220700986,0.0034554504411028007,0.019892147903157974,0.011882825072650753
audio,0,1.0,4.0,1-4Hz,11,ersp,-0.014671747100585152,-0.010871149845479756,0.0015970618877257645,-0.021626829434012645,-0.017719288835131294,0.049676027327728335,-0.03263070887150645,0.022107597535372534,0.0017928960487729254,0.0011350877954756633,0.024903303548649516,0.026710863255137923,-0.010154967223187952,-0.006635663985711637,-0.018217449642432076,-0.004392782478582021,0.008997750017766135,0.016108304401956344
audio,0,1.0,4.0,1-4Hz,12,ersp,-0.008799406516971833,0.0007864880493991033,0.0020551828548483414,-0.024292202271912054,-0.013432320173588926,0.03746229860127391,-0.033488020158785,0.0053084369859768745,-0.012044817427659985,0.01604101571214073,0.017985366332714293,0.03425690558479996,-0.023358363614326146,-0.02400482897792684,0.011216070120111298,-0.004044261368212281,0.018352456268118593,0.016878143589339183
audio,0,1.0,4.0,1-4Hz,13,ersp,-0.009695260182089686,-0.005221561610299901,0.003089387697559441,-0.02804703056711473,-0.0186901140262296,-0.00037899814594272694,0.023975583217770324,-0.01669526040707674,0.0025810622886940147,0.020761185301884755,0.011968627822127298,0.01990090635937096,-0.004327310989291871,-0.03466204984799694,0.026241052757257043,0.009403364969969701,-0.000203584638591496,0.013873078872309838
audio,0,1.0,4.0,1-4Hz,14,ersp,-0.005083348417975109,0.0056568751929018295,-0.0009264866142920866,-0.0008625192754367325,-0.017867714448590494,0.011248391680066212,0.009535892918701045,-0.003314604466954403,-0.003047109987305327,0.01028778065988256,0.02252084133323075,0.037839756163015416,-0.0112645156902817,-0.03652160144341119,-0.015479283832970045,0.01092112201575238,-0.013643475786333195,0.012707136466300025
audio,0,1.0,4.0,1-4Hz,15,ersp,0.0033659614417456455,0.004635495297522845,-0.00275742154426252,0.0022176550006108194,-0.03678108239016477,-0.008736098162315116,-0.0175468114564164,0.03934015232651935,-0.0056732261124868765,0.0129486405918081,0.026853260389938745,0.02444169046259625,-0.027210950334955294,-0.021063103051887484,0.005354465785446405,0.008070356159821136,-0.007458984403520845,0.014967962053648153
audio,0,1.0,4.0,1-4Hz,16,ersp,-0.0004756134472276211,0.011445904492935732,0.0021536546674533175,0.013015872273914984,-0.020768775975491347,-0.014700699003014815,-0.020892538652950425,0.01442303549392362,0.002904489332563304,-0.011556143525290278,0.0021798485604062473,0.01828882747664291,-0.023549769366677076,0.008657216952653934,0.0034056013866900327,0.030892447013976004,-0.015423357680508579,0.012631399723665896
audio,0,1.0,4.0,1-4Hz,17,ersp,-0.0027358807357080518,0.015340348100298605,-0.0026738407240825455,-0.0023031741380747433,-0.023864111978831985,-0.0089739273795691,-0.005521051017950147,0.040054118275386026,0.017517504756778626,-0.01240737168367321,-0.019779313038472367,0.0015482545901345025,-0.02969154634217576,0.025433375996625596,0.012982950144626736,0.02342808969186471,-0.028354424517176947,0.016035840183025275
audio,0,1.0,4.0,1-4Hz,18,ersp,-0.0038944090588402254,0.011133284202009026,-0.012487498519519177,-0.013158886540562985,0.005185559683202652,0.0022138447028316978,0.00407860365663311,0.04019676112706567,0.015334958219438302,0.001359929089556844,-0.014446841291139812,0.01007641241323304,-0.03665731654540069,0.031861468060477786,-0.01751574479596489,-0.009284441879770788,-0.01399568252324964,0.014287155429935078
audio,0,1.0,4.0,1-4Hz,19,ersp,0.00918957227271626,0.011368326504056718,0.00239054320003835,-0.005112402974543485,-0.022775734381314316,0.00199736968624393,-0.0035318656721444485,-0.0022800674644983384,0.01346183092374456,0.00986454635185269,0.002995143386013681,0.000279459654848749,0.012830373709109139,-0.01478699577048569,-0.013649681031708822,-0.013861031490958419,0.01162061309702949,0.008940915151253358
audio,0,1.0,4.0,1-4Hz,20,ersp,0.010677616393423113,0.014720569016903965,-0.003070316702870095,-0.020565104834012925,-0.03099372309283984,0.007742196091696087,-0.022150306618689095,0.006504781356958499,0.0044728655627416175,0.005004798275041526,-0.003427766303928656,0.002652625523436806,0.014152183128422317,0.00788460556120043,-0.014689095058028442,-0.008902500414645192,0.029986572115189736,0.012211625061766374
audio,0,1.0,4.0,1-4Hz,21,ersp,-0.0060014832021058635,0.015081284928194251,0.024242293836526693,-0.020076875647259455,-0.020901767572302842,0.016469623731645983,-0.019345675560320224,0.01022637534060482,0.00890817671726217,0.009601388830284533,-0.01627662701957207,-5.205593520760724e-05,-0.008329311584069151,0.011601937932469192,-0.010503660279857687,0.008354430273133498,-0.0029980547894263333,0.01229241312824955
audio,0,1.0,4.0,1-4Hz,22,ersp,-0.004588694243983678,0.02257633636949906,0.01817762910258699,0.007718296133411017,0.006142640732685382,0.022717926824820222,-0.02727325762200729,0.0019803656708277124,-0.009874500550486857,0.009394415064625704,0.0039030641016642425,-0.0032975814678741586,0.011934778585603534,0.023826747088145937,-0.03818827329696718,0.0022317891406652703,-0.0473816816332161,0.015365175154651196
audio,0,1.0,4.0,1-4Hz,23,ersp,0.007464559397316216,0.03831302875253459,0.022568681965870918,0.01636226756273561,-0.015853567566225198,0.021857773628092603,-0.015657903346701977,-0.002660557713475574,-0.016853905233897227,0.0031923686054312773,-0.0028684920979691482,-0.006897943089931086,0.00885236890151296,0.011308785221326072,-0.01677212227706104,-0.0058911727282267325,-0.046464169981332425,0.015284686357037685
audio,0,1.0,4.0,1-4Hz,24,ersp,0.005517559525539588,0.033781941021183676,0.01590462923685262,-0.02886134293074088,-0.016933475840586604,0.010713679954916852,-0.02456691799848791,0.04385229067576023,-0.009775630795342587,-0.003311788489356587,-0.015063320661567556,-0.021250577443801485,0.03846939902529518,0.009553924908283657,-0.02449725954994843,0.012084826624913857,-0.0256179372629138,0.019985676585028908
audio,0,1.0,4.0,1-4Hz,25,ersp,0.017478114152809556,0.033736295128225256,0.02597871148595393,-0.0486379820697946,-0.011818931482796113,0.00655555040063508,-0.042011582748155384,0.016553914552646043,0.0009315276343758261,0.010822646601149528,-0.03034573701560927,-0.027488682523129627,0.025035409745127205,6.95786345431681e-05,0.013588662467974548,0.013231067710933733,-0.0036785626748890104,0.01929193864874987
audio,0,1.0,4.0,1-4Hz,26,ersp,0.02919408162193788,0.03555345216621409,0.015211905890831658,-0.020441748529458428,0.015953016538485198,0.025028124826999388,-0.05148139031831048,-0.01812715088902249,0.003578504191788343,0.005763393791225902,0.002820836451091428,-0.019159779935839213,0.02336848284461015,-0.011332633478953103,-0.019797356115619995,0.0011452228287964653,-0.01727696188477691,0.018543178959056533
audio,0,1.0,4.0,1-4Hz,27,ersp,0.025418455102804403,0.048923397350120176,0.0031783798934419756,-0.016108332490306035,0.019641882238392076,-0.02468193894168578,-0.017764634238098195,-0.013153744591917187,-0.01311236539921367,0.007645367675159097,0.03416602823036697,-0.008747582180791202,-0.01126048440241922,0.01667149145444825,-0.0046421054797643494,-0.03596305131212021,-0.01021076290841703,0.018311176699380344
audio,0,1.0,4.0,1-4Hz,28,ersp,0.01331884369439391,0.04822174898973965,0.006100053135218274,-0.02140890381434787,0.029498163357916468,-0.031019234816297377,-0.02309026808243136,-0.0013916199962490266,0.024333520554177843,0.017787869015467358,0.004462593067831604,0.003882741953114429,-0.05254892930779544,0.00026861685677080253,0.0004454589465454317,-0.01123210781670125,-0.007628545737353207,0.017449365831903017
audio,0,1.0,4.0,1-4Hz,29,ersp,0.006965743357688173,0.03455823736067479,0.00716765165082239,-0.037889457732001766,0.01908397858935473,-0.02321612718793028,-0.011220397377172153,0.002491954786457505,0.010272859682824102,0.0155937136529765,0.04091897189886235,0.0016501943762805762,-0.03702226263457352,-0.01572082159519147,-0.0032615335862047077,0.01922477323922331,-0.029597478482090184,0.01857977395237226
