time_bin,importance
0,0.7300075055247339
1,0.6871119927006722
2,0.5955913383942617
3,0.6130362277810283
4,0.5632420230749552
5,0.5372100964666513
6,0.5344078017360362
7,0.5347254727915848
8,0.5509406203959673
9,0.5134927401976389
10,0.5207783053326588
11,0.5410925390508032
12,0.526638725993753
13,0.5113026645294222
14,0.5175757759186518
15,0.5775259092979408
16,0.5351587974488549
17,0.5342685760079892
18,0.5330660383230154
19,0.5015110523675885
20,0.5445772999497229
21,0.5229182188726488
22,0.5172692189318261
23,0.5413571666157697
24,0.5506726282350298
25,0.5693318486147597
26,0.5605851272506508
27,0.5935720791139607
28,0.5800636382989358
29,0.7515172328455336
