cluster_id,size,jaccard_stability,n_runs
0,139,0.397306889295578,50
1,169,0.4409997761249542,50
2,186,0.5453509092330933,50
3,132,0.6928138136863708,50
4,191,0.5290245413780212,50
5,297,0.40109720826148987,50
6,152,0.3211991488933563,50
