time_bin,importance
0,0.21424213369824488
1,0.14720177322450123
2,0.15379526281241473
3,0.15942068113756697
4,0.21041164148073396
5,0.1999033794812906
6,0.17708017456045697
7,0.26898769572806186
8,0.2149006577178051
9,0.18465353932228967
10,0.15255302683410496
11,0.24701707087467445
12,0.2213246189920124
13,0.16662162088861077
14,0.23291220536100807
15,0.2647210434976104
16,0.19763917164360142
17,0.18135099044064756
18,0.19921070492481094
19,0.1733043620400732
20,0.2206588859332269
21,0.1970320131065188
22,0.21794690923486149
23,0.18449365034848497
24,0.19193004022803328
25,0.19105412468563931
26,0.17660636781933828
27,0.18586587858365344
28,0.20508592695523337
29,0.23149230827288628
30,0.1991302868774212
31,0.1857050425445665
32,0.16602611123291128
33,0.19355507208837985
34,0.2121629524536623
35,0.1599940854073806
36,0.17397705617433842
37,0.19502680304417325
38,0.1537672380039753
39,0.15915993547431723
40,0.1145282865357517
41,0.1581852473645298
42,0.20624660036864567
43,0.24705014067000142
44,0.2186707468977327
45,0.2140878972566005
46,0.20029707195931978
47,0.17628170209276098
48,0.2142009273139705
49,0.17430657755024737
50,0.17445436752965893
51,0.11609915818659272
52,0.16857933468416803
53,0.15840383883725911
54,0.1902929347561208
55,0.1604380148081158
56,0.15569172680848203
57,0.1589123836899379
58,0.1508419115140439
59,0.19520659732961482
60,0.23120276752835156
61,0.23726242618884286
62,0.22329746753576613
63,0.09104196521723487
64,0.12366259854065026
65,0.17825852890350952
66,0.1710522466575864
67,0.21828985734768092
68,0.1360149758167438
69,0.19688382510257868
70,0.18537187070253144
71,0.15525814379201952
72,0.122081676680028
73,0.18357656284727905
74,0.1638153901026425
75,0.15459626524262612
76,0.1659139493768951
77,0.16871501302637848
78,0.1650583335807254
79,0.11521996108978864
80,0.14083248052649572
81,0.18434159510781134
82,0.17579506105863352
83,0.191885895229287
84,0.1493902388959904
85,0.1761932248908171
86,0.1627687477511105
87,0.1285892923658827
88,0.15645130262193374
89,0.21874330524050717
90,0.1967247006540784
91,0.19467557938005087
92,0.14704290432196726
93,0.22099464892836257
94,0.20608183909154124
95,0.19695260771712045
96,0.26796051938524745
97,0.20816659108235283
98,0.1939459861773179
99,0.22664630171427522
100,0.191446412952602
101,0.1746422062835162
102,0.1676871346941079
103,0.18772158060994684
104,0.1790589036569572
105,0.21682971241369492
106,0.1897124703199693
107,0.1526146345223931
108,0.15954059073501986
109,0.1473155333315148
110,0.16678333763818126
111,0.15283712908784164
112,0.14450654482943553
113,0.16172660376497838
114,0.1772603907122854
115,0.20798308345618746
116,0.13951438135647648
117,0.12514217828595378
118,0.1354083623680978
119,0.19714047135029092
120,0.23092571158077393
121,0.15299349532298767
122,0.17483740520564278
123,0.21645924990698678
124,0.15878709196903745
125,0.2146640660485121
126,0.22659838763440648
127,0.16587883466399228
128,0.18902817883266237
129,0.19800377616685033
130,0.1809110108198101
131,0.18552881836414864
132,0.23816484185474013
133,0.22551341317244825
134,0.1963043675672094
135,0.1852707078033813
136,0.1587445261018548
137,0.17099136606024143
138,0.16492792200515322
139,0.1751925382919269
140,0.17610403924954626
141,0.17877788126946087
142,0.15097645402549875
143,0.1350584526087057
144,0.1366538918693596
145,0.16145260056931215
146,0.17867640250902256
147,0.19195641886804948
148,0.17609760260633694
149,0.1981856177207071
150,0.17077472150358092
151,0.14831607496230492
152,0.173908344006659
153,0.1788200376457279
154,0.1221717961077495
155,0.1446500505705614
156,0.20100795741905478
157,0.21461622264212865
158,0.21244381613171942
159,0.20432333947301567
160,0.2529325474060024
161,0.2191304622717528
162,0.10984704129625125
163,0.1749179168435926
164,0.13599756384701123
165,0.14375381177114988
166,0.12233411001927169
167,0.14267161660631122
168,0.18658790651721155
169,0.19129873980745077
170,0.21893849631569248
171,0.18164254400662977
172,0.14111512134981566
173,0.1287086399068002
174,0.1372843904435183
175,0.1421931168258676
176,0.16156269000592752
177,0.18164343657950643
178,0.15868427534183688
179,0.1445306690152619
180,0.13555660322558144
181,0.13995347523140184
182,0.16785673596760767
183,0.19275408520878026
184,0.15355460757996497
185,0.12056301791594976
186,0.14684161717726826
