band,importance
1-4Hz,0.05401967385116312
4-8Hz,0.07342295225129747
8-13Hz,0.10712475860567366
13-20Hz,0.09147510814108145
20-30Hz,0.05790969855492594
30-50Hz,0.05345749328441523
50-70Hz,0.06888539201369863
70-100Hz,0.10349130952189416
100-130Hz,0.13132313335426868
130-170Hz,0.05826300718246716
170-220Hz,0.04234731131078842
220-270Hz,0.0396202680102293
270-320Hz,0.04196263955559227
320-360Hz,0.03917594184796038
360-400Hz,0.03752131251454413
