sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
36,3,3,0,3,1,7,4,4,0,0,12,3,7,12,8,2,19,10,21,10,7,7,15,26,20,2
37,3,5,5,2,1,7,4,4,0,0,6,14,7,12,8,2,19,10,21,10,7,7,15,26,20,2
38,2,3,0,3,1,7,4,4,0,0,6,3,7,12,8,2,19,10,21,10,7,7,15,26,20,2
39,2,3,0,3,1,7,4,4,0,0,6,3,7,12,8,2,19,10,21,10,7,7,15,26,20,2
40,1,1,3,0,2,7,10,10,5,5,14,10,8,12,16,2,19,10,21,10,7,7,20,26,20,2
41,3,5,5,2,1,7,4,2,3,3,1,14,16,12,16,2,19,10,21,10,7,7,20,26,20,2
42,3,5,5,2,1,7,4,2,3,3,1,14,16,1,11,2,19,10,21,10,7,7,15,26,20,2
43,3,5,5,1,7,6,4,3,3,8,1,14,1,1,1,2,19,10,21,10,9,7,18,22,20,2
44,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,19,10,16,10,7,7,15,26,20,2
45,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,7,5,10,16,10,7,7,9,26,20,8
46,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,7,5,8,16,14,9,7,0,26,20,2
47,3,5,5,6,1,7,4,2,4,4,12,9,1,12,1,2,19,10,21,10,7,7,15,26,20,2
48,3,5,5,6,6,9,0,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
49,3,5,5,6,1,4,4,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
50,3,5,5,6,1,9,4,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
51,3,5,5,2,1,7,4,2,3,3,1,14,2,1,11,2,19,10,21,10,7,7,20,26,20,2
52,3,5,5,2,1,7,4,11,3,4,12,9,3,12,11,2,19,10,21,10,7,7,20,26,20,2
53,3,5,5,2,1,7,4,2,3,3,1,14,2,12,11,2,19,10,21,10,7,7,20,8,20,15
54,3,5,5,2,1,7,5,2,3,3,1,14,2,1,16,2,19,10,21,10,7,7,20,8,20,2
55,3,5,5,2,1,7,5,2,3,3,2,14,2,1,0,2,19,10,21,10,7,7,20,8,20,15
56,0,5,5,2,1,7,5,2,3,3,1,14,2,1,0,19,10,15,8,19,11,25,20,8,9,15
57,1,1,3,0,2,7,5,5,3,7,1,7,2,1,0,19,10,19,8,19,11,25,20,8,9,15
58,3,0,4,1,7,2,7,5,7,7,3,7,2,14,4,2,19,10,8,10,7,7,20,8,20,15
59,4,0,2,7,5,8,3,5,7,7,7,7,6,14,9,16,15,19,20,6,18,24,17,14,9,26
60,0,4,1,4,0,3,6,1,1,1,7,15,5,6,9,4,1,3,20,6,2,1,2,24,23,12
61,0,4,1,4,0,3,6,1,1,1,7,9,5,6,9,2,19,10,21,10,7,1,2,26,20,12
62,0,1,3,6,6,9,0,11,4,4,12,9,3,12,9,2,19,10,21,10,7,7,15,26,20,2
63,1,1,3,6,6,9,0,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
64,1,1,3,6,6,9,0,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
65,1,1,3,6,6,9,0,11,4,4,12,4,3,12,11,2,19,10,21,10,7,7,15,26,20,2
66,4,0,2,7,5,8,5,5,7,7,2,7,2,14,0,19,10,16,8,19,18,24,20,8,9,15
67,4,0,2,7,5,8,3,5,7,7,3,7,2,14,0,16,15,19,8,6,18,24,17,14,23,26
68,4,1,2,7,5,8,3,5,7,7,3,7,6,14,9,16,15,19,20,6,18,24,20,8,23,26
69,2,5,2,2,1,8,4,2,3,3,1,14,16,14,16,2,19,10,8,10,11,7,20,8,20,15
70,3,5,5,1,4,6,8,3,8,8,9,11,10,15,1,14,16,7,0,3,9,24,20,22,20,8
71,3,5,5,6,1,7,4,2,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
72,3,5,5,6,6,4,0,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
73,3,5,5,6,6,9,0,11,4,4,12,9,3,12,11,2,19,10,21,10,7,7,15,26,20,2
74,3,5,4,1,7,6,2,3,8,8,9,11,10,13,3,14,2,12,15,3,9,19,18,22,10,0
75,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,2,5,10,16,14,7,7,0,26,20,11
76,3,5,5,2,1,7,4,2,3,3,1,14,1,12,1,2,5,10,16,10,7,7,15,26,20,2
77,3,5,5,2,1,7,4,2,3,3,1,4,2,1,11,7,5,15,8,20,11,3,20,10,12,15
78,3,5,5,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
79,3,5,5,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
80,3,5,5,6,6,9,0,2,4,4,8,4,1,4,11,13,0,17,3,20,6,3,10,10,12,3
81,3,5,5,6,6,9,0,11,3,3,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
82,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
83,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
84,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
85,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
86,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
87,3,5,5,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
88,3,5,5,2,1,6,4,3,3,3,1,14,1,1,1,7,5,15,16,7,9,13,9,22,10,8
89,3,5,5,2,1,9,4,11,4,4,1,4,1,1,1,13,0,17,16,20,9,13,5,10,12,3
90,3,5,5,2,1,6,4,11,4,4,9,11,3,13,1,7,5,15,16,20,9,13,9,22,12,8
91,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
92,3,5,5,6,6,9,0,11,4,4,12,4,3,12,11,6,5,15,16,10,9,23,3,10,12,3
93,1,1,3,1,7,1,0,11,7,7,3,7,13,14,4,2,19,10,21,10,9,5,20,8,20,7
94,4,0,4,1,7,2,7,5,7,7,7,15,6,6,9,16,15,19,20,6,18,24,2,14,23,26
95,3,5,5,6,6,9,0,5,4,4,1,4,1,4,1,12,0,8,1,20,3,20,5,10,12,16
96,3,5,5,6,6,9,0,11,4,4,8,4,1,4,11,13,0,17,3,20,9,2,5,10,12,3
97,3,0,4,1,7,2,7,8,8,10,8,4,0,4,4,13,0,17,3,20,9,3,5,10,12,3
98,3,5,5,6,1,9,4,11,4,4,1,4,1,4,1,13,0,17,3,20,9,2,5,10,12,3
99,3,5,5,6,6,7,5,2,3,3,8,4,2,4,11,13,0,17,3,20,6,3,5,10,12,3
100,3,1,3,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
101,3,5,3,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
102,3,5,5,6,6,7,0,2,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
103,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
104,3,5,5,6,6,9,0,11,4,4,8,4,12,4,11,13,0,17,3,20,6,3,5,10,12,3
105,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
106,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
107,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
108,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
109,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,8,2,15
110,3,5,5,2,1,7,4,2,3,3,1,4,1,1,1,13,0,17,16,20,11,13,9,10,12,3
111,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,9,3,5,10,12,3
112,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
113,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,10,2,3
114,3,5,5,2,1,7,4,2,3,3,1,4,3,1,11,13,0,17,3,20,11,3,5,10,12,3
115,3,1,3,6,6,7,0,2,3,4,8,4,3,7,11,13,0,17,3,20,6,3,5,10,12,3
116,1,1,3,6,6,9,0,0,11,10,8,4,12,4,11,13,0,17,3,20,6,3,5,10,12,3
117,3,5,6,6,6,9,0,0,10,10,8,4,12,4,2,13,0,17,3,20,6,0,5,10,12,3
118,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
119,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
120,3,0,4,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,8,9,14,3,10,12,3
121,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
122,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
123,3,5,5,6,6,9,0,11,4,4,8,4,1,4,11,13,0,17,3,20,9,3,18,10,12,3
124,1,1,3,6,6,9,0,11,4,4,0,4,3,4,11,4,0,17,8,20,2,3,20,8,12,15
125,4,0,4,1,7,1,7,11,7,7,7,7,6,6,9,16,15,19,20,6,18,24,20,8,23,0
126,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,9,3,5,10,12,3
127,3,5,5,6,6,9,0,11,4,4,8,4,1,4,11,13,0,17,3,20,6,3,5,10,12,3
128,3,5,5,6,6,9,0,11,4,4,8,4,1,4,11,13,0,17,3,20,6,3,5,10,12,3
129,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
130,3,5,4,1,7,6,7,3,8,8,9,11,1,13,1,14,2,12,16,3,9,13,18,22,10,16
131,3,5,5,6,6,9,0,11,4,4,12,4,3,16,11,13,0,17,5,20,23,3,5,10,12,3
132,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,9,3,5,10,12,3
133,3,5,5,6,6,9,0,11,4,4,12,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
134,3,5,5,2,1,7,4,2,3,3,1,14,16,16,16,7,5,15,16,7,11,13,20,8,17,15
135,4,0,4,1,7,2,7,5,7,7,7,15,6,6,9,16,15,19,20,6,18,24,2,24,23,26
136,3,0,4,6,6,9,0,11,7,7,7,4,6,14,4,16,15,19,20,20,9,24,5,10,12,26
137,3,5,5,2,1,9,4,11,4,4,8,4,3,4,11,13,0,17,3,20,9,13,5,10,12,3
138,3,5,5,1,7,6,4,3,8,8,9,11,10,13,1,14,2,7,4,3,9,13,18,22,12,3
139,3,5,5,2,1,9,4,1,4,4,1,14,1,5,1,12,5,3,16,22,9,20,26,13,16,8
140,3,0,4,6,6,9,0,11,4,4,2,4,3,4,11,13,0,17,1,8,18,14,5,10,12,3
141,4,0,4,1,7,2,7,5,7,7,9,11,6,13,4,14,2,7,0,8,9,14,3,14,10,16
142,4,0,4,1,7,6,7,3,7,7,3,7,13,14,4,4,3,12,5,15,2,24,20,8,0,7
143,4,0,4,1,7,1,10,3,7,7,3,7,13,14,4,10,19,12,7,15,2,24,20,8,0,7
144,3,0,4,1,7,6,7,3,8,8,3,14,13,14,4,14,2,12,16,3,9,13,18,22,10,7
145,3,0,4,6,6,9,0,11,4,4,12,4,3,12,11,2,19,10,21,10,9,24,18,26,23,2
146,3,5,6,6,6,9,0,0,11,11,8,13,12,8,2,8,12,17,18,20,12,15,6,10,12,3
147,3,5,5,2,1,6,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,17,8
148,3,5,6,5,3,6,9,9,12,12,11,1,14,9,1,1,4,1,2,17,9,8,4,17,12,5
149,3,5,6,6,6,9,0,11,4,4,8,4,12,4,11,13,0,17,3,20,14,3,5,10,12,3
150,3,5,5,6,6,9,0,11,4,4,8,4,3,4,11,13,0,17,3,20,6,3,5,10,12,3
151,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
152,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
153,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
154,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
155,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
156,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
157,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
158,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
159,2,3,0,3,1,6,4,3,0,8,1,14,16,16,16,8,12,13,5,17,20,6,6,16,2,18
160,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,7,5,15,16,17,9,20,9,13,2,8
161,0,4,1,4,0,3,6,1,1,1,9,2,5,16,8,8,12,20,4,5,24,6,6,11,13,18
162,4,2,5,2,1,7,4,3,3,3,1,14,16,1,16,7,5,15,18,7,22,6,6,8,17,14
163,4,0,4,1,7,2,7,5,7,7,3,7,13,14,4,10,3,12,0,15,0,18,7,14,0,7
164,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
165,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
166,4,2,2,2,1,6,4,3,8,8,9,13,16,13,13,8,12,13,18,12,9,6,18,25,17,18
167,4,0,4,1,7,6,2,3,8,8,9,11,10,13,3,14,2,20,4,3,9,6,18,22,10,16
168,0,4,1,4,0,6,2,3,8,8,9,11,10,13,3,14,2,7,15,3,19,20,22,22,16,9
169,3,0,4,1,7,6,2,3,8,8,9,11,13,13,5,14,2,3,4,3,2,20,7,22,0,7
170,4,0,4,1,7,6,2,3,8,8,9,11,10,13,3,14,2,14,15,3,0,19,7,18,28,9
171,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
172,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
173,0,4,1,4,0,3,6,1,1,1,7,15,5,16,9,12,8,20,4,5,24,20,26,20,16,1
174,4,2,2,7,8,6,3,6,2,2,5,8,16,0,16,5,13,2,18,16,24,1,2,16,17,18
175,4,2,6,5,1,6,4,3,8,8,9,11,10,13,3,14,2,7,4,3,9,20,18,22,10,1
176,4,2,2,7,8,6,1,3,8,8,4,12,9,2,7,8,13,2,18,16,24,6,6,16,17,18
177,2,3,0,3,4,0,8,4,0,0,6,3,13,3,4,10,3,6,5,15,20,6,7,22,0,7
178,2,3,0,3,8,4,4,7,0,0,1,3,16,3,16,7,5,15,5,7,20,6,6,16,17,7
179,2,3,0,0,2,1,10,10,7,7,3,7,13,14,4,10,3,12,5,15,20,6,7,16,0,7
180,2,3,0,2,8,6,2,3,7,8,3,7,13,16,4,10,3,12,5,15,20,6,7,16,0,7
181,4,1,4,0,2,2,10,5,7,7,7,7,11,7,18,10,3,11,6,12,8,5,2,19,11,12
182,2,3,6,3,4,0,8,0,11,11,6,13,4,3,2,11,16,7,14,13,24,20,18,2,6,19
183,4,2,2,1,8,6,1,3,8,8,4,13,16,16,16,8,12,13,18,12,24,6,6,16,13,18
184,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
185,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
186,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
187,4,2,2,0,8,6,2,3,8,8,9,13,15,13,2,8,12,13,18,11,24,6,6,16,13,18
188,4,0,4,1,7,6,2,3,8,8,9,11,10,13,4,8,2,12,5,3,9,6,18,22,10,18
189,0,5,5,2,1,3,4,0,10,10,7,15,1,16,1,12,8,7,4,14,19,20,26,20,16,1
190,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,7,5,15,16,7,11,13,9,3,2,8
191,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,7,5,15,16,17,20,2,9,3,2,11
192,3,5,5,2,1,7,4,2,3,3,1,14,16,1,1,7,5,15,16,7,11,13,9,3,2,8
193,2,4,0,3,0,6,6,4,8,8,9,11,10,13,8,12,2,7,4,3,9,20,18,4,16,16
194,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
195,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,20,12,4,21,23
196,2,5,5,2,1,0,4,4,0,0,6,3,16,3,8,17,20,4,11,0,15,20,12,4,21,23
197,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
198,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
199,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,6,12,4,21,23
200,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,6,12,4,21,23
201,2,3,0,3,4,6,8,3,0,8,6,3,7,3,8,17,20,4,11,0,15,6,12,4,21,23
202,2,3,0,3,4,0,8,4,0,0,6,3,7,3,8,17,20,4,11,0,15,12,12,4,21,23
203,3,5,5,1,7,6,4,3,8,8,9,11,1,13,1,14,2,12,0,17,9,6,18,22,10,16
204,3,0,4,1,7,6,7,3,8,8,9,11,13,14,4,14,2,12,0,17,9,6,18,22,10,7
205,3,5,5,2,1,6,2,3,8,8,9,11,10,13,3,14,2,7,16,3,9,20,18,22,10,8
206,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,3,2,21
207,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,3,17,21
208,3,5,5,2,1,7,4,2,3,3,1,14,1,1,1,9,5,15,10,17,20,11,19,3,2,21
209,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,10,7,11,11,19,3,2,21
210,1,1,3,0,2,7,5,5,5,7,2,10,2,7,18,9,10,16,8,19,8,25,19,3,9,15
211,1,1,3,0,2,1,10,10,3,3,14,10,8,7,18,9,7,11,10,17,8,11,19,3,2,21
212,1,1,3,0,2,7,10,2,3,3,14,10,8,7,18,9,7,15,8,17,8,11,19,3,2,21
213,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,17,8
214,3,5,5,2,1,7,5,2,3,3,1,14,2,1,0,9,5,15,8,19,11,11,19,3,2,15
215,0,5,5,6,6,7,5,2,10,10,2,0,1,15,0,12,8,8,8,21,3,20,10,5,4,16
216,3,5,5,6,6,7,5,2,10,10,2,0,2,15,0,19,8,7,8,19,3,20,10,20,16,16
217,3,5,5,2,1,7,4,2,3,3,1,14,16,1,1,9,5,15,10,17,11,11,19,3,2,21
218,3,5,5,2,1,7,4,2,3,3,1,14,2,1,1,9,5,15,10,17,11,11,19,3,2,21
219,0,5,5,2,1,7,4,2,3,3,5,14,16,1,16,5,13,15,9,7,11,11,19,3,17,21
220,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,9,7,15,10,7,11,11,19,3,2,21
221,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,9,5,15,10,19,11,11,19,3,2,21
222,3,5,5,2,1,7,5,2,3,3,1,0,2,1,0,19,10,16,8,19,11,25,19,3,2,21
223,3,5,5,2,1,7,5,2,3,3,1,0,2,1,0,19,10,15,8,19,11,25,19,3,2,21
224,3,5,5,2,1,7,5,2,3,3,2,0,2,1,0,19,10,16,8,19,3,25,19,3,9,15
225,3,5,5,2,1,7,5,2,3,3,2,0,2,1,0,9,10,16,8,19,3,25,10,3,9,15
226,3,5,5,2,1,7,5,2,3,3,2,0,2,7,0,9,10,16,8,19,3,25,19,3,9,21
227,3,5,5,2,1,7,4,2,3,3,1,14,2,1,16,9,5,15,10,17,11,11,19,3,2,21
228,3,5,5,2,1,7,5,2,3,3,2,0,2,1,0,19,10,15,8,19,3,25,10,3,9,15
229,0,2,2,7,5,8,3,6,2,2,5,8,16,6,9,18,13,2,20,6,11,1,10,24,17,15
230,1,2,2,7,5,7,3,2,3,3,1,14,2,1,16,19,5,15,8,7,11,25,10,16,17,15
231,3,5,5,2,1,7,5,2,3,3,1,10,2,1,18,9,7,15,10,19,11,11,19,3,2,21
232,3,5,5,2,1,7,5,2,3,3,2,0,2,1,1,9,10,15,8,19,3,25,19,3,2,15
233,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,17,8
234,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,17,8
235,0,2,6,5,3,5,9,0,12,12,11,1,14,9,6,1,4,7,2,13,19,8,4,2,6,19
236,0,2,6,5,3,5,9,0,11,11,11,13,12,9,2,1,4,1,2,13,20,8,4,2,6,19
237,0,5,6,5,3,5,9,0,11,11,11,13,12,9,2,1,4,1,2,13,20,8,6,2,6,19
238,0,2,6,6,6,9,0,11,4,4,7,15,6,6,9,16,15,19,20,6,18,24,2,24,23,29
239,0,5,6,5,3,5,9,0,11,11,8,13,12,9,2,1,4,7,2,13,6,8,4,2,6,19
240,0,5,6,5,3,5,9,0,11,11,8,13,12,9,2,1,4,7,2,13,19,8,4,2,6,19
241,0,5,6,5,3,5,9,0,12,11,11,13,12,9,2,1,4,1,2,13,19,8,4,2,6,19
242,0,5,6,5,3,5,9,0,12,11,11,13,12,9,2,1,4,7,2,13,19,8,4,2,6,19
243,0,5,6,5,3,5,9,9,12,12,11,1,14,9,6,1,4,1,2,13,14,8,10,2,6,19
244,0,2,6,5,3,5,9,9,12,12,11,1,14,9,6,1,4,1,2,13,14,8,4,2,6,5
245,0,5,5,2,1,7,4,2,3,11,8,13,12,9,2,1,4,1,2,13,20,3,10,2,6,19
246,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,2,8
247,3,5,5,6,6,9,0,11,4,4,12,9,3,12,12,15,18,5,12,9,1,4,24,12,8,24
248,3,5,5,2,1,7,4,2,3,3,1,14,16,1,16,7,5,15,16,7,11,13,9,16,2,8
249,3,5,3,6,6,9,0,0,11,13,13,9,1,10,10,8,12,8,1,14,12,2,0,0,13,11
250,1,1,3,6,6,1,0,0,11,13,14,9,8,8,15,8,12,13,18,14,12,15,6,25,13,11
251,3,5,5,6,6,9,0,0,4,4,8,9,1,4,1,13,0,8,3,14,9,2,0,0,8,11
252,3,5,5,6,6,9,4,11,4,4,12,9,3,12,12,15,5,8,12,9,1,4,24,12,8,24
253,3,5,5,6,6,9,0,11,4,4,12,9,3,12,12,15,18,5,12,9,1,4,24,12,8,24
254,1,1,3,6,6,9,0,11,4,4,12,9,3,12,12,15,18,5,12,9,1,4,24,12,8,24
