cluster_id,size,jaccard_stability,n_runs
0,357,0.7870092988014221,50
1,393,0.4697113633155823,50
2,40,0.862984836101532,50
3,225,0.7495774626731873,50
4,76,0.7461926341056824,50
5,10,0.640328049659729,50
6,398,0.733228862285614,50
7,85,0.8790484666824341,50
8,109,0.8243585228919983,50
