sample_idx,patient_id,condition,task,electrode,file_path,keep_for_clustering,leaf_label,cluster_kmeans_blob_k25_q0p90
1812,EL042,audio,LM,EntG_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_EntG_R7_TN.npy,True,EL042_EntG_R7_audio,15
1846,EL042,audio,LM,STG_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\audio\EL042_audio_WM_ERSP_STG_R6_TN.npy,True,EL042_STG_R6_audio,7
1905,EL042,picture,LM,aI_R17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_aI_R17_TN.npy,True,EL042_aI_R17_picture,15
1906,EL042,picture,LM,aI_R18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_aI_R18_TN.npy,True,EL042_aI_R18_picture,17
1923,EL042,picture,LM,EntG_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_EntG_R7_TN.npy,True,EL042_EntG_R7_picture,15
1924,EL042,picture,LM,EntG_R8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_EntG_R8_TN.npy,True,EL042_EntG_R8_picture,17
1925,EL042,picture,LM,EntG_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL042\LM\ERSP_matrix\picture\EL042_picture_WM_ERSP_EntG_R9_TN.npy,True,EL042_EntG_R9_picture,15
2086,EL043,audio,LM,Hip_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\audio\EL043_audio_None_ERSP_Hip_L8_TN.npy,True,EL043_Hip_L8_audio,11
2087,EL043,audio,LM,Hip_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\audio\EL043_audio_None_ERSP_Hip_L9_TN.npy,True,EL043_Hip_L9_audio,11
2195,EL043,picture,LM,IOG_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L11_TN.npy,True,EL043_IOG_L11_picture,16
2202,EL043,picture,LM,IOG_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L6_TN.npy,True,EL043_IOG_L6_picture,17
2203,EL043,picture,LM,IOG_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L7_TN.npy,True,EL043_IOG_L7_picture,8
2204,EL043,picture,LM,IOG_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L8_TN.npy,True,EL043_IOG_L8_picture,17
2298,EL043,reading,LM,Hip_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L8_TN.npy,True,EL043_Hip_L8_reading,20
2299,EL043,reading,LM,Hip_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L9_TN.npy,True,EL043_Hip_L9_reading,20
2388,EL045,audio,LM,A_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L10_TN.npy,True,EL045_A_L10_audio,2
2389,EL045,audio,LM,A_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L11_TN.npy,True,EL045_A_L11_audio,14
2390,EL045,audio,LM,A_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L12_TN.npy,True,EL045_A_L12_audio,18
2391,EL045,audio,LM,A_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L1_TN.npy,True,EL045_A_L1_audio,20
2392,EL045,audio,LM,A_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L2_TN.npy,True,EL045_A_L2_audio,20
2393,EL045,audio,LM,A_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L3_TN.npy,True,EL045_A_L3_audio,2
2394,EL045,audio,LM,A_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L4_TN.npy,True,EL045_A_L4_audio,20
2395,EL045,audio,LM,A_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L5_TN.npy,True,EL045_A_L5_audio,13
2396,EL045,audio,LM,A_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L6_TN.npy,True,EL045_A_L6_audio,7
2397,EL045,audio,LM,A_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L7_TN.npy,True,EL045_A_L7_audio,13
2398,EL045,audio,LM,A_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L8_TN.npy,True,EL045_A_L8_audio,7
2399,EL045,audio,LM,A_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L9_TN.npy,True,EL045_A_L9_audio,20
2404,EL045,audio,LM,A_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R14_TN.npy,True,EL045_A_R14_audio,2
2405,EL045,audio,LM,A_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R15_TN.npy,True,EL045_A_R15_audio,6
2406,EL045,audio,LM,A_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R1_TN.npy,True,EL045_A_R1_audio,1
2407,EL045,audio,LM,A_R2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R2_TN.npy,True,EL045_A_R2_audio,5
2408,EL045,audio,LM,A_R3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R3_TN.npy,True,EL045_A_R3_audio,5
2409,EL045,audio,LM,A_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R4_TN.npy,True,EL045_A_R4_audio,6
2410,EL045,audio,LM,A_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R5_TN.npy,True,EL045_A_R5_audio,7
2411,EL045,audio,LM,A_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R6_TN.npy,True,EL045_A_R6_audio,20
2412,EL045,audio,LM,A_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R7_TN.npy,True,EL045_A_R7_audio,20
2414,EL045,audio,LM,A_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R9_TN.npy,True,EL045_A_R9_audio,20
2415,EL045,audio,LM,aH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L10_TN.npy,True,EL045_aH_L10_audio,19
2416,EL045,audio,LM,aH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L11_TN.npy,True,EL045_aH_L11_audio,14
2417,EL045,audio,LM,aH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L12_TN.npy,True,EL045_aH_L12_audio,9
2419,EL045,audio,LM,aH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L2_TN.npy,True,EL045_aH_L2_audio,5
2420,EL045,audio,LM,aH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L3_TN.npy,True,EL045_aH_L3_audio,11
2421,EL045,audio,LM,aH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L4_TN.npy,True,EL045_aH_L4_audio,6
2422,EL045,audio,LM,aH_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L5_TN.npy,True,EL045_aH_L5_audio,5
2423,EL045,audio,LM,aH_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L6_TN.npy,True,EL045_aH_L6_audio,5
2424,EL045,audio,LM,aH_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L7_TN.npy,True,EL045_aH_L7_audio,13
2425,EL045,audio,LM,aH_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L8_TN.npy,True,EL045_aH_L8_audio,20
2426,EL045,audio,LM,aH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L9_TN.npy,True,EL045_aH_L9_audio,18
2427,EL045,audio,LM,aH_R10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R10_TN.npy,True,EL045_aH_R10_audio,10
2428,EL045,audio,LM,aH_R11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R11_TN.npy,True,EL045_aH_R11_audio,9
2429,EL045,audio,LM,aH_R12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R12_TN.npy,True,EL045_aH_R12_audio,3
2430,EL045,audio,LM,aH_R13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R13_TN.npy,True,EL045_aH_R13_audio,21
2431,EL045,audio,LM,aH_R1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R1_TN.npy,True,EL045_aH_R1_audio,22
2434,EL045,audio,LM,aH_R4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R4_TN.npy,True,EL045_aH_R4_audio,13
2435,EL045,audio,LM,aH_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R5_TN.npy,True,EL045_aH_R5_audio,9
2436,EL045,audio,LM,aH_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R6_TN.npy,True,EL045_aH_R6_audio,10
2437,EL045,audio,LM,aH_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R7_TN.npy,True,EL045_aH_R7_audio,7
2438,EL045,audio,LM,aH_R9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R9_TN.npy,True,EL045_aH_R9_audio,9
2439,EL045,audio,LM,EntG_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L10_TN.npy,True,EL045_EntG_L10_audio,14
2440,EL045,audio,LM,EntG_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L11_TN.npy,True,EL045_EntG_L11_audio,9
2441,EL045,audio,LM,EntG_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L1_TN.npy,True,EL045_EntG_L1_audio,11
2442,EL045,audio,LM,EntG_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L2_TN.npy,True,EL045_EntG_L2_audio,7
2443,EL045,audio,LM,EntG_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L3_TN.npy,True,EL045_EntG_L3_audio,5
2444,EL045,audio,LM,EntG_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L4_TN.npy,True,EL045_EntG_L4_audio,5
2445,EL045,audio,LM,EntG_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L5_TN.npy,True,EL045_EntG_L5_audio,5
2446,EL045,audio,LM,EntG_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L6_TN.npy,True,EL045_EntG_L6_audio,13
2447,EL045,audio,LM,EntG_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L7_TN.npy,True,EL045_EntG_L7_audio,14
2448,EL045,audio,LM,EntG_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L8_TN.npy,True,EL045_EntG_L8_audio,7
2449,EL045,audio,LM,EntG_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_EntG_L9_TN.npy,True,EL045_EntG_L9_audio,12
2450,EL045,audio,LM,pH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L10_TN.npy,True,EL045_pH_L10_audio,20
2451,EL045,audio,LM,pH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L11_TN.npy,True,EL045_pH_L11_audio,13
2452,EL045,audio,LM,pH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L12_TN.npy,True,EL045_pH_L12_audio,8
2453,EL045,audio,LM,pH_L13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L13_TN.npy,True,EL045_pH_L13_audio,7
2454,EL045,audio,LM,pH_L14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L14_TN.npy,True,EL045_pH_L14_audio,0
2455,EL045,audio,LM,pH_L15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L15_TN.npy,True,EL045_pH_L15_audio,5
2458,EL045,audio,LM,pH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L3_TN.npy,True,EL045_pH_L3_audio,5
2459,EL045,audio,LM,pH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L4_TN.npy,True,EL045_pH_L4_audio,20
2461,EL045,audio,LM,pH_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L6_TN.npy,True,EL045_pH_L6_audio,14
2462,EL045,audio,LM,pH_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L8_TN.npy,True,EL045_pH_L8_audio,5
2463,EL045,audio,LM,pH_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_pH_L9_TN.npy,True,EL045_pH_L9_audio,20
2464,EL045,audio,LM,PlaT_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_PlaT_L1_TN.npy,True,EL045_PlaT_L1_audio,1
2465,EL045,audio,LM,PlaT_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_PlaT_L2_TN.npy,True,EL045_PlaT_L2_audio,18
2468,EL045,audio,LM,PlaT_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_PlaT_L5_TN.npy,True,EL045_PlaT_L5_audio,7
2469,EL045,audio,LM,PlaT_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_PlaT_L6_TN.npy,True,EL045_PlaT_L6_audio,23
2470,EL045,audio,LM,STG_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L1_TN.npy,True,EL045_STG_L1_audio,18
2471,EL045,audio,LM,STG_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L2_TN.npy,True,EL045_STG_L2_audio,19
2472,EL045,audio,LM,STG_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L3_TN.npy,True,EL045_STG_L3_audio,15
2473,EL045,audio,LM,STG_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L4_TN.npy,True,EL045_STG_L4_audio,23
2475,EL045,audio,LM,STG_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L6_TN.npy,True,EL045_STG_L6_audio,0
2476,EL045,audio,LM,STG_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L7_TN.npy,True,EL045_STG_L7_audio,21
2478,EL045,audio,LM,STG_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_STG_L9_TN.npy,True,EL045_STG_L9_audio,18
2483,EL045,audio,LM,TTG_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_TTG_L5_TN.npy,True,EL045_TTG_L5_audio,1
2485,EL045,audio,LM,TTG_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_TTG_L7_TN.npy,True,EL045_TTG_L7_audio,4
2486,EL045,audio,LM,TTG_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_TTG_L8_TN.npy,True,EL045_TTG_L8_audio,6
2487,EL045,audio,LM,TTG_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_TTG_L9_TN.npy,True,EL045_TTG_L9_audio,18
2488,EL045,picture,LM,A_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L10_TN.npy,True,EL045_A_L10_picture,10
2489,EL045,picture,LM,A_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L11_TN.npy,True,EL045_A_L11_picture,1
2490,EL045,picture,LM,A_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L12_TN.npy,True,EL045_A_L12_picture,22
2491,EL045,picture,LM,A_L1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L1_TN.npy,True,EL045_A_L1_picture,1
2492,EL045,picture,LM,A_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L2_TN.npy,True,EL045_A_L2_picture,8
2493,EL045,picture,LM,A_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L3_TN.npy,True,EL045_A_L3_picture,15
2494,EL045,picture,LM,A_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L4_TN.npy,True,EL045_A_L4_picture,5
2495,EL045,picture,LM,A_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L5_TN.npy,True,EL045_A_L5_picture,8
2496,EL045,picture,LM,A_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L6_TN.npy,True,EL045_A_L6_picture,10
2497,EL045,picture,LM,A_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L7_TN.npy,True,EL045_A_L7_picture,22
2498,EL045,picture,LM,A_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L8_TN.npy,True,EL045_A_L8_picture,10
2499,EL045,picture,LM,A_L9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_L9_TN.npy,True,EL045_A_L9_picture,10
2504,EL045,picture,LM,A_R14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_R14_TN.npy,True,EL045_A_R14_picture,4
2505,EL045,picture,LM,A_R15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_R15_TN.npy,True,EL045_A_R15_picture,19
2510,EL045,picture,LM,A_R5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_R5_TN.npy,True,EL045_A_R5_picture,3
2511,EL045,picture,LM,A_R6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_R6_TN.npy,True,EL045_A_R6_picture,3
2512,EL045,picture,LM,A_R7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_A_R7_TN.npy,True,EL045_A_R7_picture,10
2515,EL045,picture,LM,aH_L10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L10_TN.npy,True,EL045_aH_L10_picture,1
2516,EL045,picture,LM,aH_L11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L11_TN.npy,True,EL045_aH_L11_picture,4
2517,EL045,picture,LM,aH_L12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L12_TN.npy,True,EL045_aH_L12_picture,6
2519,EL045,picture,LM,aH_L2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L2_TN.npy,True,EL045_aH_L2_picture,10
2520,EL045,picture,LM,aH_L3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L3_TN.npy,True,EL045_aH_L3_picture,8
2521,EL045,picture,LM,aH_L4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L4_TN.npy,True,EL045_aH_L4_picture,22
2522,EL045,picture,LM,aH_L5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L5_TN.npy,True,EL045_aH_L5_picture,6
2523,EL045,picture,LM,aH_L6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L6_TN.npy,True,EL045_aH_L6_picture,3
2524,EL045,picture,LM,aH_L7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L7_TN.npy,True,EL045_aH_L7_picture,10
2525,EL045,picture,LM,aH_L8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\picture\EL045_picture_None_ERSP_aH_L8_TN.npy,True,EL045_aH_L8_picture,10
