k,row_fold,col_fold,var_explained,feature_set,method,method_label,space,scheme,n,p
18,0,3,0.5221062654712402,concat_hg,hierarchical,Ward,dB,home,1693,900
18,1,0,0.5582900150849055,concat_hg,hierarchical,Ward,dB,home,1693,900
18,1,1,0.5789233468747377,concat_hg,hierarchical,Ward,dB,home,1693,900
18,1,2,0.5484405578704699,concat_hg,hierarchical,Ward,dB,home,1693,900
18,1,3,0.56475414765635,concat_hg,hierarchical,Ward,dB,home,1693,900
18,2,0,0.5245443010977673,concat_hg,hierarchical,Ward,dB,home,1693,900
18,2,1,0.5474220092689693,concat_hg,hierarchical,Ward,dB,home,1693,900
18,2,2,0.5236496020035086,concat_hg,hierarchical,Ward,dB,home,1693,900
18,2,3,0.5478145290703587,concat_hg,hierarchical,Ward,dB,home,1693,900
18,3,0,0.5342995748023054,concat_hg,hierarchical,Ward,dB,home,1693,900
18,3,1,0.5453092549802963,concat_hg,hierarchical,Ward,dB,home,1693,900
18,3,2,0.5347696733842717,concat_hg,hierarchical,Ward,dB,home,1693,900
18,3,3,0.5402894091845234,concat_hg,hierarchical,Ward,dB,home,1693,900
19,0,0,0.5194150190365903,concat_hg,hierarchical,Ward,dB,home,1693,900
19,0,1,0.5358127031870903,concat_hg,hierarchical,Ward,dB,home,1693,900
19,0,2,0.5316397464170792,concat_hg,hierarchical,Ward,dB,home,1693,900
19,0,3,0.5292920808389645,concat_hg,hierarchical,Ward,dB,home,1693,900
19,1,0,0.5626022818118965,concat_hg,hierarchical,Ward,dB,home,1693,900
19,1,1,0.5834868320618046,concat_hg,hierarchical,Ward,dB,home,1693,900
19,1,2,0.5573365084176449,concat_hg,hierarchical,Ward,dB,home,1693,900
19,1,3,0.5714749610553714,concat_hg,hierarchical,Ward,dB,home,1693,900
19,2,0,0.5332209657599943,concat_hg,hierarchical,Ward,dB,home,1693,900
19,2,1,0.5528537900518332,concat_hg,hierarchical,Ward,dB,home,1693,900
19,2,2,0.5314402624822503,concat_hg,hierarchical,Ward,dB,home,1693,900
19,2,3,0.5459116777538169,concat_hg,hierarchical,Ward,dB,home,1693,900
19,3,0,0.5371431392937771,concat_hg,hierarchical,Ward,dB,home,1693,900
19,3,1,0.5512155570806643,concat_hg,hierarchical,Ward,dB,home,1693,900
19,3,2,0.5392003524499531,concat_hg,hierarchical,Ward,dB,home,1693,900
19,3,3,0.5443783227089114,concat_hg,hierarchical,Ward,dB,home,1693,900
20,0,0,0.5263486561633559,concat_hg,hierarchical,Ward,dB,home,1693,900
20,0,1,0.5390882756077977,concat_hg,hierarchical,Ward,dB,home,1693,900
20,0,2,0.5384599487017545,concat_hg,hierarchical,Ward,dB,home,1693,900
20,0,3,0.5292920808389645,concat_hg,hierarchical,Ward,dB,home,1693,900
20,1,0,0.5686230673990451,concat_hg,hierarchical,Ward,dB,home,1693,900
20,1,1,0.5878391305844908,concat_hg,hierarchical,Ward,dB,home,1693,900
20,1,2,0.5622785905748544,concat_hg,hierarchical,Ward,dB,home,1693,900
20,1,3,0.5756767152468625,concat_hg,hierarchical,Ward,dB,home,1693,900
20,2,0,0.5347639404551461,concat_hg,hierarchical,Ward,dB,home,1693,900
20,2,1,0.5638740216107996,concat_hg,hierarchical,Ward,dB,home,1693,900
20,2,2,0.5369148110067078,concat_hg,hierarchical,Ward,dB,home,1693,900
20,2,3,0.5527777870912104,concat_hg,hierarchical,Ward,dB,home,1693,900
20,3,0,0.5452014988307241,concat_hg,hierarchical,Ward,dB,home,1693,900
20,3,1,0.5588105284877273,concat_hg,hierarchical,Ward,dB,home,1693,900
20,3,2,0.5421784811339734,concat_hg,hierarchical,Ward,dB,home,1693,900
20,3,3,0.5473666550322601,concat_hg,hierarchical,Ward,dB,home,1693,900
21,0,0,0.5263486561633559,concat_hg,hierarchical,Ward,dB,home,1693,900
21,0,1,0.5438201945852191,concat_hg,hierarchical,Ward,dB,home,1693,900
21,0,2,0.5384599487017545,concat_hg,hierarchical,Ward,dB,home,1693,900
21,0,3,0.5345441659063829,concat_hg,hierarchical,Ward,dB,home,1693,900
21,1,0,0.5700549167398656,concat_hg,hierarchical,Ward,dB,home,1693,900
21,1,1,0.5915719546488326,concat_hg,hierarchical,Ward,dB,home,1693,900
21,1,2,0.5671286858133548,concat_hg,hierarchical,Ward,dB,home,1693,900
21,1,3,0.5810381694146955,concat_hg,hierarchical,Ward,dB,home,1693,900
21,2,0,0.5439714141519307,concat_hg,hierarchical,Ward,dB,home,1693,900
21,2,1,0.5663439774768847,concat_hg,hierarchical,Ward,dB,home,1693,900
21,2,2,0.5403797155254617,concat_hg,hierarchical,Ward,dB,home,1693,900
21,2,3,0.5605058536931116,concat_hg,hierarchical,Ward,dB,home,1693,900
21,3,0,0.5508777575300939,concat_hg,hierarchical,Ward,dB,home,1693,900
21,3,1,0.5634364823512159,concat_hg,hierarchical,Ward,dB,home,1693,900
21,3,2,0.5458080175073361,concat_hg,hierarchical,Ward,dB,home,1693,900
21,3,3,0.5517900337297004,concat_hg,hierarchical,Ward,dB,home,1693,900
22,0,0,0.5341875961281453,concat_hg,hierarchical,Ward,dB,home,1693,900
22,0,1,0.5557837727625021,concat_hg,hierarchical,Ward,dB,home,1693,900
22,0,2,0.5428700669469905,concat_hg,hierarchical,Ward,dB,home,1693,900
22,0,3,0.5391622746651649,concat_hg,hierarchical,Ward,dB,home,1693,900
22,1,0,0.5729404612382059,concat_hg,hierarchical,Ward,dB,home,1693,900
22,1,1,0.5930559079223623,concat_hg,hierarchical,Ward,dB,home,1693,900
22,1,2,0.5721272579358307,concat_hg,hierarchical,Ward,dB,home,1693,900
22,1,3,0.5869166296893052,concat_hg,hierarchical,Ward,dB,home,1693,900
22,2,0,0.547534185524216,concat_hg,hierarchical,Ward,dB,home,1693,900
22,2,1,0.5681498888385713,concat_hg,hierarchical,Ward,dB,home,1693,900
22,2,2,0.5433230422689944,concat_hg,hierarchical,Ward,dB,home,1693,900
22,2,3,0.5693229747190036,concat_hg,hierarchical,Ward,dB,home,1693,900
22,3,0,0.5528718830970547,concat_hg,hierarchical,Ward,dB,home,1693,900
22,3,1,0.5695247282336868,concat_hg,hierarchical,Ward,dB,home,1693,900
22,3,2,0.5537038363299953,concat_hg,hierarchical,Ward,dB,home,1693,900
22,3,3,0.5585956477165472,concat_hg,hierarchical,Ward,dB,home,1693,900
23,0,0,0.5389287188851966,concat_hg,hierarchical,Ward,dB,home,1693,900
23,0,1,0.5611794175397209,concat_hg,hierarchical,Ward,dB,home,1693,900
23,0,2,0.548543533395083,concat_hg,hierarchical,Ward,dB,home,1693,900
23,0,3,0.5442344656596005,concat_hg,hierarchical,Ward,dB,home,1693,900
23,1,0,0.5773221128420487,concat_hg,hierarchical,Ward,dB,home,1693,900
23,1,1,0.5973222863613037,concat_hg,hierarchical,Ward,dB,home,1693,900
23,1,2,0.5764413463056233,concat_hg,hierarchical,Ward,dB,home,1693,900
23,1,3,0.594748569082411,concat_hg,hierarchical,Ward,dB,home,1693,900
23,2,0,0.5519018510987836,concat_hg,hierarchical,Ward,dB,home,1693,900
23,2,1,0.5743806942704376,concat_hg,hierarchical,Ward,dB,home,1693,900
23,2,2,0.5450261268160155,concat_hg,hierarchical,Ward,dB,home,1693,900
23,2,3,0.5727797803507713,concat_hg,hierarchical,Ward,dB,home,1693,900
23,3,0,0.552084026147117,concat_hg,hierarchical,Ward,dB,home,1693,900
23,3,1,0.5709982894225882,concat_hg,hierarchical,Ward,dB,home,1693,900
23,3,2,0.554566185057829,concat_hg,hierarchical,Ward,dB,home,1693,900
23,3,3,0.5643267936333961,concat_hg,hierarchical,Ward,dB,home,1693,900
24,0,0,0.5427310371640053,concat_hg,hierarchical,Ward,dB,home,1693,900
24,0,1,0.5613455900628017,concat_hg,hierarchical,Ward,dB,home,1693,900
24,0,2,0.5524046077559139,concat_hg,hierarchical,Ward,dB,home,1693,900
24,0,3,0.548556478536841,concat_hg,hierarchical,Ward,dB,home,1693,900
24,1,0,0.5802073108306525,concat_hg,hierarchical,Ward,dB,home,1693,900
24,1,1,0.5973330336877585,concat_hg,hierarchical,Ward,dB,home,1693,900
24,1,2,0.5762778470437537,concat_hg,hierarchical,Ward,dB,home,1693,900
24,1,3,0.5986218433048668,concat_hg,hierarchical,Ward,dB,home,1693,900
24,2,0,0.5595225772563205,concat_hg,hierarchical,Ward,dB,home,1693,900
24,2,1,0.5789261909680337,concat_hg,hierarchical,Ward,dB,home,1693,900
24,2,2,0.5509325990484772,concat_hg,hierarchical,Ward,dB,home,1693,900
24,2,3,0.5749589989181323,concat_hg,hierarchical,Ward,dB,home,1693,900
24,3,0,0.5538604389185016,concat_hg,hierarchical,Ward,dB,home,1693,900
24,3,1,0.5716051278830296,concat_hg,hierarchical,Ward,dB,home,1693,900
24,3,2,0.554408580693909,concat_hg,hierarchical,Ward,dB,home,1693,900
