k,row_fold,col_fold,var_explained,feature_set,method,method_label,space,scheme,n,p
2,1,1,0.23999713874881123,concat_hg,hierarchical,Ward,dB,home,1266,900
2,1,2,0.2766266369678324,concat_hg,hierarchical,Ward,dB,home,1266,900
2,1,3,0.27177834305908843,concat_hg,hierarchical,Ward,dB,home,1266,900
2,2,0,0.2323877629481248,concat_hg,hierarchical,Ward,dB,home,1266,900
2,2,1,0.23117732375634603,concat_hg,hierarchical,Ward,dB,home,1266,900
2,2,2,0.24721716317515263,concat_hg,hierarchical,Ward,dB,home,1266,900
2,2,3,0.2585239645010666,concat_hg,hierarchical,Ward,dB,home,1266,900
2,3,0,0.23105196226292557,concat_hg,hierarchical,Ward,dB,home,1266,900
2,3,1,0.23173509310588358,concat_hg,hierarchical,Ward,dB,home,1266,900
2,3,2,0.2900138767347695,concat_hg,hierarchical,Ward,dB,home,1266,900
2,3,3,0.27199873767253147,concat_hg,hierarchical,Ward,dB,home,1266,900
3,0,0,0.3450409544579047,concat_hg,hierarchical,Ward,dB,home,1266,900
3,0,1,0.3439324823722043,concat_hg,hierarchical,Ward,dB,home,1266,900
3,0,2,0.37900601745581586,concat_hg,hierarchical,Ward,dB,home,1266,900
3,0,3,0.3752672279046687,concat_hg,hierarchical,Ward,dB,home,1266,900
3,1,0,0.3320675370806071,concat_hg,hierarchical,Ward,dB,home,1266,900
3,1,1,0.3243562281181507,concat_hg,hierarchical,Ward,dB,home,1266,900
3,1,2,0.3888952213360939,concat_hg,hierarchical,Ward,dB,home,1266,900
3,1,3,0.3750138894355075,concat_hg,hierarchical,Ward,dB,home,1266,900
3,2,0,0.32154162949819165,concat_hg,hierarchical,Ward,dB,home,1266,900
3,2,1,0.31020540119441453,concat_hg,hierarchical,Ward,dB,home,1266,900
3,2,2,0.3534578900857831,concat_hg,hierarchical,Ward,dB,home,1266,900
3,2,3,0.3589698755988986,concat_hg,hierarchical,Ward,dB,home,1266,900
3,3,0,0.3136554132095547,concat_hg,hierarchical,Ward,dB,home,1266,900
3,3,1,0.30839268274511245,concat_hg,hierarchical,Ward,dB,home,1266,900
3,3,2,0.36327714319880355,concat_hg,hierarchical,Ward,dB,home,1266,900
3,3,3,0.3646400833204687,concat_hg,hierarchical,Ward,dB,home,1266,900
4,0,0,0.3424988012374699,concat_hg,hierarchical,Ward,dB,home,1266,900
4,0,1,0.3607719585366619,concat_hg,hierarchical,Ward,dB,home,1266,900
4,0,2,0.3793176996334573,concat_hg,hierarchical,Ward,dB,home,1266,900
4,0,3,0.380226170178943,concat_hg,hierarchical,Ward,dB,home,1266,900
4,1,0,0.35813479443691587,concat_hg,hierarchical,Ward,dB,home,1266,900
4,1,1,0.3594109771038757,concat_hg,hierarchical,Ward,dB,home,1266,900
4,1,2,0.4225229212155509,concat_hg,hierarchical,Ward,dB,home,1266,900
4,1,3,0.40748560440253534,concat_hg,hierarchical,Ward,dB,home,1266,900
4,2,0,0.3624495780273824,concat_hg,hierarchical,Ward,dB,home,1266,900
4,2,1,0.33674251487417195,concat_hg,hierarchical,Ward,dB,home,1266,900
4,2,2,0.3647386065002943,concat_hg,hierarchical,Ward,dB,home,1266,900
4,2,3,0.3972377471382257,concat_hg,hierarchical,Ward,dB,home,1266,900
4,3,0,0.3255592893607806,concat_hg,hierarchical,Ward,dB,home,1266,900
4,3,1,0.3211012496858644,concat_hg,hierarchical,Ward,dB,home,1266,900
4,3,2,0.3996253027169244,concat_hg,hierarchical,Ward,dB,home,1266,900
4,3,3,0.389567906317863,concat_hg,hierarchical,Ward,dB,home,1266,900
5,0,0,0.37945184926466513,concat_hg,hierarchical,Ward,dB,home,1266,900
5,0,1,0.4015265764263649,concat_hg,hierarchical,Ward,dB,home,1266,900
5,0,2,0.4194444682042855,concat_hg,hierarchical,Ward,dB,home,1266,900
5,0,3,0.3801590876617761,concat_hg,hierarchical,Ward,dB,home,1266,900
5,1,0,0.39754341169144847,concat_hg,hierarchical,Ward,dB,home,1266,900
5,1,1,0.3795852767147948,concat_hg,hierarchical,Ward,dB,home,1266,900
5,1,2,0.4404825067448477,concat_hg,hierarchical,Ward,dB,home,1266,900
5,1,3,0.4282468872591002,concat_hg,hierarchical,Ward,dB,home,1266,900
5,2,0,0.37470108306522454,concat_hg,hierarchical,Ward,dB,home,1266,900
5,2,1,0.35235813850155173,concat_hg,hierarchical,Ward,dB,home,1266,900
5,2,2,0.37434112046132717,concat_hg,hierarchical,Ward,dB,home,1266,900
5,2,3,0.4040629553060451,concat_hg,hierarchical,Ward,dB,home,1266,900
5,3,0,0.363490406565517,concat_hg,hierarchical,Ward,dB,home,1266,900
5,3,1,0.3537831948203357,concat_hg,hierarchical,Ward,dB,home,1266,900
5,3,2,0.4093278281874808,concat_hg,hierarchical,Ward,dB,home,1266,900
5,3,3,0.4000966236483763,concat_hg,hierarchical,Ward,dB,home,1266,900
6,0,0,0.38054533358293796,concat_hg,hierarchical,Ward,dB,home,1266,900
6,0,1,0.4050598742221434,concat_hg,hierarchical,Ward,dB,home,1266,900
6,0,2,0.4506147746697876,concat_hg,hierarchical,Ward,dB,home,1266,900
6,0,3,0.4228295278222407,concat_hg,hierarchical,Ward,dB,home,1266,900
6,1,0,0.4168000211039624,concat_hg,hierarchical,Ward,dB,home,1266,900
6,1,1,0.40786426369353723,concat_hg,hierarchical,Ward,dB,home,1266,900
6,1,2,0.46639057693413843,concat_hg,hierarchical,Ward,dB,home,1266,900
6,1,3,0.4547710044450607,concat_hg,hierarchical,Ward,dB,home,1266,900
6,2,0,0.4004271907573169,concat_hg,hierarchical,Ward,dB,home,1266,900
6,2,1,0.3745385225182619,concat_hg,hierarchical,Ward,dB,home,1266,900
6,2,2,0.40821728086858533,concat_hg,hierarchical,Ward,dB,home,1266,900
6,2,3,0.43011224560088634,concat_hg,hierarchical,Ward,dB,home,1266,900
6,3,0,0.39602231192445614,concat_hg,hierarchical,Ward,dB,home,1266,900
6,3,1,0.37150379345241624,concat_hg,hierarchical,Ward,dB,home,1266,900
6,3,2,0.43140235281144923,concat_hg,hierarchical,Ward,dB,home,1266,900
6,3,3,0.4216119927852041,concat_hg,hierarchical,Ward,dB,home,1266,900
7,0,0,0.4026655440181909,concat_hg,hierarchical,Ward,dB,home,1266,900
7,0,1,0.4217229178810483,concat_hg,hierarchical,Ward,dB,home,1266,900
7,0,2,0.47532427639722263,concat_hg,hierarchical,Ward,dB,home,1266,900
7,0,3,0.4487228039705634,concat_hg,hierarchical,Ward,dB,home,1266,900
7,1,0,0.4400671787024809,concat_hg,hierarchical,Ward,dB,home,1266,900
7,1,1,0.431296765990163,concat_hg,hierarchical,Ward,dB,home,1266,900
7,1,2,0.4903171861864528,concat_hg,hierarchical,Ward,dB,home,1266,900
7,1,3,0.4771483521489638,concat_hg,hierarchical,Ward,dB,home,1266,900
7,2,0,0.4067568283241344,concat_hg,hierarchical,Ward,dB,home,1266,900
7,2,1,0.3936873088154722,concat_hg,hierarchical,Ward,dB,home,1266,900
7,2,2,0.4352189743445414,concat_hg,hierarchical,Ward,dB,home,1266,900
7,2,3,0.4377331672955894,concat_hg,hierarchical,Ward,dB,home,1266,900
7,3,0,0.41976250101747703,concat_hg,hierarchical,Ward,dB,home,1266,900
7,3,1,0.37953825026450927,concat_hg,hierarchical,Ward,dB,home,1266,900
7,3,2,0.43341327767380167,concat_hg,hierarchical,Ward,dB,home,1266,900
7,3,3,0.42267080559851455,concat_hg,hierarchical,Ward,dB,home,1266,900
8,0,0,0.44146609647195423,concat_hg,hierarchical,Ward,dB,home,1266,900
8,0,1,0.44297854314253093,concat_hg,hierarchical,Ward,dB,home,1266,900
8,0,2,0.47410724939754045,concat_hg,hierarchical,Ward,dB,home,1266,900
8,0,3,0.47096499214008614,concat_hg,hierarchical,Ward,dB,home,1266,900
8,1,0,0.46499071817962545,concat_hg,hierarchical,Ward,dB,home,1266,900
8,1,1,0.463975943216809,concat_hg,hierarchical,Ward,dB,home,1266,900
8,1,2,0.5137592286378809,concat_hg,hierarchical,Ward,dB,home,1266,900
8,1,3,0.49898754071675777,concat_hg,hierarchical,Ward,dB,home,1266,900
8,2,0,0.4224821249901093,concat_hg,hierarchical,Ward,dB,home,1266,900
8,2,1,0.4249100372191018,concat_hg,hierarchical,Ward,dB,home,1266,900
8,2,2,0.45847312841340704,concat_hg,hierarchical,Ward,dB,home,1266,900
8,2,3,0.4515192952552062,concat_hg,hierarchical,Ward,dB,home,1266,900
8,3,0,0.43613323346866895,concat_hg,hierarchical,Ward,dB,home,1266,900
8,3,1,0.41535467472961707,concat_hg,hierarchical,Ward,dB,home,1266,900
8,3,2,0.44940053643688727,concat_hg,hierarchical,Ward,dB,home,1266,900
8,3,3,0.43852380342271813,concat_hg,hierarchical,Ward,dB,home,1266,900
10,0,0,0.46605946224240014,concat_hg,hierarchical,Ward,dB,home,1266,900
10,0,1,0.46449671233690526,concat_hg,hierarchical,Ward,dB,home,1266,900
10,0,2,0.5102837578306181,concat_hg,hierarchical,Ward,dB,home,1266,900
10,0,3,0.5029962694180026,concat_hg,hierarchical,Ward,dB,home,1266,900
10,1,0,0.49208956783653357,concat_hg,hierarchical,Ward,dB,home,1266,900
10,1,1,0.4873021299502486,concat_hg,hierarchical,Ward,dB,home,1266,900
10,1,2,0.5409590801051041,concat_hg,hierarchical,Ward,dB,home,1266,900
10,1,3,0.5127117207222125,concat_hg,hierarchical,Ward,dB,home,1266,900
10,2,0,0.46581024977950003,concat_hg,hierarchical,Ward,dB,home,1266,900
10,2,1,0.4558835121202903,concat_hg,hierarchical,Ward,dB,home,1266,900
10,2,2,0.4883356748132601,concat_hg,hierarchical,Ward,dB,home,1266,900
10,2,3,0.48569805065275995,concat_hg,hierarchical,Ward,dB,home,1266,900
10,3,0,0.45530518168990786,concat_hg,hierarchical,Ward,dB,home,1266,900
10,3,1,0.45780212490152017,concat_hg,hierarchical,Ward,dB,home,1266,900
10,3,2,0.4864576088764646,concat_hg,hierarchical,Ward,dB,home,1266,900
10,3,3,0.4819313121219253,concat_hg,hierarchical,Ward,dB,home,1266,900
12,0,0,0.4950020736320484,concat_hg,hierarchical,Ward,dB,home,1266,900
12,0,1,0.4854122941550647,concat_hg,hierarchical,Ward,dB,home,1266,900
12,0,2,0.5318674626196962,concat_hg,hierarchical,Ward,dB,home,1266,900
12,0,3,0.5278137065902861,concat_hg,hierarchical,Ward,dB,home,1266,900
12,1,0,0.5227027292968782,concat_hg,hierarchical,Ward,dB,home,1266,900
12,1,1,0.5186549078158602,concat_hg,hierarchical,Ward,dB,home,1266,900
