cluster_id,size,jaccard_stability,n_runs
0,10,0.8745270371437073,50
1,297,0.7372179627418518,50
2,112,0.8769301772117615,50
3,173,0.8269436955451965,50
4,493,0.7442018389701843,50
5,91,0.8824427127838135,50
6,517,0.7326738238334656,50
