band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
-1,70.0,150.0,HG 70-150Hz,71,hg,0.004488666916246499,4.450378282153666e-05,0.00013351134846460998,4.450378282153666e-05
-1,70.0,150.0,HG 70-150Hz,72,hg,0.002860358810370187,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,73,hg,0.002773337126058171,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,74,hg,0.00241148818798682,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,75,hg,0.00246399966970053,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,76,hg,0.004163842168822665,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,77,hg,0.00336102211355916,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,78,hg,0.0032486751129370546,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,79,hg,0.002785882624553964,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,80,hg,0.004908726574136657,4.450378282153666e-05,0.00013351134846460998,4.450378282153666e-05
-1,70.0,150.0,HG 70-150Hz,81,hg,0.0074180394500060025,0.0006966201878472522,0.0004034250937274167,0.0006966201878472522
-1,70.0,150.0,HG 70-150Hz,82,hg,0.004015547776204568,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,83,hg,0.005010600923171279,0.00031152647975075666,0.00020394195349156713,0.00031152647975075666
-1,70.0,150.0,HG 70-150Hz,84,hg,0.005858700560718322,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,85,hg,0.00621912896065522,0.000303579375675489,0.00040568857119348533,0.000303579375675489
-1,70.0,150.0,HG 70-150Hz,86,hg,0.003994850911538347,8.900756564307332e-05,0.00017801513128614665,8.900756564307332e-05
-1,70.0,150.0,HG 70-150Hz,87,hg,0.002215832266391103,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,88,hg,0.002890730401932527,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,89,hg,0.002332146247953968,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,90,hg,0.0028317258287224862,-1.2185559582100769e-05,0.00022758337903613378,0.0
-1,70.0,150.0,HG 70-150Hz,91,hg,0.0029420533512732362,-0.0001700680272109123,0.00025978320266193837,0.0
-1,70.0,150.0,HG 70-150Hz,92,hg,0.003243192489092272,0.00022251891410768332,0.00022251891410768332,0.00022251891410768332
-1,70.0,150.0,HG 70-150Hz,93,hg,0.0035584444141227795,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,94,hg,0.005050488694516134,4.450378282153666e-05,0.00013351134846460998,4.450378282153666e-05
-1,70.0,150.0,HG 70-150Hz,95,hg,0.005087589348692706,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,96,hg,0.002955669984639066,0.00013351134846460998,0.00020394195349156713,0.00013351134846460998
-1,70.0,150.0,HG 70-150Hz,97,hg,0.0027310700575306213,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,98,hg,0.00228817635596229,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,99,hg,0.0020886185399339864,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,100,hg,0.0025989588920421604,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,101,hg,0.0026315435463139087,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,102,hg,0.002582189264027043,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,103,hg,0.002084214003025628,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,104,hg,0.0020371409473017334,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,105,hg,0.0014738681371555642,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,106,hg,0.0016727619971616614,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,107,hg,0.0016019068746547377,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,108,hg,0.002038260799510146,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,109,hg,0.003657140126745451,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,110,hg,0.0017561184528345427,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,111,hg,0.0020395057455241967,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,112,hg,0.004311675527876778,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,113,hg,0.0029618964312591385,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,114,hg,0.0023319083661034403,4.450378282153666e-05,0.00013351134846460998,4.450378282153666e-05
-1,70.0,150.0,HG 70-150Hz,115,hg,0.00280180701644455,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,116,hg,0.0020262459345222104,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,117,hg,0.0028164668519067406,8.900756564307332e-05,0.00017801513128614665,8.900756564307332e-05
-1,70.0,150.0,HG 70-150Hz,118,hg,0.001600441845124857,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,119,hg,0.0022207048134553595,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,120,hg,0.001979686434838167,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,121,hg,0.0026433641683588365,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,122,hg,0.0026185093310254408,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,123,hg,0.0016845433376384245,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,124,hg,0.002465304849897449,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,125,hg,0.0029317058830232133,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,126,hg,0.004613352576217247,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,127,hg,0.003093869643085842,0.0,0.0,0.0
