cluster_id,size,jaccard_stability,n_runs
0,157,0.4982524514198303,50
1,3,1.0,50
2,42,0.843065083026886,50
3,580,0.32954147458076477,50
4,6,0.8727604150772095,50
5,78,0.6226590871810913,50
6,50,0.6015349626541138,50
7,67,0.5911328196525574,50
8,38,0.8035537004470825,50
9,245,0.3273153007030487,50
