cluster_id,n_total,n_with_coords,n_missing,distance_mm,centroid_x,centroid_y,centroid_z,spread_x,spread_y,spread_z,metric,mirror_to
0,255,125,130,49.4937451836121,-45.387577018737794,-17.66161353445053,-7.5704791884422304,14.88161902736433,21.64080678584274,30.195000119234386,mean_pairwise,left
1,88,15,73,33.16448136404835,-54.692229970296225,-18.19597463607788,-6.234280363718669,10.565558531743699,9.911064402358281,21.930800895219555,mean_pairwise,left
2,82,20,62,39.7191069614194,-43.38035564422607,-16.411387729644776,6.294511175155639,10.408433368248199,12.54461596288117,28.263474655464734,mean_pairwise,left
3,562,322,240,49.8883508071832,-44.913149698550654,-15.949448346073583,2.3760449460574558,14.64918714564935,23.536537782941025,27.339893020501865,mean_pairwise,left
4,261,107,154,56.32819529719522,-43.457058038666986,-8.748639952913623,2.1451663334514492,18.3764249283563,23.794307323457545,31.103223359023858,mean_pairwise,left
5,657,294,363,54.522789411581435,-37.802131829618595,-5.260119689349719,5.561079613534974,13.180684811354276,31.059586014910213,25.703928056690174,mean_pairwise,left
6,53,30,23,40.460181123238954,-38.83821954727173,-70.20281626383463,-2.5775074481964113,13.16407670346971,31.026506591244825,9.014440680503503,mean_pairwise,left
7,137,110,27,61.72170569480365,-36.66403062126853,-2.5250468454577706,5.037517488002777,14.942606430643732,39.97703377388803,23.48549731118309,mean_pairwise,left
