cluster_id,size,jaccard_stability,n_runs
0,66,0.7108297348022461,50
1,67,0.7564038634300232,50
2,190,0.39648523926734924,50
3,24,0.8529574275016785,50
4,76,0.7408412098884583,50
5,3,1.0,50
6,32,0.9020664095878601,50
7,160,0.4930333197116852,50
8,10,0.8685792684555054,50
9,568,0.48618951439857483,50
10,373,0.3706495761871338,50
11,124,0.53433758020401,50
