cluster_id,size,jaccard_stability,n_runs
0,90,0.9500225186347961,50
1,445,0.7099491357803345,50
2,112,0.9562044143676758,50
3,259,0.7900724411010742,50
4,223,0.7625502347946167,50
5,564,0.763359010219574,50
