band,importance
1-4Hz,0.01735846622235395
4-8Hz,0.014882543983837893
8-13Hz,0.019137304801055667
13-20Hz,0.01321721850554305
20-30Hz,0.012837805165740812
30-50Hz,0.004903412092843474
50-70Hz,0.01234551327189921
70-100Hz,0.02002148886467965
100-130Hz,0.0035824358124488032
130-170Hz,0.007328893568646123
170-220Hz,0.005828622590290133
220-270Hz,0.0085654961302444
270-320Hz,0.002981198330076207
320-360Hz,0.004448418782027541
360-400Hz,0.006334420633331872
