k,cluster,condition,n,onset_pct,crosses,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
4,0,audio,172,9.833333333333332,True,9.833333333333332,56.49999999999999,False,66.83333333333333,1.5834908029714296,31.833333333333332,-1.0893955523538035,66.83333333333333,1.5834908029714296,0.017958626471541617,0.6790592280229021
4,0,picture,172,58.49999999999999,True,,58.49999999999999,False,72.5,2.0371888384742793,19.166666666666668,-0.3397073829458582,72.5,2.0371888384742793,0.4366394013606479,1.0397984931598534
4,0,reading,172,2.4999999999999996,True,2.4999999999999996,60.83333333333333,False,75.5,2.3723193807960596,2.833333333333333,0.9533409131301787,75.5,2.3723193807960596,0.39326091865425117,1.0171289486289683
4,1,audio,136,11.833333333333332,True,11.833333333333332,50.166666666666664,True,40.83333333333333,-1.2970410347496748,40.83333333333333,-1.2970410347496748,52.83333333333333,-1.0416510909015093,-0.4712634870611338,-0.23912784720461683
4,1,picture,136,29.833333333333332,True,29.833333333333332,50.166666666666664,True,58.166666666666664,-0.8096562214127249,47.166666666666664,-0.7449325285528817,58.166666666666664,-0.8096562214127249,-0.2737819741383382,-0.13145647257149726
4,1,reading,136,6.166666666666667,True,6.166666666666667,50.166666666666664,True,52.49999999999999,-1.4804076392131666,42.49999999999999,-1.406497804365833,52.49999999999999,-1.4804076392131666,-0.6869709429415143,-0.5090255575676501
4,2,audio,576,100.0,False,,,False,71.83333333333333,0.42617110709316974,24.5,-0.20124869053183325,71.83333333333333,0.42617110709316974,0.040996061534299376,0.13343422775285568
4,2,picture,576,71.16666666666667,True,,71.16666666666667,False,75.83333333333333,0.5124767877564914,26.166666666666668,0.3253803573037557,75.83333333333333,0.5124767877564914,0.26127262298981735,0.3101257015870983
4,2,reading,576,2.4999999999999996,True,2.4999999999999996,73.83333333333333,False,76.83333333333333,0.6555467002677283,2.833333333333333,0.6070801978191108,76.83333333333333,0.6555467002677283,0.22956061561564833,0.2968114964558675
4,3,audio,143,2.1666666666666665,True,2.1666666666666665,55.49999999999999,False,3.833333333333333,2.186017156689317,3.833333333333333,2.186017156689317,76.83333333333333,1.3847041723767777,0.8684119132770756,0.8349232777144007
4,3,picture,143,26.5,True,26.5,56.49999999999999,False,74.5,1.4182116009321037,26.5,0.505236005584768,74.5,1.4182116009321037,0.5904389667421853,0.8792076192314763
4,3,reading,143,66.16666666666667,True,,66.16666666666667,False,83.16666666666667,1.212977846237746,2.4999999999999996,0.3493963216424926,83.16666666666667,1.212977846237746,0.3225663846697669,0.5978068424323946
5,0,audio,73,2.833333333333333,True,2.833333333333333,50.166666666666664,True,4.166666666666667,0.8648786080414301,4.166666666666667,0.8648786080414301,71.83333333333333,0.8624316720572645,0.3792810439852744,0.4321379425945082
