sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
172,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
173,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
174,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
175,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
176,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
177,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,5
178,0,1,0,0,2,6,1,5,8,9,6,12,5,4,10,16,5
179,1,4,3,4,1,1,2,9,0,3,2,6,1,3,13,4,14
180,3,2,3,1,3,5,3,1,4,7,12,14,2,5,6,17,9
181,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
182,1,4,3,1,0,4,2,7,0,8,2,4,1,13,13,1,14
183,1,4,3,1,0,4,3,7,10,8,12,4,0,13,9,1,14
184,3,2,5,2,3,5,3,1,4,7,12,14,2,5,6,17,9
185,3,2,5,2,3,5,9,6,3,10,7,11,11,0,12,13,3
186,1,4,3,4,1,7,5,9,7,9,3,0,1,1,0,5,12
187,1,4,3,4,1,7,5,1,7,9,3,0,1,1,0,5,12
188,1,4,3,4,1,1,5,7,7,9,3,0,1,1,0,5,12
189,1,4,3,4,1,1,5,9,0,3,2,6,1,1,13,4,14
190,1,4,3,1,0,4,2,3,9,1,12,4,0,14,9,1,10
191,1,4,3,4,1,1,5,9,7,9,3,0,1,1,13,5,12
192,1,4,3,4,1,1,5,7,7,9,3,0,1,1,13,5,12
193,1,4,3,4,1,1,5,7,0,3,2,6,1,16,13,4,14
194,1,4,3,4,1,1,5,7,7,8,3,6,1,1,13,4,14
195,0,1,0,4,1,7,5,9,7,9,3,0,5,1,0,5,12
196,3,2,2,1,3,5,3,1,4,7,12,14,2,5,6,17,9
197,1,4,3,4,1,7,5,9,0,3,2,6,1,4,13,4,5
198,1,4,3,1,0,4,2,3,0,3,2,1,6,3,4,8,6
199,1,4,3,1,0,4,2,3,0,3,2,1,1,3,4,8,6
200,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,6
201,1,4,3,1,1,7,5,9,0,3,2,6,1,3,13,4,14
202,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
203,2,0,4,5,6,0,6,10,2,0,5,5,10,15,2,9,0
204,1,4,3,1,0,4,2,3,0,3,2,1,6,3,4,8,6
205,1,4,3,1,0,4,2,3,0,3,2,6,1,3,4,8,14
206,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
207,1,4,3,1,1,7,5,9,0,9,2,6,1,1,13,4,14
208,1,4,1,4,1,1,5,4,5,2,0,2,15,16,1,2,2
209,1,4,1,4,1,1,5,9,5,2,0,0,15,16,13,2,2
210,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,14
211,2,0,4,5,6,0,6,10,2,6,9,8,10,2,2,9,11
212,2,0,3,1,0,4,2,3,9,1,5,1,0,3,4,8,6
213,2,0,4,1,0,4,2,3,9,1,5,1,0,3,4,8,6
214,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,6
215,1,4,1,4,1,1,5,9,5,2,0,2,15,16,1,4,2
216,1,1,0,4,1,7,5,9,0,9,2,6,1,4,13,4,5
217,1,1,0,4,1,7,5,9,0,9,2,6,1,4,13,4,5
218,1,4,3,4,1,7,5,9,0,9,2,6,1,4,13,4,5
219,1,1,0,4,1,7,5,9,0,9,2,6,1,4,13,4,5
220,1,4,3,4,1,7,5,9,0,9,2,6,1,4,13,4,5
221,1,4,3,1,0,4,2,3,9,1,5,4,6,10,4,8,6
222,1,4,3,4,1,7,5,9,0,3,2,6,1,16,13,4,14
223,1,1,0,4,1,7,5,9,0,9,2,6,1,4,10,4,5
224,0,1,0,4,1,7,5,9,0,9,2,6,1,4,13,4,5
225,1,4,3,1,0,4,2,3,9,1,5,1,6,3,4,8,6
226,1,4,3,1,0,4,2,3,0,3,2,1,1,3,4,8,14
227,1,4,3,4,1,1,5,9,5,2,0,6,15,16,13,2,2
228,1,4,3,1,0,4,2,3,0,3,2,6,1,3,4,8,14
229,1,4,3,1,1,7,5,9,0,9,3,6,1,1,0,4,14
230,1,4,3,4,1,1,5,7,0,3,2,6,1,16,13,4,14
231,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
232,1,4,3,4,1,7,5,9,0,3,2,6,1,3,13,4,14
233,1,4,1,4,1,1,5,4,5,2,0,2,15,16,1,2,2
234,0,1,3,4,1,7,5,9,7,9,3,0,15,1,0,5,12
235,1,4,3,1,1,7,5,9,7,9,3,0,1,1,0,5,12
236,1,4,3,4,1,7,5,9,7,9,3,0,1,1,0,5,12
237,0,1,0,0,2,7,1,9,7,9,3,0,5,1,0,5,12
238,0,1,0,0,2,7,1,9,7,9,3,0,5,4,10,5,5
239,1,4,3,1,0,7,5,9,7,9,3,0,1,1,0,5,12
240,3,2,3,1,3,7,3,1,7,9,3,0,1,1,0,5,12
241,3,3,5,2,3,7,9,6,7,9,3,0,11,1,0,5,12
242,0,1,1,4,1,7,5,4,5,2,0,0,15,1,0,2,2
243,0,1,1,4,1,7,5,4,5,2,0,0,15,16,0,2,2
244,1,4,3,4,1,7,5,9,7,9,3,0,13,1,0,5,12
245,3,3,5,2,3,5,3,1,7,9,3,0,13,1,7,5,12
246,1,4,3,1,0,4,2,9,7,9,3,4,1,1,4,5,12
247,1,4,3,1,1,7,5,9,7,9,3,0,1,1,0,5,12
248,1,4,3,1,1,7,5,9,7,9,3,0,1,1,0,5,12
249,0,1,0,4,1,7,5,9,5,9,0,0,15,16,0,2,2
250,1,4,3,4,1,1,5,7,10,8,10,13,12,16,13,3,1
251,3,3,5,2,3,7,3,1,7,9,3,0,13,1,0,5,12
252,1,4,3,1,0,4,2,3,9,1,5,4,6,3,4,8,6
253,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
254,1,4,3,1,0,4,2,3,9,1,5,4,6,3,4,8,14
255,1,4,3,4,1,1,5,9,5,3,2,6,1,16,13,4,14
256,1,4,3,4,1,1,5,9,5,2,0,2,15,16,13,2,2
257,1,4,3,4,1,7,5,9,7,9,3,0,1,1,0,5,12
258,1,4,3,1,1,7,5,9,7,9,3,0,13,1,0,5,12
259,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
260,1,4,3,4,1,1,5,4,5,2,2,2,13,13,1,1,2
261,1,4,3,4,1,7,5,9,7,9,3,0,13,1,0,5,12
262,3,4,3,1,1,7,5,9,7,9,3,0,13,1,0,5,12
263,1,4,3,1,1,7,5,9,0,9,3,6,1,1,0,4,14
264,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
265,1,4,3,1,0,4,2,9,0,3,2,6,1,3,13,4,14
266,0,1,0,4,1,7,5,9,7,9,3,0,1,4,0,4,5
267,1,4,3,4,1,7,5,9,0,3,2,6,1,16,13,4,14
268,1,4,3,4,1,1,5,9,5,2,0,6,15,16,13,2,2
269,1,4,3,4,1,1,5,9,5,2,0,6,15,16,13,2,2
270,1,4,3,4,1,7,5,9,7,9,3,0,1,1,0,5,12
271,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
272,0,1,0,1,1,7,5,9,7,9,3,0,5,4,0,5,5
273,3,3,5,2,3,5,9,6,3,10,7,11,11,0,12,13,3
274,3,3,5,2,3,5,9,6,3,10,7,11,11,0,12,13,3
275,3,1,0,2,3,7,3,1,7,9,3,0,11,1,0,5,12
276,3,1,5,2,3,7,3,1,7,9,3,0,11,1,0,5,12
277,3,2,5,2,3,7,3,1,7,9,3,0,11,1,0,5,12
278,2,2,2,3,0,3,4,3,9,1,5,1,6,11,16,14,4
279,3,2,2,3,7,3,4,2,6,12,1,3,3,11,16,14,4
280,1,4,3,1,1,7,5,9,7,9,3,0,1,1,0,5,12
281,1,4,3,1,1,7,5,9,7,9,3,0,1,1,0,5,12
282,1,4,3,1,0,4,7,7,10,8,10,13,0,8,5,3,1
283,1,4,3,1,0,4,2,7,0,3,2,6,1,3,13,8,14
284,1,4,1,4,1,1,5,4,5,2,0,2,15,7,1,2,2
285,0,3,1,4,1,7,5,4,5,2,0,2,15,7,1,2,2
286,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
287,1,4,3,1,1,1,2,7,0,3,2,6,1,3,13,4,14
288,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
289,1,4,3,4,1,1,7,7,10,8,10,13,12,8,13,3,1
290,3,2,2,3,3,5,3,1,4,7,12,14,2,5,6,17,9
291,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
292,1,4,3,1,0,4,2,3,0,3,2,1,1,3,4,8,14
293,3,4,3,1,3,7,3,9,7,9,3,0,1,1,0,5,12
294,3,2,5,2,3,5,3,1,4,7,12,14,2,5,6,17,9
295,3,2,5,2,3,5,9,6,3,10,7,11,2,0,12,13,3
296,3,3,5,2,3,5,9,6,3,10,7,11,11,0,12,13,3
297,2,2,2,3,7,3,4,2,6,12,1,3,3,11,16,14,4
298,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,16
299,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,16
300,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,5
301,0,1,0,0,2,6,1,5,8,9,6,12,5,4,10,16,5
302,0,1,0,0,0,7,1,9,0,9,2,6,5,4,10,4,5
303,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
304,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
305,1,4,3,1,0,4,2,3,9,3,5,1,6,3,4,8,6
306,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,5
307,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
308,1,4,3,1,1,4,2,9,0,3,2,6,1,3,13,4,14
309,1,4,3,4,1,1,2,7,0,3,2,6,1,3,13,4,14
310,1,4,1,4,1,1,5,4,5,2,0,2,15,16,1,2,2
311,0,1,0,4,1,7,5,9,5,9,2,6,5,4,10,4,5
312,1,1,0,4,1,7,5,9,0,3,2,6,5,4,10,4,5
313,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
314,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
315,0,1,0,0,2,7,1,9,8,9,6,6,5,4,10,4,5
316,0,1,0,0,1,7,1,9,0,9,2,6,5,4,10,4,5
317,1,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
318,1,4,3,1,1,4,2,9,0,3,2,6,1,3,13,4,14
319,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
320,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
321,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
322,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
323,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
324,0,1,0,0,1,7,1,9,0,9,2,6,5,4,10,4,5
325,1,4,3,4,1,1,5,9,0,9,2,6,1,16,13,4,14
326,1,4,3,4,1,7,5,9,0,9,2,6,1,16,13,4,5
327,1,1,0,4,1,7,5,9,5,9,2,6,1,16,13,4,5
328,0,1,0,4,1,7,5,9,0,9,3,6,5,4,10,4,5
329,1,1,0,4,1,7,5,9,0,9,3,6,1,4,0,4,5
330,0,1,0,4,1,7,5,9,5,9,3,0,5,4,0,4,5
331,0,1,0,4,1,7,5,9,5,9,3,0,1,4,0,4,5
332,0,1,0,4,1,7,5,9,5,9,3,0,5,4,0,4,5
333,0,1,0,4,1,7,5,9,0,9,3,6,5,4,10,4,5
334,1,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
335,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
336,0,1,0,4,1,7,5,9,5,9,0,6,5,4,10,4,5
337,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
338,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
339,1,4,3,1,1,4,5,9,0,3,2,6,1,3,13,4,14
340,0,1,0,4,1,7,5,9,7,9,3,0,5,4,10,4,5
341,0,1,0,4,1,7,5,9,5,2,0,0,15,16,0,2,2
342,0,1,0,4,1,7,5,9,5,2,0,0,15,16,0,2,2
343,0,1,0,4,1,7,5,9,5,9,0,0,15,16,0,4,5
344,1,4,3,1,0,4,2,9,0,3,2,6,1,3,13,4,14
345,1,4,3,4,1,1,5,9,5,2,0,6,15,16,13,4,2
346,1,4,3,1,0,4,2,3,9,1,5,1,6,3,4,8,6
347,1,4,3,1,0,4,2,9,0,3,2,6,1,3,13,4,14
348,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
349,0,1,0,4,1,7,5,9,0,9,2,6,5,4,10,4,5
350,1,1,0,4,1,7,5,9,5,3,2,6,15,16,13,4,5
351,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
352,1,4,3,4,1,1,2,9,0,3,2,6,1,3,13,4,14
353,1,4,3,4,1,1,2,9,0,3,2,6,1,3,13,4,14
354,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,5
355,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
356,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
357,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
358,0,1,0,0,2,6,1,5,8,11,6,12,5,4,10,16,5
359,1,4,3,1,0,4,2,9,0,3,2,6,1,3,13,4,14
360,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
361,1,4,3,1,0,4,2,9,0,3,2,6,1,3,13,4,14
362,1,4,3,4,1,1,5,9,5,2,0,6,15,16,13,2,2
363,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
364,2,0,4,5,6,0,6,10,2,0,11,5,10,15,16,14,4
365,1,4,3,1,0,4,2,7,0,3,2,1,0,3,4,8,14
366,1,4,3,1,0,4,2,3,9,3,5,1,0,3,4,8,6
367,1,4,3,1,0,4,2,3,9,3,5,1,6,3,4,8,6
368,1,4,1,4,1,1,5,4,5,2,13,2,14,7,1,2,7
369,1,4,1,6,5,8,0,4,11,4,13,2,14,7,1,10,7
370,1,4,1,6,5,8,0,4,11,4,13,2,14,7,1,10,7
371,1,4,1,6,5,8,0,4,11,4,13,2,14,7,1,10,7
372,1,4,1,6,5,8,0,4,11,4,13,2,14,7,1,10,7
373,0,1,0,0,0,4,1,9,0,3,2,6,5,4,10,4,5
374,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,14
375,1,4,3,1,0,4,2,9,0,3,2,6,1,3,4,4,14
376,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,14
377,0,1,0,0,2,6,1,5,8,11,6,12,5,12,10,16,16
378,0,1,0,0,2,6,1,5,8,11,6,12,7,12,8,16,18
379,1,4,3,1,0,4,2,3,0,3,2,1,0,3,4,8,14
380,2,0,4,5,6,0,6,10,2,0,11,5,10,15,2,9,0
381,1,4,3,4,1,1,5,9,0,3,2,6,1,16,13,4,14
382,1,4,1,4,1,1,5,4,5,2,0,2,15,16,1,2,2
383,1,4,3,1,0,4,2,3,0,3,2,6,1,3,4,8,14
