k,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_singletons,min_size,max_size,size_cv
4,0.16358481347560883,142.1734193057194,1.931099333365015,4,0,137,570,0.6747387189947264
5,0.16334573924541473,126.47013412331951,1.905402227780889,5,0,98,578,0.8660613718154164
6,0.15742148458957672,118.55585434093575,1.7586648539549723,6,0,70,562,0.9830532714075381
20,0.13180634379386902,71.96670706309355,1.7520259575539903,20,0,5,240,0.9981114241878707
19,0.12974466383457184,73.30590852092752,1.7185393848058494,19,1,1,240,0.9862619880889476
10,0.12703189253807068,99.32744123547931,1.781738496646731,10,0,11,323,0.9586595453483496
8,0.12667562067508698,108.64659444837396,1.7612514639721617,8,0,11,422,1.010243019097964
16,0.12634772062301636,79.53484879242616,1.7563134100069715,16,1,1,292,0.9922088802697504
17,0.12607838213443756,77.61892500646519,1.7297159288458537,17,1,1,216,0.8694367465888331
18,0.12282463163137436,76.18221152596017,1.6699425698032642,18,1,1,230,0.985407954039674
15,0.11816588044166565,82.66581099591278,1.7059399878323291,15,1,1,275,0.9602179502206527
9,0.11795853078365326,104.0797177786106,1.8563862916847453,9,0,11,289,0.8326122429002663
11,0.11650752276182175,94.64996084894615,1.7247443138854415,11,1,1,322,0.9027843485139074
14,0.1141369417309761,85.5854543617015,1.7650798858758436,14,1,1,276,0.9288635361828587
13,0.11266676336526871,88.24798063158727,1.8675565915881582,13,0,11,258,0.8401630654248577
12,0.11017508804798126,92.00788051082735,1.8931159161552715,12,0,11,276,0.7887288961531166
7,0.10344202071428299,112.98790859421064,1.873286609553854,7,0,11,355,0.8648160083931649
