band,importance
1-4Hz,2.1018636104029356
4-8Hz,1.9239681985193424
8-13Hz,1.9611360095367412
13-20Hz,2.1093986856760956
20-30Hz,2.0205087592658715
30-50Hz,1.6561855466411282
50-70Hz,1.452181829772095
70-100Hz,1.2230215342769848
100-130Hz,1.1674718149138608
130-170Hz,1.354025664252275
170-220Hz,1.092829347628407
220-270Hz,1.173980372233853
270-320Hz,1.0978597921531938
320-360Hz,1.0904485701459037
360-400Hz,1.0664583399610894
