,aud|1-4Hz,aud|4-8Hz,aud|8-13Hz,aud|13-20Hz,aud|20-30Hz,aud|30-50Hz,aud|50-70Hz,aud|70-100Hz,aud|100-130Hz,aud|130-170Hz,aud|170-220Hz,aud|220-270Hz,aud|270-320Hz,aud|320-360Hz,aud|360-400Hz,pic|1-4Hz,pic|4-8Hz,pic|8-13Hz,pic|13-20Hz,pic|20-30Hz,pic|30-50Hz,pic|50-70Hz,pic|70-100Hz,pic|100-130Hz,pic|130-170Hz,pic|170-220Hz,pic|220-270Hz,pic|270-320Hz,pic|320-360Hz,pic|360-400Hz,rea|1-4Hz,rea|4-8Hz,rea|8-13Hz,rea|13-20Hz,rea|20-30Hz,rea|30-50Hz,rea|50-70Hz,rea|70-100Hz,rea|100-130Hz,rea|130-170Hz,rea|170-220Hz,rea|220-270Hz,rea|270-320Hz,rea|320-360Hz,rea|360-400Hz
17Networks_1,-0.024783279960026546,-0.023316225447264027,-0.008935855440844754,0.008755721943109281,0.1651515089490762,0.1524679627401667,0.4497963192601834,0.6366179764619755,0.5768788042750501,0.5091195465206121,0.44616428462740243,0.36953205006432993,0.29808544928562225,0.3267792477995982,0.3008985133263472,0.027405481132621177,-0.026057659895710593,-0.11979174377763228,-0.08628065941700161,0.2119643569776573,0.74051455182737,1.075416889397949,1.3258933381227522,1.5124461967988068,1.4831243540993346,1.0094063180512998,0.5828537663159769,0.28989213461406443,0.330905832674403,0.4922270191483822,0.10858248110367495,0.12706936333719987,0.17372947813296008,0.18746013486144295,0.35176900483650925,0.47151688737968317,0.6337931986708772,0.663699327538544,0.505222496773693,0.43936062011449195,0.35132637980272885,0.2835123639922629,0.17989005831771304,0.12420161832874585,0.15333458430583513
17Networks_10,0.17548173123548733,0.15316111766952806,0.07781991155249827,-0.017270962375714585,-0.022882752548894495,-0.12148379813441643,-0.2251682818712806,-0.2943662803363598,-0.22215274552403844,-0.17416834169528972,-0.141781912842025,-0.1286959478115943,-0.11319144854617759,-0.07941246392162792,-0.10099883782248771,-0.1587969280142654,-0.1727251422717461,-0.11388924057649934,-0.1043691890560005,-0.10800500015037587,-0.20753533748253353,-0.2574948566856374,-0.2832587408303003,-0.2602699430960023,-0.20231702985140423,-0.17893911464718737,-0.13181341688582504,-0.11938759698328737,-0.1154738853760824,-0.12250762442325784,-0.0034269602032854203,-0.008670107586126727,-0.07431003939186934,-0.058620750974941196,-0.02504877839937783,-0.12309550598187613,-0.19012740655686314,-0.2040222949911808,-0.1730235743130526,-0.09510981784735914,-0.0670559981639196,-0.02948250870376449,-0.01729604559759396,-0.002706497246925865,-0.02638916303102985
17Networks_11,-0.07314561723449978,-0.1058393879795298,-0.12166097317068261,-0.3834370228293644,-0.6898087623596093,-0.39934287050665007,-0.03852291332369223,0.15285078969943128,0.15062925886241743,0.3751924438303878,0.49210244828969335,0.6870458180930694,0.6387390422299137,0.3080241848451375,0.274577719633275,-0.29827987042238274,-0.25239826085560413,-0.22855814791158183,-0.5795330612344882,-0.6081365111215783,0.009049453956720188,0.6133452864216176,0.7219709173251263,0.8005835402892775,0.4894368847916744,0.058169511577958743,0.25113067755284013,0.08440627772851914,-0.11547388537608243,-0.12250762442325791,-0.16851139512834648,-0.17585868271594446,-0.1553821861324025,-0.4886145470596665,-0.5843884339817017,-0.5336516477676867,-0.11338654769871961,-0.08310361004254285,-0.05450436668730069,-0.053124492866157176,-0.07147798571308527,-0.04801816932444227,-0.01729604559759397,-0.002706497246925866,-0.02638916303102985
17Networks_12,-0.14442158165947444,-0.18100446577445245,-0.21635216182884323,-0.24570533314535223,-0.1721978952750841,-0.14587250723275727,-0.10810402987511694,-0.1345746427716838,-0.09458084833327872,-0.062446766239275676,-0.04197256073049373,-0.06315916412213143,-0.028827041914157234,0.04603933146617053,0.025000427931950262,-0.20816250698936772,-0.20346525797225204,-0.19116820191186748,-0.21393615112171033,-0.18073656482477957,-0.13093074747911132,-0.0718099435426297,-0.09489570636525622,-0.08724279753642482,-0.03963797826725712,-0.06640651888901825,-0.020606290579956613,-0.05897144134292286,-0.04358030554555582,-0.0028738527996811226,-0.32580460973136144,-0.3694901214447675,-0.4254202312683014,-0.43896877679418916,-0.3116658314208312,-0.14043367837439963,0.014509082079689494,0.017370223320898995,0.028147121382358982,0.03586645305019127,0.04315657172201156,0.060629555794271706,0.08291479803237857,0.12213444445672009,0.13474281856500203
17Networks_13,0.06765611328881195,0.0789527420847231,0.07846039036150011,0.09403749240526242,0.08328342547938536,0.019648716442998298,-0.09524577085930547,-0.13812703775868332,-0.15480677391309958,-0.13892089296143537,-0.14426567769578535,-0.13574790177774962,-0.10763356655497378,-0.034914828513540226,-0.09322323595774912,0.06154872264001099,0.051677900429996766,0.0636042948742382,0.08977042329082398,0.09635702643407719,-0.007657217579202044,-0.08457571033878951,-0.10867496492949003,-0.11503366550818346,-0.12071530401339954,-0.09124008507097728,-0.07029514289359806,-0.05186839717407614,0.0307922791366933,-0.06346200498261016,0.1561079478486895,0.1555837299759376,0.16337953023261848,0.18900545191483237,0.2311413416444691,0.16703754543791813,0.0004272226271517205,-0.06566216194319524,-0.0768573533110155,-0.06878302353351047,-0.05000721471995755,-0.043739660116942636,-0.030158376584096872,0.01740369809920569,-0.029210977549855417
17Networks_14,0.24667055295600196,0.19511950287564558,-0.011349076522125861,-0.20359282292575764,-0.13404172689964028,0.4196848553467113,0.4358554628659253,0.4195970458549894,0.38791012630086413,0.2886751058395357,0.24427432858860573,0.19954183472904102,0.14582265723482293,0.00911915900081744,0.09001688324626081,-0.14258393177099904,-0.2358434199526412,-0.40196189628162543,-0.3960563174906987,-0.27830977664803175,-0.09725080666340866,-0.0823120915607628,-0.0627914152607033,-0.044279394273286615,-0.05062444726213042,-0.00524698633433359,0.046308413392689304,0.0415804962308216,0.0041899640140691885,0.017134042620704344,-0.24344855724528344,-0.30459433369005406,-0.397359989281991,-0.40906332802902623,-0.2991799596250186,-0.10687826407464104,-0.010644753397051704,0.03346067658955602,0.05222459119404318,0.020632934570843746,0.028976310183752896,0.006327538638231337,0.026947228555493506,-0.14293429282706863,0.0021079777713957078
17Networks_15,-0.150855263856942,-0.13196407137675642,-0.05889192061307612,0.05091515440949254,0.051041305143813095,-0.12159353930288962,-0.20840334022728282,-0.22429557947688272,-0.214324567541316,-0.18808427378421824,-0.1494325988296042,-0.12493710306008785,-0.10626980820551092,-0.07032454606089437,-0.10520598317496559,-0.21893836768903718,-0.2074120091328423,-0.2576130628036886,-0.26248163805856944,-0.08621340690867592,-0.03429453794497794,-0.07007294729985171,-0.06838321664825402,-0.09502864791032284,0.006990803554021153,-0.03908019819481566,-0.06543464791437731,-0.03893551979003313,-0.08572052092797572,-0.12250762442325783,0.32959229340112617,0.3285971927404828,0.24335097286749235,0.12491170089900523,0.1142901726696419,0.050775512191498305,0.011308964714335347,-0.003729340425573735,-0.00864255914493631,0.06930721974702161,0.11831390990786055,0.14981221821341545,0.15266178725084154,0.13398885829865148,0.09364550627154543
17Networks_16,0.14403486960322984,0.15927897689374215,0.22096403352590727,0.23479247033128195,0.13400694965845733,-0.07962425945415212,-0.11119748507178519,-0.1459603757557682,-0.14517720645736576,-0.13564872114092513,-0.14117407216321615,-0.14696628434576842,-0.11321840408022847,-0.016163356993993506,0.018317990337061617,0.2504702160161418,0.30118734564143496,0.36530289367224716,0.39341033103760115,0.14790998355823506,-0.00564601461437421,-0.07203617907535424,-0.08139817016807761,-0.09964410063967492,-0.08821269750858675,-0.03232612167528338,-0.012116693626299734,-0.007007555045971694,-0.007347198847461635,0.021370330226958133,0.24435949485692612,0.2659229485677942,0.32044980999853234,0.3473583410964664,0.2551817649638649,0.10434602299897944,-0.07424932796903114,-0.11589644429732775,-0.07946248320711692,-0.026387869609365653,0.046881597813120075,0.1262493047598795,0.1476546956411556,0.16116481181034786,0.14995019926642986
17Networks_17,0.03159530706498698,0.02941939062837682,0.04572752395212902,0.07944449930107919,0.0508072654489999,-0.005800092875110204,-0.05195026031173049,-0.040903239321188334,-0.0337665591007542,-0.038145442274544646,-0.047767515626246794,-0.019199639693947626,-0.013810618743546534,-0.003695091489691815,-0.016994433707289487,0.16799164431236505,0.2090044458755962,0.24259160291156087,0.24630724771789383,0.1230367599518694,0.07595844605128617,0.01404656346910101,-0.01611818823682957,-0.02871454397677262,-0.03440289018827457,-0.04324814856431225,-0.0241604859982563,0.0014357585292377251,0.019923159142097458,0.023143960114168347,0.12431573174219851,0.13207550286367867,0.1244747094858805,0.11445548776751063,0.052400914410269055,0.020787389150367565,-0.021954969829487355,-0.025905068870832725,-0.02519550706551488,-0.036585909928501095,-0.025914834880779204,-0.020966868246821216,-0.01589784695235369,0.020013591439432887,-0.006963572932645164
17Networks_2,0.05677164457831837,-0.11905098354440473,-0.19748253126940915,-0.08420486733580068,-0.002309324233210707,-0.1251439537417916,-0.22075867436205962,-0.24617055725702797,-0.2221527455240385,-0.17416834169528972,-0.14285522346732973,-0.12621890162401908,-0.03435635826480984,-0.07395362929332498,-0.10099883782248771,-0.2676082772528547,-0.3105243052338822,-0.3491752026352433,-0.4339145945827589,-0.20996634708141773,-0.20753533748253358,-0.25749485668563726,-0.2832587408303003,-0.2602699430960025,-0.2023170298514043,-0.1789391146471873,-0.13992147035428024,-0.11938759698328734,-0.11547388537608243,-0.12250762442325791,-0.3138695954972763,-0.28848325225723487,-0.18946354957893838,-0.08031184728430513,-0.02136906457495299,-0.1508570223945324,-0.2556169052540258,-0.22028456238542862,-0.19164636809029104,-0.140988553800669,-0.07525241100977567,-0.0375780663243522,-0.01729604559759397,-0.002706497246925866,-0.02638916303102985
