band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
0,1.0,4.0,1-4Hz,108,ersp,0.00012734801217582098,0.00012734801217582098
0,1.0,4.0,1-4Hz,109,ersp,0.00029078654754342045,0.00029078654754342045
0,1.0,4.0,1-4Hz,110,ersp,0.0001716890565289273,0.0001716890565289273
0,1.0,4.0,1-4Hz,111,ersp,0.00022721330288429597,0.00022721330288429597
0,1.0,4.0,1-4Hz,112,ersp,0.0002758920291962833,0.0002758920291962833
0,1.0,4.0,1-4Hz,113,ersp,0.00032038527565710984,0.00032038527565710984
0,1.0,4.0,1-4Hz,114,ersp,0.00014916127712758128,0.00014916127712758128
0,1.0,4.0,1-4Hz,115,ersp,0.000102436352946244,0.000102436352946244
0,1.0,4.0,1-4Hz,116,ersp,0.00014983573660223176,0.00014983573660223176
0,1.0,4.0,1-4Hz,117,ersp,0.0003024165903780395,0.0003024165903780395
0,1.0,4.0,1-4Hz,118,ersp,0.00012272764147581032,0.00012272764147581032
0,1.0,4.0,1-4Hz,119,ersp,0.00035248656643785176,0.00035248656643785176
0,1.0,4.0,1-4Hz,120,ersp,0.00033241900117417976,0.00033241900117417976
0,1.0,4.0,1-4Hz,121,ersp,0.00045454910670153915,0.00045454910670153915
0,1.0,4.0,1-4Hz,122,ersp,0.0003888474613117306,0.0003888474613117306
0,1.0,4.0,1-4Hz,123,ersp,0.00017487139119798004,0.00017487139119798004
0,1.0,4.0,1-4Hz,124,ersp,0.00022059662117934704,0.00022059662117934704
0,1.0,4.0,1-4Hz,125,ersp,9.235051803215193e-05,9.235051803215193e-05
0,1.0,4.0,1-4Hz,126,ersp,0.00013804977367250392,0.00013804977367250392
0,1.0,4.0,1-4Hz,127,ersp,9.779663685351419e-05,9.779663685351419e-05
0,1.0,4.0,1-4Hz,128,ersp,0.00012151637504840183,0.00012151637504840183
0,1.0,4.0,1-4Hz,129,ersp,0.00026327566078124747,0.00026327566078124747
0,1.0,4.0,1-4Hz,130,ersp,0.00013006916517046643,0.00013006916517046643
0,1.0,4.0,1-4Hz,131,ersp,5.58261397810608e-05,5.58261397810608e-05
0,1.0,4.0,1-4Hz,132,ersp,8.493263961901673e-05,8.493263961901673e-05
0,1.0,4.0,1-4Hz,133,ersp,0.00022546148607627923,0.00022546148607627923
0,1.0,4.0,1-4Hz,134,ersp,0.00010443461349415173,0.00010443461349415173
0,1.0,4.0,1-4Hz,135,ersp,0.00010437788274364227,0.00010437788274364227
0,1.0,4.0,1-4Hz,136,ersp,9.599904914887624e-05,9.599904914887624e-05
0,1.0,4.0,1-4Hz,137,ersp,0.00020759364331782962,0.00020759364331782962
0,1.0,4.0,1-4Hz,138,ersp,0.00012251300746113727,0.00012251300746113727
0,1.0,4.0,1-4Hz,139,ersp,0.00019490653983703896,0.00019490653983703896
0,1.0,4.0,1-4Hz,140,ersp,0.00021895379091559962,0.00021895379091559962
0,1.0,4.0,1-4Hz,141,ersp,0.00015232857630699764,0.00015232857630699764
0,1.0,4.0,1-4Hz,142,ersp,0.00019312548196549564,0.00019312548196549564
0,1.0,4.0,1-4Hz,143,ersp,0.00015121204835910862,0.00015121204835910862
0,1.0,4.0,1-4Hz,144,ersp,0.0002254249764923869,0.0002254249764923869
0,1.0,4.0,1-4Hz,145,ersp,0.00017393651600686427,0.00017393651600686427
0,1.0,4.0,1-4Hz,146,ersp,0.00014909087829365576,0.00014909087829365576
0,1.0,4.0,1-4Hz,147,ersp,0.00038342632937406055,0.00038342632937406055
0,1.0,4.0,1-4Hz,148,ersp,0.0001729946960735736,0.0001729946960735736
0,1.0,4.0,1-4Hz,149,ersp,0.00029532233241904974,0.00029532233241904974
0,1.0,4.0,1-4Hz,150,ersp,0.0003474021616280605,0.0003474021616280605
0,1.0,4.0,1-4Hz,151,ersp,0.0001997424604892304,0.0001997424604892304
0,1.0,4.0,1-4Hz,152,ersp,0.0004994061133533721,0.0004994061133533721
0,1.0,4.0,1-4Hz,153,ersp,0.00042858174665357684,0.00042858174665357684
0,1.0,4.0,1-4Hz,154,ersp,0.0001111179452168839,0.0001111179452168839
0,1.0,4.0,1-4Hz,155,ersp,0.0004552357664464292,0.0004552357664464292
0,1.0,4.0,1-4Hz,156,ersp,0.0002281346958036707,0.0002281346958036707
0,1.0,4.0,1-4Hz,157,ersp,0.00025708044329612206,0.00025708044329612206
0,1.0,4.0,1-4Hz,158,ersp,0.00010923760545796667,0.00010923760545796667
0,1.0,4.0,1-4Hz,159,ersp,0.0005050202751281903,0.0005050202751281903
0,1.0,4.0,1-4Hz,160,ersp,0.00013859993833779033,0.00013859993833779033
0,1.0,4.0,1-4Hz,161,ersp,0.00011492511937431514,0.00011492511937431514
0,1.0,4.0,1-4Hz,162,ersp,0.00038329993578438496,0.00038329993578438496
0,1.0,4.0,1-4Hz,163,ersp,0.0006022843854434593,0.0006022843854434593
0,1.0,4.0,1-4Hz,164,ersp,5.110995695926055e-05,5.110995695926055e-05
0,1.0,4.0,1-4Hz,165,ersp,0.00020691281808331953,0.00020691281808331953
0,1.0,4.0,1-4Hz,166,ersp,0.0002141269435665437,0.0002141269435665437
0,1.0,4.0,1-4Hz,167,ersp,0.00028167105196742753,0.00028167105196742753
0,1.0,4.0,1-4Hz,168,ersp,0.00026619142699382977,0.00026619142699382977
0,1.0,4.0,1-4Hz,169,ersp,0.00027186545329277597,0.00027186545329277597
0,1.0,4.0,1-4Hz,170,ersp,0.000341345703133402,0.000341345703133402
0,1.0,4.0,1-4Hz,171,ersp,0.0002558541098951516,0.0002558541098951516
0,1.0,4.0,1-4Hz,172,ersp,0.00031979903742509585,0.00031979903742509585
0,1.0,4.0,1-4Hz,173,ersp,0.00020841894890804799,0.00020841894890804799
0,1.0,4.0,1-4Hz,174,ersp,0.0002897042480667387,0.0002897042480667387
0,1.0,4.0,1-4Hz,175,ersp,0.0001784729801332826,0.0001784729801332826
0,1.0,4.0,1-4Hz,176,ersp,5.3379076201599885e-05,5.3379076201599885e-05
0,1.0,4.0,1-4Hz,177,ersp,0.00021559570737035238,0.00021559570737035238
0,1.0,4.0,1-4Hz,178,ersp,0.00018512396682747418,0.00018512396682747418
0,1.0,4.0,1-4Hz,179,ersp,0.0001053326208473538,0.0001053326208473538
0,1.0,4.0,1-4Hz,180,ersp,4.6914588708906336e-05,4.6914588708906336e-05
0,1.0,4.0,1-4Hz,181,ersp,0.00026455503958115094,0.00026455503958115094
0,1.0,4.0,1-4Hz,182,ersp,8.411387632796237e-05,8.411387632796237e-05
0,1.0,4.0,1-4Hz,183,ersp,0.00022148469259126877,0.00022148469259126877
0,1.0,4.0,1-4Hz,184,ersp,0.00022955164303804402,0.00022955164303804402
0,1.0,4.0,1-4Hz,185,ersp,6.031838390727376e-05,6.031838390727376e-05
0,1.0,4.0,1-4Hz,186,ersp,8.931309606146952e-05,8.931309606146952e-05
0,1.0,4.0,1-4Hz,187,ersp,0.00014037999777696987,0.00014037999777696987
0,1.0,4.0,1-4Hz,188,ersp,5.644010653795568e-05,5.644010653795568e-05
0,1.0,4.0,1-4Hz,189,ersp,6.732097024365743e-05,6.732097024365743e-05
0,1.0,4.0,1-4Hz,190,ersp,0.0002755573668338019,0.0002755573668338019
0,1.0,4.0,1-4Hz,191,ersp,0.0002542817810714924,0.0002542817810714924
0,1.0,4.0,1-4Hz,192,ersp,0.00047691970860504196,0.00047691970860504196
0,1.0,4.0,1-4Hz,193,ersp,0.00022802144141526897,0.00022802144141526897
0,1.0,4.0,1-4Hz,194,ersp,0.0003977878309723763,0.0003977878309723763
0,1.0,4.0,1-4Hz,195,ersp,0.0002004467510332078,0.0002004467510332078
0,1.0,4.0,1-4Hz,196,ersp,0.00035267515701936425,0.00035267515701936425
0,1.0,4.0,1-4Hz,197,ersp,0.0002841348069419466,0.0002841348069419466
0,1.0,4.0,1-4Hz,198,ersp,0.00011926857269373855,0.00011926857269373855
0,1.0,4.0,1-4Hz,199,ersp,0.0002229008223802681,0.0002229008223802681
0,1.0,4.0,1-4Hz,200,ersp,0.00047832308421290494,0.00047832308421290494
0,1.0,4.0,1-4Hz,201,ersp,0.00020754747294351287,0.00020754747294351287
0,1.0,4.0,1-4Hz,202,ersp,0.0005250082301325118,0.0005250082301325118
0,1.0,4.0,1-4Hz,203,ersp,0.0004461771857394239,0.0004461771857394239
0,1.0,4.0,1-4Hz,204,ersp,0.0008531044023682657,0.0008531044023682657
0,1.0,4.0,1-4Hz,205,ersp,0.000589435117757673,0.000589435117757673
0,1.0,4.0,1-4Hz,206,ersp,0.00022621515157250933,0.00022621515157250933
0,1.0,4.0,1-4Hz,207,ersp,0.00023859940291429712,0.00023859940291429712
0,1.0,4.0,1-4Hz,208,ersp,0.0004185862358238667,0.0004185862358238667
0,1.0,4.0,1-4Hz,209,ersp,0.0003182410095475065,0.0003182410095475065
0,1.0,4.0,1-4Hz,210,ersp,0.0003004651665607027,0.0003004651665607027
0,1.0,4.0,1-4Hz,211,ersp,0.0001124963577945567,0.0001124963577945567
0,1.0,4.0,1-4Hz,212,ersp,0.00021566376850796462,0.00021566376850796462
0,1.0,4.0,1-4Hz,213,ersp,0.00019677514323039307,0.00019677514323039307
0,1.0,4.0,1-4Hz,214,ersp,0.00022402445068742775,0.00022402445068742775
0,1.0,4.0,1-4Hz,215,ersp,0.00014585922255195958,0.00014585922255195958
0,1.0,4.0,1-4Hz,216,ersp,7.989877169384295e-05,7.989877169384295e-05
0,1.0,4.0,1-4Hz,217,ersp,0.00014592104329218863,0.00014592104329218863
0,1.0,4.0,1-4Hz,218,ersp,0.0003972985015229043,0.0003972985015229043
0,1.0,4.0,1-4Hz,219,ersp,0.00026965438613772675,0.00026965438613772675
0,1.0,4.0,1-4Hz,220,ersp,0.00012615104494509056,0.00012615104494509056
0,1.0,4.0,1-4Hz,221,ersp,0.00030101166181799056,0.00030101166181799056
0,1.0,4.0,1-4Hz,222,ersp,0.00018405371496272023,0.00018405371496272023
0,1.0,4.0,1-4Hz,223,ersp,0.00018681248427625076,0.00018681248427625076
0,1.0,4.0,1-4Hz,224,ersp,0.00016675325642793136,0.00016675325642793136
0,1.0,4.0,1-4Hz,225,ersp,4.5482217226822904e-05,4.5482217226822904e-05
0,1.0,4.0,1-4Hz,226,ersp,0.00014765745797729076,0.00014765745797729076
0,1.0,4.0,1-4Hz,227,ersp,0.00020418761401184879,0.00020418761401184879
0,1.0,4.0,1-4Hz,228,ersp,0.0003123526696238741,0.0003123526696238741
0,1.0,4.0,1-4Hz,229,ersp,0.00019328684289945074,0.00019328684289945074
0,1.0,4.0,1-4Hz,230,ersp,0.00031016486001371213,0.00031016486001371213
0,1.0,4.0,1-4Hz,231,ersp,0.0002587728384629439,0.0002587728384629439
0,1.0,4.0,1-4Hz,232,ersp,0.0003320563782255764,0.0003320563782255764
0,1.0,4.0,1-4Hz,233,ersp,0.00021007487815007442,0.00021007487815007442
0,1.0,4.0,1-4Hz,234,ersp,0.00024819340236013334,0.00024819340236013334
0,1.0,4.0,1-4Hz,235,ersp,0.0001923685331543373,0.0001923685331543373
0,1.0,4.0,1-4Hz,236,ersp,0.0003674671732731734,0.0003674671732731734
0,1.0,4.0,1-4Hz,237,ersp,0.00015209496331806442,0.00015209496331806442
0,1.0,4.0,1-4Hz,238,ersp,0.0001993646620761486,0.0001993646620761486
0,1.0,4.0,1-4Hz,239,ersp,0.0001594077869504533,0.0001594077869504533
0,1.0,4.0,1-4Hz,240,ersp,0.00015735465617950888,0.00015735465617950888
0,1.0,4.0,1-4Hz,241,ersp,0.0003219406483232256,0.0003219406483232256
0,1.0,4.0,1-4Hz,242,ersp,0.00023246781381840512,0.00023246781381840512
0,1.0,4.0,1-4Hz,243,ersp,0.00023785708382597804,0.00023785708382597804
0,1.0,4.0,1-4Hz,244,ersp,0.0003310241923561226,0.0003310241923561226
0,1.0,4.0,1-4Hz,245,ersp,0.0003924317789665273,0.0003924317789665273
0,1.0,4.0,1-4Hz,246,ersp,0.00016019830578674335,0.00016019830578674335
0,1.0,4.0,1-4Hz,247,ersp,0.000225879666105414,0.000225879666105414
0,1.0,4.0,1-4Hz,248,ersp,0.0002621900105638265,0.0002621900105638265
0,1.0,4.0,1-4Hz,249,ersp,8.266443231680279e-05,8.266443231680279e-05
0,1.0,4.0,1-4Hz,250,ersp,0.0003989364221273133,0.0003989364221273133
0,1.0,4.0,1-4Hz,251,ersp,0.0002771306773762813,0.0002771306773762813
0,1.0,4.0,1-4Hz,252,ersp,0.00021799490584855976,0.00021799490584855976
0,1.0,4.0,1-4Hz,253,ersp,0.00015641786359493718,0.00015641786359493718
0,1.0,4.0,1-4Hz,254,ersp,6.314209138288455e-05,6.314209138288455e-05
0,1.0,4.0,1-4Hz,255,ersp,0.00018425268153076093,0.00018425268153076093
0,1.0,4.0,1-4Hz,256,ersp,0.0001487928187260354,0.0001487928187260354
0,1.0,4.0,1-4Hz,257,ersp,0.000144910695132255,0.000144910695132255
0,1.0,4.0,1-4Hz,258,ersp,0.00023674599374335124,0.00023674599374335124
0,1.0,4.0,1-4Hz,259,ersp,0.0003007955312642559,0.0003007955312642559
0,1.0,4.0,1-4Hz,260,ersp,0.00016466899168554567,0.00016466899168554567
0,1.0,4.0,1-4Hz,261,ersp,0.0002468674297290473,0.0002468674297290473
0,1.0,4.0,1-4Hz,262,ersp,0.0002519607014975379,0.0002519607014975379
0,1.0,4.0,1-4Hz,263,ersp,0.0001920424239383745,0.0001920424239383745
0,1.0,4.0,1-4Hz,264,ersp,0.00021551747925386958,0.00021551747925386958
0,1.0,4.0,1-4Hz,265,ersp,0.00020976470225892216,0.00020976470225892216
0,1.0,4.0,1-4Hz,266,ersp,0.00030518857439745974,0.00030518857439745974
0,1.0,4.0,1-4Hz,267,ersp,0.00034772085460554213,0.00034772085460554213
0,1.0,4.0,1-4Hz,268,ersp,0.0004207675912408504,0.0004207675912408504
0,1.0,4.0,1-4Hz,269,ersp,0.0006151269827716946,0.0006151269827716946
0,1.0,4.0,1-4Hz,270,ersp,0.00048371742598242695,0.00048371742598242695
0,1.0,4.0,1-4Hz,271,ersp,0.0002881883661577126,0.0002881883661577126
0,1.0,4.0,1-4Hz,272,ersp,0.00011216252457736768,0.00011216252457736768
0,1.0,4.0,1-4Hz,273,ersp,6.604943151860197e-05,6.604943151860197e-05
0,1.0,4.0,1-4Hz,274,ersp,0.00010942730629075892,0.00010942730629075892
0,1.0,4.0,1-4Hz,275,ersp,0.00017560416683178834,0.00017560416683178834
0,1.0,4.0,1-4Hz,276,ersp,0.00010322499498297729,0.00010322499498297729
0,1.0,4.0,1-4Hz,277,ersp,0.00018841953742634063,0.00018841953742634063
0,1.0,4.0,1-4Hz,278,ersp,0.0002239607443311998,0.0002239607443311998
0,1.0,4.0,1-4Hz,279,ersp,0.00010793651262155498,0.00010793651262155498
0,1.0,4.0,1-4Hz,280,ersp,0.00011384232617128236,0.00011384232617128236
0,1.0,4.0,1-4Hz,281,ersp,0.00022647489996151644,0.00022647489996151644
0,1.0,4.0,1-4Hz,282,ersp,0.00011638890722986598,0.00011638890722986598
0,1.0,4.0,1-4Hz,283,ersp,0.00015087495837779824,0.00015087495837779824
0,1.0,4.0,1-4Hz,284,ersp,0.00015097308465316842,0.00015097308465316842
0,1.0,4.0,1-4Hz,285,ersp,0.00011589907540750954,0.00011589907540750954
0,1.0,4.0,1-4Hz,286,ersp,0.00019202286390088095,0.00019202286390088095
0,1.0,4.0,1-4Hz,287,ersp,5.7546746195122084e-05,5.7546746195122084e-05
0,1.0,4.0,1-4Hz,288,ersp,0.00011771844202448066,0.00011771844202448066
0,1.0,4.0,1-4Hz,289,ersp,0.00011016111409828778,0.00011016111409828778
0,1.0,4.0,1-4Hz,290,ersp,0.00010698417993143977,0.00010698417993143977
0,1.0,4.0,1-4Hz,291,ersp,0.00022335932428372386,0.00022335932428372386
0,1.0,4.0,1-4Hz,292,ersp,0.00015581952734233982,0.00015581952734233982
0,1.0,4.0,1-4Hz,293,ersp,9.107472359463628e-05,9.107472359463628e-05
0,1.0,4.0,1-4Hz,294,ersp,8.366487473605813e-05,8.366487473605813e-05
0,1.0,4.0,1-4Hz,295,ersp,0.00011914812074608821,0.00011914812074608821
0,1.0,4.0,1-4Hz,296,ersp,0.00011044264716739568,0.00011044264716739568
0,1.0,4.0,1-4Hz,297,ersp,6.954264135040359e-05,6.954264135040359e-05
0,1.0,4.0,1-4Hz,298,ersp,9.971971975863343e-05,9.971971975863343e-05
0,1.0,4.0,1-4Hz,299,ersp,9.26141076274883e-05,9.26141076274883e-05
1,4.0,8.0,4-8Hz,0,ersp,5.8343484487519866e-05,5.8343484487519866e-05
1,4.0,8.0,4-8Hz,1,ersp,0.00019057030905544336,0.00019057030905544336
1,4.0,8.0,4-8Hz,2,ersp,0.00015710943463798432,0.00015710943463798432
1,4.0,8.0,4-8Hz,3,ersp,0.00026326454682035774,0.00026326454682035774
1,4.0,8.0,4-8Hz,4,ersp,0.00010402934615070286,0.00010402934615070286
1,4.0,8.0,4-8Hz,5,ersp,0.00022082561052792936,0.00022082561052792936
1,4.0,8.0,4-8Hz,6,ersp,0.00018538547856028213,0.00018538547856028213
1,4.0,8.0,4-8Hz,7,ersp,0.00015998677471968964,0.00015998677471968964
1,4.0,8.0,4-8Hz,8,ersp,0.0005602046699333023,0.0005602046699333023
1,4.0,8.0,4-8Hz,9,ersp,0.00035279551891610793,0.00035279551891610793
1,4.0,8.0,4-8Hz,10,ersp,0.00032770316960096456,0.00032770316960096456
1,4.0,8.0,4-8Hz,11,ersp,0.0003852513468149997,0.0003852513468149997
1,4.0,8.0,4-8Hz,12,ersp,0.0009191945578467592,0.0009191945578467592
1,4.0,8.0,4-8Hz,13,ersp,0.00152045658467674,0.00152045658467674
1,4.0,8.0,4-8Hz,14,ersp,0.0015870145876692272,0.0015870145876692272
1,4.0,8.0,4-8Hz,15,ersp,0.0018241633831938484,0.0018241633831938484
1,4.0,8.0,4-8Hz,16,ersp,0.0010278390497632458,0.0010278390497632458
1,4.0,8.0,4-8Hz,17,ersp,0.0009058553151213943,0.0009058553151213943
1,4.0,8.0,4-8Hz,18,ersp,0.0012975718131504358,0.0012975718131504358
1,4.0,8.0,4-8Hz,19,ersp,0.000828601304428673,0.000828601304428673
1,4.0,8.0,4-8Hz,20,ersp,0.00037845108314179594,0.00037845108314179594
1,4.0,8.0,4-8Hz,21,ersp,0.0004252113975047692,0.0004252113975047692
