band,importance
1-4Hz,0.05417396513057737
4-8Hz,0.07477115809513225
8-13Hz,0.09870226569717237
13-20Hz,0.0918494417562311
20-30Hz,0.058783538265151224
30-50Hz,0.05619102871198938
50-70Hz,0.06699770528835298
70-100Hz,0.107710497190978
100-130Hz,0.1285704712861649
130-170Hz,0.0580042946197499
170-220Hz,0.04563193035527374
220-270Hz,0.041898557547079315
270-320Hz,0.04019848123356733
320-360Hz,0.037395289162878646
360-400Hz,0.03912137565970149
