band_idx,band_lo,band_hi,band,time_bin,kind,coef[audio],coef[picture],coef[reading],importance
0,1.0,4.0,1-4Hz,0,ersp,-0.105381962261733,0.06881119667866999,0.03657076558306305,0.07025464150782201
0,1.0,4.0,1-4Hz,1,ersp,0.1209368805283594,-0.05070039249269337,-0.07023648803566612,0.08062458701890629
0,1.0,4.0,1-4Hz,2,ersp,0.029247972872755428,-0.10772571511216354,0.07847774223940815,0.07181714340810903
0,1.0,4.0,1-4Hz,3,ersp,-0.00372594284899011,-0.053884925291655346,0.05761086814064555,0.038407245427097
0,1.0,4.0,1-4Hz,4,ersp,0.04492702976327431,0.05728934610070639,-0.10221637586398057,0.0681442505759871
0,1.0,4.0,1-4Hz,5,ersp,0.0383525522587225,0.02004398825863385,-0.05839654051735638,0.03893102701157091
0,1.0,4.0,1-4Hz,6,ersp,0.013212836070466477,0.018716065973656788,-0.031928902044123304,0.021285934696082188
0,1.0,4.0,1-4Hz,7,ersp,-0.07983256304224996,0.0817232993139604,-0.0018907362717104504,0.054482199542640275
0,1.0,4.0,1-4Hz,8,ersp,-0.007552781942453195,0.08120685817395605,-0.07365407623150272,0.05413790544930399
0,1.0,4.0,1-4Hz,9,ersp,-0.022779862236597562,0.04186989864250347,-0.019090036405905935,0.027913265761668988
0,1.0,4.0,1-4Hz,10,ersp,-0.015511794895836142,0.023524624467106642,-0.008012829571270405,0.015683082978071063
0,1.0,4.0,1-4Hz,11,ersp,0.017711331608978406,-0.019169315829958237,0.0014579842209798478,0.01277954388663883
0,1.0,4.0,1-4Hz,12,ersp,0.025495664714284532,0.021009717207997762,-0.04650538192228222,0.03100358794818817
0,1.0,4.0,1-4Hz,13,ersp,0.047612702764391515,-0.011752767957969267,-0.035859934806422224,0.031741801842927665
0,1.0,4.0,1-4Hz,14,ersp,0.0075343548092074875,-0.011738082435467331,0.004203727626259812,0.007825388290311543
0,1.0,4.0,1-4Hz,15,ersp,0.01932721750741896,-0.022061705485251812,0.0027344879778328605,0.014707803656834545
0,1.0,4.0,1-4Hz,16,ersp,-0.019086733129252513,0.03286646215641133,-0.013779729027158842,0.021910974770940894
0,1.0,4.0,1-4Hz,17,ersp,0.029795748903969257,-0.007416516785031599,-0.02237923211893765,0.01986383260264617
0,1.0,4.0,1-4Hz,18,ersp,-0.04235753114023676,0.030107840881726175,0.012249690258510545,0.028238354093491156
0,1.0,4.0,1-4Hz,19,ersp,0.03792264487134881,-0.04222594070073345,0.004303295829384563,0.028150627133822274
0,1.0,4.0,1-4Hz,20,ersp,0.05856276479583861,-0.11618478799742483,0.057622023201586166,0.07745652533161652
0,1.0,4.0,1-4Hz,21,ersp,-0.03532761875121362,-0.02542281391887924,0.06075043267009287,0.04050028844672857
0,1.0,4.0,1-4Hz,22,ersp,-0.0002238441603780978,-0.0007891607694291766,0.0010130049298072712,0.0006753366198715152
0,1.0,4.0,1-4Hz,23,ersp,-0.04304476512315334,-0.03724718734174429,0.0802919524648977,0.05352796830993178
0,1.0,4.0,1-4Hz,24,ersp,-0.026476097381574415,-0.0036535803262181237,0.030129677707792547,0.02008645180519503
0,1.0,4.0,1-4Hz,25,ersp,-0.038622361949927714,0.007746286430027451,0.03087607551990032,0.02574824129995183
0,1.0,4.0,1-4Hz,26,ersp,0.015576295701933949,0.023315920440290086,-0.03889221614222406,0.02592814409481603
0,1.0,4.0,1-4Hz,27,ersp,0.02652377303703266,-0.04517032604314327,0.018646553006110605,0.030113550695428846
0,1.0,4.0,1-4Hz,28,ersp,0.029464835730088696,0.029726246611683018,-0.059191082341771686,0.039460721561181133
0,1.0,4.0,1-4Hz,29,ersp,-0.026198279745005052,0.025393237690950442,0.0008050420540546442,0.01746551983000338
1,4.0,8.0,4-8Hz,0,ersp,-0.03451632146796892,0.017190957813573226,0.017325363654395656,0.023010880978645936
1,4.0,8.0,4-8Hz,1,ersp,0.145522688544876,-0.08231797483334169,-0.06320471371153419,0.09701512569658395
1,4.0,8.0,4-8Hz,2,ersp,0.013441623038958956,-0.05327647769439059,0.03983485465543171,0.03551765179626042
1,4.0,8.0,4-8Hz,3,ersp,-0.025000608268529595,-0.025718999075437732,0.050719607343967216,0.03381307156264485
1,4.0,8.0,4-8Hz,4,ersp,0.03797130279741839,0.034101957934452774,-0.07207326073187122,0.04804884048791413
1,4.0,8.0,4-8Hz,5,ersp,0.030911975372492243,0.01174038362326241,-0.0426523589957547,0.028434905997169784
1,4.0,8.0,4-8Hz,6,ersp,0.015083404556413918,0.008977410602600884,-0.02406081515901476,0.016040543439343188
1,4.0,8.0,4-8Hz,7,ersp,-0.057249094178732855,0.035561637413126033,0.02168745676560685,0.038166062785821915
1,4.0,8.0,4-8Hz,8,ersp,-0.017129127018142676,0.04228185855295944,-0.025152731534816786,0.028187905701972965
1,4.0,8.0,4-8Hz,9,ersp,-0.02536947098493432,-0.0015365437578081652,0.026906014742742533,0.01793734316182834
1,4.0,8.0,4-8Hz,10,ersp,-0.03181711593289139,0.028024242085632485,0.003792873847258802,0.02121141062192756
1,4.0,8.0,4-8Hz,11,ersp,-0.019308767208948942,-0.01624246398689456,0.03555123119584353,0.023700820797229013
1,4.0,8.0,4-8Hz,12,ersp,-0.018082261057465784,0.01267139716458623,0.005410863892879504,0.012054840704977171
1,4.0,8.0,4-8Hz,13,ersp,0.007937127453309033,0.0045507465748231765,-0.012487874028132258,0.008325249352088155
1,4.0,8.0,4-8Hz,14,ersp,0.0028968115608527566,-0.011259056373175905,0.008362244812323146,0.007506037582117269
1,4.0,8.0,4-8Hz,15,ersp,0.01745689738483384,-0.021386077203626796,0.003929179818793027,0.014257384802417887
1,4.0,8.0,4-8Hz,16,ersp,-0.04332264080822985,0.0454136115949077,-0.002090970786677974,0.030275741063271838
1,4.0,8.0,4-8Hz,17,ersp,0.023240361584398836,-0.03697564315115179,0.013735281566753039,0.024650428767434552
1,4.0,8.0,4-8Hz,18,ersp,-0.037948078836100345,-0.00031471891910721256,0.03826279775520767,0.025508531836805074
1,4.0,8.0,4-8Hz,19,ersp,0.00532161497761796,-0.024031500628606175,0.018709885650988214,0.016021000419070782
1,4.0,8.0,4-8Hz,20,ersp,0.012652022420448782,-0.06602207392067654,0.053370051500227535,0.044014715947117616
1,4.0,8.0,4-8Hz,21,ersp,-0.03587712070035362,-0.02007655376020771,0.055953674460561424,0.03730244964037425
1,4.0,8.0,4-8Hz,22,ersp,0.013934816991705868,0.010288357257138423,-0.024223174248844282,0.016148782832562856
1,4.0,8.0,4-8Hz,23,ersp,-0.035673088768656,0.011093694471253635,0.024579394297402402,0.023782059179104014
1,4.0,8.0,4-8Hz,24,ersp,-0.03321300943763275,0.01433857261474861,0.01887443682288409,0.02214200629175515
1,4.0,8.0,4-8Hz,25,ersp,-0.05048898470165258,0.0239126471740327,0.026576337527619877,0.033659323134435044
1,4.0,8.0,4-8Hz,26,ersp,0.04198369138081739,0.011529365580297128,-0.053513056961114504,0.03567537130740967
1,4.0,8.0,4-8Hz,27,ersp,0.016833881786339117,-0.06662650902529094,0.04979262723895172,0.044417672683527254
1,4.0,8.0,4-8Hz,28,ersp,0.03747663730696336,-0.002062234352542322,-0.035414402954420936,0.024984424871308874
1,4.0,8.0,4-8Hz,29,ersp,-0.01602444813724251,-0.008712171880038989,0.024736620017281448,0.01649108001152098
2,8.0,13.0,8-13Hz,0,ersp,0.07088547232106887,-0.03633571905619214,-0.03454975326487675,0.04725698154737925
2,8.0,13.0,8-13Hz,1,ersp,0.10853358913464502,-0.06311255072138915,-0.04542103841325592,0.07235572608976336
2,8.0,13.0,8-13Hz,2,ersp,-0.034490406429777506,0.0054575351288236,0.029032871300953868,0.022993604286518324
2,8.0,13.0,8-13Hz,3,ersp,-0.039349995735849984,-0.02969126728444608,0.06904126302029608,0.04602750868019737
2,8.0,13.0,8-13Hz,4,ersp,0.029966917916998678,-0.008761392269919578,-0.021205525647079164,0.019977945277999138
2,8.0,13.0,8-13Hz,5,ersp,0.023308363940752187,-0.005810410066000647,-0.0174979538747516,0.015538909293834812
2,8.0,13.0,8-13Hz,6,ersp,0.0365161908766512,-0.01924393226966045,-0.01727225860699085,0.02434412725110083
2,8.0,13.0,8-13Hz,7,ersp,-0.04045186803827124,0.0008716369777501357,0.039580231060521005,0.02696791202551413
2,8.0,13.0,8-13Hz,8,ersp,-0.04819859566293184,0.009489574811588854,0.03870902085134309,0.03213239710862126
2,8.0,13.0,8-13Hz,9,ersp,-0.06113689555996226,0.014824038220402572,0.046312857339559824,0.04075793037330822
2,8.0,13.0,8-13Hz,10,ersp,-0.07058478254446793,0.053448353916652196,0.017136428627815524,0.04705652169631189
2,8.0,13.0,8-13Hz,11,ersp,-0.07482497404501251,5.406249906449317e-05,0.07477091154594799,0.04988331603000833
2,8.0,13.0,8-13Hz,12,ersp,-0.05984652151358366,0.007365581619504923,0.05248093989407875,0.03989768100905578
2,8.0,13.0,8-13Hz,13,ersp,-0.01498368726269265,0.02928994279868715,-0.014306255535994558,0.01952662853245812
2,8.0,13.0,8-13Hz,14,ersp,0.017711722142272714,0.01777182149581419,-0.03548354363808691,0.023655695758724605
2,8.0,13.0,8-13Hz,15,ersp,0.019142573703148803,0.00761050930128811,-0.0267530830044368,0.01783538866962457
2,8.0,13.0,8-13Hz,16,ersp,-0.042289702033234025,0.06756964756749065,-0.025279945534256595,0.04504643171166042
2,8.0,13.0,8-13Hz,17,ersp,0.0423204755822244,-0.028422705403946813,-0.013897770178277534,0.028213650388149585
2,8.0,13.0,8-13Hz,18,ersp,0.024030388654616697,-0.04000352396426324,0.01597313530964656,0.026669015976175495
2,8.0,13.0,8-13Hz,19,ersp,0.002580639922429779,-0.005544128832186378,0.002963488909756559,0.0036960858881242386
2,8.0,13.0,8-13Hz,20,ersp,0.018375812130763097,-0.0051477297836892335,-0.013228082347073997,0.012250541420508776
2,8.0,13.0,8-13Hz,21,ersp,0.02280714934679801,-0.013966043277525346,-0.008841106069272646,0.015204766231198666
2,8.0,13.0,8-13Hz,22,ersp,0.04769238999544871,0.04783149541351489,-0.09552388540896352,0.06368259027264238
2,8.0,13.0,8-13Hz,23,ersp,0.014024569193931951,0.04101941219911376,-0.05504398139304568,0.0366959875953638
2,8.0,13.0,8-13Hz,24,ersp,-0.005273413284451381,0.027170708093424697,-0.02189729480897342,0.018113805395616498
2,8.0,13.0,8-13Hz,25,ersp,-0.017101885749513896,0.050228386367542156,-0.03312650061802835,0.033485590911694806
2,8.0,13.0,8-13Hz,26,ersp,0.05282082642327058,0.003929162008437191,-0.05674998843170783,0.03783332562113853
2,8.0,13.0,8-13Hz,27,ersp,-0.011260177085998907,-0.03924686008679236,0.0505070371727913,0.03367135811519419
2,8.0,13.0,8-13Hz,28,ersp,0.02536550231661978,0.04658551860862169,-0.07195102092524143,0.0479673472834943
2,8.0,13.0,8-13Hz,29,ersp,0.006509668183487207,-0.059170325660509115,0.05266065747702192,0.039446883773672746
