band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
0,1.0,4.0,1-4Hz,22,ersp,2.3677231797348155e-05,2.3677231797348155e-05
0,1.0,4.0,1-4Hz,23,ersp,8.020608508995942e-05,8.020608508995942e-05
0,1.0,4.0,1-4Hz,24,ersp,1.4294137282623309e-05,1.4294137282623309e-05
0,1.0,4.0,1-4Hz,25,ersp,1.9801431569676638e-05,1.9801431569676638e-05
0,1.0,4.0,1-4Hz,26,ersp,3.6793559882586088e-06,3.6793559882586088e-06
0,1.0,4.0,1-4Hz,27,ersp,7.431400296142006e-05,7.431400296142006e-05
0,1.0,4.0,1-4Hz,28,ersp,8.268649247624039e-05,8.268649247624039e-05
0,1.0,4.0,1-4Hz,29,ersp,0.00011384120680797493,0.00011384120680797493
0,1.0,4.0,1-4Hz,30,ersp,3.58709661545002e-05,3.58709661545002e-05
0,1.0,4.0,1-4Hz,31,ersp,0.00015132507618571443,0.00015132507618571443
0,1.0,4.0,1-4Hz,32,ersp,1.934030004862366e-05,1.934030004862366e-05
0,1.0,4.0,1-4Hz,33,ersp,2.324742066417181e-05,2.324742066417181e-05
0,1.0,4.0,1-4Hz,34,ersp,0.0001191989110365033,0.0001191989110365033
0,1.0,4.0,1-4Hz,35,ersp,0.0,0.0
0,1.0,4.0,1-4Hz,36,ersp,3.38549978391972e-05,3.38549978391972e-05
0,1.0,4.0,1-4Hz,37,ersp,9.396870397212553e-05,9.396870397212553e-05
0,1.0,4.0,1-4Hz,38,ersp,0.00015908095586519865,0.00015908095586519865
0,1.0,4.0,1-4Hz,39,ersp,5.6273630905139175e-05,5.6273630905139175e-05
0,1.0,4.0,1-4Hz,40,ersp,7.776999978849287e-05,7.776999978849287e-05
0,1.0,4.0,1-4Hz,41,ersp,6.111507967747034e-05,6.111507967747034e-05
0,1.0,4.0,1-4Hz,42,ersp,6.088777547795449e-05,6.088777547795449e-05
0,1.0,4.0,1-4Hz,43,ersp,6.64705193187099e-05,6.64705193187099e-05
0,1.0,4.0,1-4Hz,44,ersp,1.2671406152447396e-05,1.2671406152447396e-05
0,1.0,4.0,1-4Hz,45,ersp,8.327054345036737e-05,8.327054345036737e-05
0,1.0,4.0,1-4Hz,46,ersp,8.324514849492719e-05,8.324514849492719e-05
0,1.0,4.0,1-4Hz,47,ersp,7.999788212197251e-05,7.999788212197251e-05
0,1.0,4.0,1-4Hz,48,ersp,4.411841745462237e-05,4.411841745462237e-05
0,1.0,4.0,1-4Hz,49,ersp,4.9105803458289055e-05,4.9105803458289055e-05
0,1.0,4.0,1-4Hz,50,ersp,6.081335917552451e-05,6.081335917552451e-05
0,1.0,4.0,1-4Hz,51,ersp,2.7081911739967053e-05,2.7081911739967053e-05
0,1.0,4.0,1-4Hz,52,ersp,0.00010559855576589823,0.00010559855576589823
0,1.0,4.0,1-4Hz,53,ersp,1.1318297899132053e-05,1.1318297899132053e-05
0,1.0,4.0,1-4Hz,54,ersp,1.9514991378994735e-05,1.9514991378994735e-05
0,1.0,4.0,1-4Hz,55,ersp,1.998300211078368e-05,1.998300211078368e-05
0,1.0,4.0,1-4Hz,56,ersp,2.939959234293129e-05,2.939959234293129e-05
0,1.0,4.0,1-4Hz,57,ersp,5.544270819047212e-05,5.544270819047212e-05
0,1.0,4.0,1-4Hz,58,ersp,7.80575284120125e-05,7.80575284120125e-05
0,1.0,4.0,1-4Hz,59,ersp,4.124439520250726e-05,4.124439520250726e-05
0,1.0,4.0,1-4Hz,60,ersp,4.688371482479683e-05,4.688371482479683e-05
0,1.0,4.0,1-4Hz,61,ersp,3.9886818715908596e-05,3.9886818715908596e-05
0,1.0,4.0,1-4Hz,62,ersp,0.00010488920761694775,0.00010488920761694775
0,1.0,4.0,1-4Hz,63,ersp,5.5856872243305485e-05,5.5856872243305485e-05
0,1.0,4.0,1-4Hz,64,ersp,3.0245434602276353e-05,3.0245434602276353e-05
0,1.0,4.0,1-4Hz,65,ersp,2.3990214960553937e-05,2.3990214960553937e-05
0,1.0,4.0,1-4Hz,66,ersp,2.460784697058489e-05,2.460784697058489e-05
0,1.0,4.0,1-4Hz,67,ersp,2.1260414161966035e-06,2.1260414161966035e-06
0,1.0,4.0,1-4Hz,68,ersp,6.600937089641475e-05,6.600937089641475e-05
0,1.0,4.0,1-4Hz,69,ersp,1.690186207372662e-05,1.690186207372662e-05
0,1.0,4.0,1-4Hz,70,ersp,0.0001368684512438532,0.0001368684512438532
0,1.0,4.0,1-4Hz,71,ersp,2.171562831453911e-05,2.171562831453911e-05
0,1.0,4.0,1-4Hz,72,ersp,3.413118179446299e-05,3.413118179446299e-05
0,1.0,4.0,1-4Hz,73,ersp,3.351150862764061e-05,3.351150862764061e-05
0,1.0,4.0,1-4Hz,74,ersp,8.154917441955668e-05,8.154917441955668e-05
0,1.0,4.0,1-4Hz,75,ersp,5.501252120205336e-05,5.501252120205336e-05
0,1.0,4.0,1-4Hz,76,ersp,8.944683927680787e-05,8.944683927680787e-05
0,1.0,4.0,1-4Hz,77,ersp,9.18746128478777e-05,9.18746128478777e-05
0,1.0,4.0,1-4Hz,78,ersp,0.00011052441885620931,0.00011052441885620931
0,1.0,4.0,1-4Hz,79,ersp,0.00014649089011670174,0.00014649089011670174
0,1.0,4.0,1-4Hz,80,ersp,5.305245368425484e-05,5.305245368425484e-05
0,1.0,4.0,1-4Hz,81,ersp,0.00013030182861136427,0.00013030182861136427
0,1.0,4.0,1-4Hz,82,ersp,0.00011621641498071083,0.00011621641498071083
0,1.0,4.0,1-4Hz,83,ersp,8.822762387565474e-05,8.822762387565474e-05
0,1.0,4.0,1-4Hz,84,ersp,6.0678716889725084e-05,6.0678716889725084e-05
0,1.0,4.0,1-4Hz,85,ersp,0.00017830816045593217,0.00017830816045593217
0,1.0,4.0,1-4Hz,86,ersp,4.8171630512862925e-05,4.8171630512862925e-05
0,1.0,4.0,1-4Hz,87,ersp,3.961475112760437e-05,3.961475112760437e-05
0,1.0,4.0,1-4Hz,88,ersp,0.0001057539025961264,0.0001057539025961264
0,1.0,4.0,1-4Hz,89,ersp,0.00012976852354584797,0.00012976852354584797
0,1.0,4.0,1-4Hz,90,ersp,3.719238565898453e-05,3.719238565898453e-05
0,1.0,4.0,1-4Hz,91,ersp,2.9441277176700847e-05,2.9441277176700847e-05
0,1.0,4.0,1-4Hz,92,ersp,6.584606004416977e-05,6.584606004416977e-05
0,1.0,4.0,1-4Hz,93,ersp,0.0001606593002999424,0.0001606593002999424
0,1.0,4.0,1-4Hz,94,ersp,2.5590636938627553e-05,2.5590636938627553e-05
0,1.0,4.0,1-4Hz,95,ersp,5.495137168733039e-05,5.495137168733039e-05
0,1.0,4.0,1-4Hz,96,ersp,8.578609805832904e-05,8.578609805832904e-05
0,1.0,4.0,1-4Hz,97,ersp,0.00010079336801794386,0.00010079336801794386
0,1.0,4.0,1-4Hz,98,ersp,4.3930747426940775e-05,4.3930747426940775e-05
0,1.0,4.0,1-4Hz,99,ersp,0.0001181576253435254,0.0001181576253435254
0,1.0,4.0,1-4Hz,100,ersp,1.6642430017530567e-05,1.6642430017530567e-05
0,1.0,4.0,1-4Hz,101,ersp,7.251204765027186e-05,7.251204765027186e-05
0,1.0,4.0,1-4Hz,102,ersp,6.238792683654763e-05,6.238792683654763e-05
0,1.0,4.0,1-4Hz,103,ersp,0.0001066667438308128,0.0001066667438308128
0,1.0,4.0,1-4Hz,104,ersp,3.627956119939364e-05,3.627956119939364e-05
0,1.0,4.0,1-4Hz,105,ersp,3.852248296940791e-05,3.852248296940791e-05
0,1.0,4.0,1-4Hz,106,ersp,0.00011076423207977731,0.00011076423207977731
0,1.0,4.0,1-4Hz,107,ersp,0.00011141333105313982,0.00011141333105313982
0,1.0,4.0,1-4Hz,108,ersp,3.8716086217935426e-05,3.8716086217935426e-05
0,1.0,4.0,1-4Hz,109,ersp,4.8978951388578966e-05,4.8978951388578966e-05
0,1.0,4.0,1-4Hz,110,ersp,5.231756815398911e-05,5.231756815398911e-05
0,1.0,4.0,1-4Hz,111,ersp,4.786489164972173e-05,4.786489164972173e-05
0,1.0,4.0,1-4Hz,112,ersp,6.094908902400905e-05,6.094908902400905e-05
0,1.0,4.0,1-4Hz,113,ersp,3.6952230862028755e-05,3.6952230862028755e-05
0,1.0,4.0,1-4Hz,114,ersp,4.908951244959334e-05,4.908951244959334e-05
0,1.0,4.0,1-4Hz,115,ersp,2.8861324205937755e-05,2.8861324205937755e-05
0,1.0,4.0,1-4Hz,116,ersp,5.4763678979197035e-05,5.4763678979197035e-05
0,1.0,4.0,1-4Hz,117,ersp,2.5843552506457133e-05,2.5843552506457133e-05
0,1.0,4.0,1-4Hz,118,ersp,0.00016816349432583237,0.00016816349432583237
0,1.0,4.0,1-4Hz,119,ersp,6.640485960855038e-05,6.640485960855038e-05
0,1.0,4.0,1-4Hz,120,ersp,1.913515659452656e-06,1.913515659452656e-06
0,1.0,4.0,1-4Hz,121,ersp,6.0996179499588496e-05,6.0996179499588496e-05
0,1.0,4.0,1-4Hz,122,ersp,9.20010347267578e-05,9.20010347267578e-05
0,1.0,4.0,1-4Hz,123,ersp,5.369779532248272e-05,5.369779532248272e-05
0,1.0,4.0,1-4Hz,124,ersp,6.794166801285725e-05,6.794166801285725e-05
0,1.0,4.0,1-4Hz,125,ersp,4.826636523279701e-05,4.826636523279701e-05
0,1.0,4.0,1-4Hz,126,ersp,6.498490001783885e-05,6.498490001783885e-05
0,1.0,4.0,1-4Hz,127,ersp,5.217203922029086e-05,5.217203922029086e-05
0,1.0,4.0,1-4Hz,128,ersp,2.5773733396728268e-05,2.5773733396728268e-05
0,1.0,4.0,1-4Hz,129,ersp,1.704293474447059e-05,1.704293474447059e-05
0,1.0,4.0,1-4Hz,130,ersp,0.00010457191053549379,0.00010457191053549379
0,1.0,4.0,1-4Hz,131,ersp,2.3971428663795105e-05,2.3971428663795105e-05
0,1.0,4.0,1-4Hz,132,ersp,7.109758846243694e-05,7.109758846243694e-05
0,1.0,4.0,1-4Hz,133,ersp,8.919034022290054e-05,8.919034022290054e-05
0,1.0,4.0,1-4Hz,134,ersp,4.0927226705876006e-05,4.0927226705876006e-05
0,1.0,4.0,1-4Hz,135,ersp,0.00012480873302916874,0.00012480873302916874
0,1.0,4.0,1-4Hz,136,ersp,0.00011329964624864114,0.00011329964624864114
0,1.0,4.0,1-4Hz,137,ersp,9.00845917328043e-05,9.00845917328043e-05
0,1.0,4.0,1-4Hz,138,ersp,8.26314069045134e-06,8.26314069045134e-06
0,1.0,4.0,1-4Hz,139,ersp,0.00012371907844060427,0.00012371907844060427
0,1.0,4.0,1-4Hz,140,ersp,3.0878518290220906e-05,3.0878518290220906e-05
0,1.0,4.0,1-4Hz,141,ersp,8.82462909015699e-05,8.82462909015699e-05
0,1.0,4.0,1-4Hz,142,ersp,0.00014747653483320649,0.00014747653483320649
0,1.0,4.0,1-4Hz,143,ersp,4.37718080975437e-05,4.37718080975437e-05
0,1.0,4.0,1-4Hz,144,ersp,3.0439355921690037e-05,3.0439355921690037e-05
0,1.0,4.0,1-4Hz,145,ersp,0.0,0.0
0,1.0,4.0,1-4Hz,146,ersp,6.384456037065063e-05,6.384456037065063e-05
0,1.0,4.0,1-4Hz,147,ersp,4.503444835310703e-05,4.503444835310703e-05
0,1.0,4.0,1-4Hz,148,ersp,1.6291620848058595e-05,1.6291620848058595e-05
0,1.0,4.0,1-4Hz,149,ersp,5.5117643649633294e-05,5.5117643649633294e-05
0,1.0,4.0,1-4Hz,150,ersp,0.00010743591116582755,0.00010743591116582755
0,1.0,4.0,1-4Hz,151,ersp,0.00010402276273180542,0.00010402276273180542
0,1.0,4.0,1-4Hz,152,ersp,3.676797170802988e-05,3.676797170802988e-05
0,1.0,4.0,1-4Hz,153,ersp,7.491909808943663e-05,7.491909808943663e-05
0,1.0,4.0,1-4Hz,154,ersp,7.766348217325176e-05,7.766348217325176e-05
0,1.0,4.0,1-4Hz,155,ersp,5.476723153612509e-05,5.476723153612509e-05
0,1.0,4.0,1-4Hz,156,ersp,0.0001255289838268248,0.0001255289838268248
0,1.0,4.0,1-4Hz,157,ersp,4.8121027854581206e-05,4.8121027854581206e-05
0,1.0,4.0,1-4Hz,158,ersp,6.902997923380475e-05,6.902997923380475e-05
0,1.0,4.0,1-4Hz,159,ersp,5.902707421966527e-05,5.902707421966527e-05
0,1.0,4.0,1-4Hz,160,ersp,9.612166952317213e-05,9.612166952317213e-05
0,1.0,4.0,1-4Hz,161,ersp,7.494740580919991e-05,7.494740580919991e-05
0,1.0,4.0,1-4Hz,162,ersp,7.174773635906127e-06,7.174773635906127e-06
0,1.0,4.0,1-4Hz,163,ersp,8.38164574617336e-06,8.38164574617336e-06
0,1.0,4.0,1-4Hz,164,ersp,3.595057080889436e-05,3.595057080889436e-05
0,1.0,4.0,1-4Hz,165,ersp,6.00237727810473e-05,6.00237727810473e-05
0,1.0,4.0,1-4Hz,166,ersp,4.6622895476400295e-05,4.6622895476400295e-05
0,1.0,4.0,1-4Hz,167,ersp,1.718999506159783e-05,1.718999506159783e-05
0,1.0,4.0,1-4Hz,168,ersp,2.9330386079353643e-05,2.9330386079353643e-05
0,1.0,4.0,1-4Hz,169,ersp,1.1470122654382345e-05,1.1470122654382345e-05
0,1.0,4.0,1-4Hz,170,ersp,2.8396596463892377e-05,2.8396596463892377e-05
0,1.0,4.0,1-4Hz,171,ersp,1.4749797113096353e-06,1.4749797113096353e-06
0,1.0,4.0,1-4Hz,172,ersp,0.00017883797781137304,0.00017883797781137304
0,1.0,4.0,1-4Hz,173,ersp,3.125852473365435e-05,3.125852473365435e-05
0,1.0,4.0,1-4Hz,174,ersp,2.5738023701703093e-05,2.5738023701703093e-05
0,1.0,4.0,1-4Hz,175,ersp,7.64381702116506e-05,7.64381702116506e-05
0,1.0,4.0,1-4Hz,176,ersp,6.038282898126948e-05,6.038282898126948e-05
0,1.0,4.0,1-4Hz,177,ersp,4.064404037126719e-05,4.064404037126719e-05
0,1.0,4.0,1-4Hz,178,ersp,0.0,0.0
0,1.0,4.0,1-4Hz,179,ersp,3.808200225284409e-05,3.808200225284409e-05
0,1.0,4.0,1-4Hz,180,ersp,1.942692500789085e-05,1.942692500789085e-05
0,1.0,4.0,1-4Hz,181,ersp,6.25614501027309e-05,6.25614501027309e-05
0,1.0,4.0,1-4Hz,182,ersp,1.89464712599849e-05,1.89464712599849e-05
0,1.0,4.0,1-4Hz,183,ersp,4.6009445364381624e-05,4.6009445364381624e-05
0,1.0,4.0,1-4Hz,184,ersp,4.569367326930868e-05,4.569367326930868e-05
0,1.0,4.0,1-4Hz,185,ersp,5.7614665006811914e-05,5.7614665006811914e-05
0,1.0,4.0,1-4Hz,186,ersp,2.3183070674254163e-05,2.3183070674254163e-05
0,1.0,4.0,1-4Hz,187,ersp,2.7878492630008773e-05,2.7878492630008773e-05
0,1.0,4.0,1-4Hz,188,ersp,3.700257835221482e-05,3.700257835221482e-05
0,1.0,4.0,1-4Hz,189,ersp,1.3678361168229054e-06,1.3678361168229054e-06
0,1.0,4.0,1-4Hz,190,ersp,0.0,0.0
0,1.0,4.0,1-4Hz,191,ersp,5.1816811313054594e-05,5.1816811313054594e-05
0,1.0,4.0,1-4Hz,192,ersp,2.0410679488424974e-05,2.0410679488424974e-05
0,1.0,4.0,1-4Hz,193,ersp,2.0013208974774683e-05,2.0013208974774683e-05
0,1.0,4.0,1-4Hz,194,ersp,2.866498075994814e-05,2.866498075994814e-05
0,1.0,4.0,1-4Hz,195,ersp,5.5152336720812105e-05,5.5152336720812105e-05
0,1.0,4.0,1-4Hz,196,ersp,1.4650313612942812e-05,1.4650313612942812e-05
0,1.0,4.0,1-4Hz,197,ersp,6.621966281861618e-05,6.621966281861618e-05
0,1.0,4.0,1-4Hz,198,ersp,5.727365900046222e-05,5.727365900046222e-05
0,1.0,4.0,1-4Hz,199,ersp,6.282416871537562e-05,6.282416871537562e-05
0,1.0,4.0,1-4Hz,200,ersp,3.169464771428256e-05,3.169464771428256e-05
0,1.0,4.0,1-4Hz,201,ersp,1.730571414912705e-05,1.730571414912705e-05
0,1.0,4.0,1-4Hz,202,ersp,9.746822080830778e-05,9.746822080830778e-05
0,1.0,4.0,1-4Hz,203,ersp,7.15811724626462e-05,7.15811724626462e-05
0,1.0,4.0,1-4Hz,204,ersp,9.066139214194247e-05,9.066139214194247e-05
0,1.0,4.0,1-4Hz,205,ersp,7.063422924996653e-05,7.063422924996653e-05
0,1.0,4.0,1-4Hz,206,ersp,7.393900432819859e-05,7.393900432819859e-05
0,1.0,4.0,1-4Hz,207,ersp,0.00011937543854299978,0.00011937543854299978
0,1.0,4.0,1-4Hz,208,ersp,3.8730584371977454e-05,3.8730584371977454e-05
0,1.0,4.0,1-4Hz,209,ersp,0.0,0.0
0,1.0,4.0,1-4Hz,210,ersp,6.969450605951665e-05,6.969450605951665e-05
0,1.0,4.0,1-4Hz,211,ersp,3.2885002917931014e-05,3.2885002917931014e-05
0,1.0,4.0,1-4Hz,212,ersp,3.4803042934722826e-05,3.4803042934722826e-05
0,1.0,4.0,1-4Hz,213,ersp,1.9559440476772973e-05,1.9559440476772973e-05
0,1.0,4.0,1-4Hz,214,ersp,9.07025482487886e-05,9.07025482487886e-05
0,1.0,4.0,1-4Hz,215,ersp,3.045802878893745e-05,3.045802878893745e-05
0,1.0,4.0,1-4Hz,216,ersp,5.962686884472963e-05,5.962686884472963e-05
0,1.0,4.0,1-4Hz,217,ersp,5.728698061718955e-05,5.728698061718955e-05
0,1.0,4.0,1-4Hz,218,ersp,7.200546180317052e-05,7.200546180317052e-05
0,1.0,4.0,1-4Hz,219,ersp,3.1665207003551625e-05,3.1665207003551625e-05
0,1.0,4.0,1-4Hz,220,ersp,0.00011337269199275928,0.00011337269199275928
0,1.0,4.0,1-4Hz,221,ersp,7.578549038493003e-05,7.578549038493003e-05
0,1.0,4.0,1-4Hz,222,ersp,2.5461857927188302e-05,2.5461857927188302e-05
0,1.0,4.0,1-4Hz,223,ersp,2.417453407879383e-05,2.417453407879383e-05
0,1.0,4.0,1-4Hz,224,ersp,3.378230445014411e-05,3.378230445014411e-05
0,1.0,4.0,1-4Hz,225,ersp,8.574740530648926e-05,8.574740530648926e-05
0,1.0,4.0,1-4Hz,226,ersp,9.692281718623371e-05,9.692281718623371e-05
0,1.0,4.0,1-4Hz,227,ersp,8.486368260510581e-05,8.486368260510581e-05
0,1.0,4.0,1-4Hz,228,ersp,6.2233681133788425e-06,6.2233681133788425e-06
0,1.0,4.0,1-4Hz,229,ersp,7.863792682121737e-05,7.863792682121737e-05
0,1.0,4.0,1-4Hz,230,ersp,3.0068147826771634e-05,3.0068147826771634e-05
0,1.0,4.0,1-4Hz,231,ersp,4.261393791246229e-05,4.261393791246229e-05
0,1.0,4.0,1-4Hz,232,ersp,4.872159586563151e-05,4.872159586563151e-05
0,1.0,4.0,1-4Hz,233,ersp,9.726841406722017e-05,9.726841406722017e-05
0,1.0,4.0,1-4Hz,234,ersp,7.143865732682492e-05,7.143865732682492e-05
0,1.0,4.0,1-4Hz,235,ersp,0.0001440636047570888,0.0001440636047570888
0,1.0,4.0,1-4Hz,236,ersp,0.00010550211679506519,0.00010550211679506519
0,1.0,4.0,1-4Hz,237,ersp,8.169320821306961e-05,8.169320821306961e-05
0,1.0,4.0,1-4Hz,238,ersp,9.171876798944632e-05,9.171876798944632e-05
0,1.0,4.0,1-4Hz,239,ersp,6.395260656972832e-05,6.395260656972832e-05
0,1.0,4.0,1-4Hz,240,ersp,6.777390142514924e-05,6.777390142514924e-05
0,1.0,4.0,1-4Hz,241,ersp,2.9611673053378894e-05,2.9611673053378894e-05
0,1.0,4.0,1-4Hz,242,ersp,8.085513085448271e-05,8.085513085448271e-05
0,1.0,4.0,1-4Hz,243,ersp,1.0138874865388284e-06,1.0138874865388284e-06
0,1.0,4.0,1-4Hz,244,ersp,3.579383625868105e-05,3.579383625868105e-05
0,1.0,4.0,1-4Hz,245,ersp,9.048490530321761e-05,9.048490530321761e-05
0,1.0,4.0,1-4Hz,246,ersp,0.00015313866470628175,0.00015313866470628175
0,1.0,4.0,1-4Hz,247,ersp,5.377531047699862e-05,5.377531047699862e-05
0,1.0,4.0,1-4Hz,248,ersp,1.7955269458160442e-05,1.7955269458160442e-05
0,1.0,4.0,1-4Hz,249,ersp,0.00011427264788251353,0.00011427264788251353
0,1.0,4.0,1-4Hz,250,ersp,7.472643552150225e-05,7.472643552150225e-05
0,1.0,4.0,1-4Hz,251,ersp,1.85003527824796e-06,1.85003527824796e-06
0,1.0,4.0,1-4Hz,252,ersp,2.556409691523728e-05,2.556409691523728e-05
0,1.0,4.0,1-4Hz,253,ersp,5.551272724611115e-05,5.551272724611115e-05
0,1.0,4.0,1-4Hz,254,ersp,3.1962007918820916e-05,3.1962007918820916e-05
0,1.0,4.0,1-4Hz,255,ersp,3.2040994416355255e-05,3.2040994416355255e-05
0,1.0,4.0,1-4Hz,256,ersp,1.1964570680227693e-05,1.1964570680227693e-05
0,1.0,4.0,1-4Hz,257,ersp,6.286453785867744e-05,6.286453785867744e-05
0,1.0,4.0,1-4Hz,258,ersp,8.717317400223122e-06,8.717317400223122e-06
0,1.0,4.0,1-4Hz,259,ersp,7.109534717397808e-05,7.109534717397808e-05
0,1.0,4.0,1-4Hz,260,ersp,4.1773938502348916e-05,4.1773938502348916e-05
0,1.0,4.0,1-4Hz,261,ersp,0.00014486418090649202,0.00014486418090649202
0,1.0,4.0,1-4Hz,262,ersp,9.311960321318212e-05,9.311960321318212e-05
0,1.0,4.0,1-4Hz,263,ersp,0.0001432279604528626,0.0001432279604528626
0,1.0,4.0,1-4Hz,264,ersp,0.0001150772920559074,0.0001150772920559074
0,1.0,4.0,1-4Hz,265,ersp,0.00011227918828287973,0.00011227918828287973
0,1.0,4.0,1-4Hz,266,ersp,3.545847639526378e-05,3.545847639526378e-05
0,1.0,4.0,1-4Hz,267,ersp,0.00013799514689525827,0.00013799514689525827
0,1.0,4.0,1-4Hz,268,ersp,5.052665027330096e-06,5.052665027330096e-06
0,1.0,4.0,1-4Hz,269,ersp,5.1618637607430686e-05,5.1618637607430686e-05
0,1.0,4.0,1-4Hz,270,ersp,3.1040363340475566e-05,3.1040363340475566e-05
0,1.0,4.0,1-4Hz,271,ersp,3.825656758420072e-05,3.825656758420072e-05
0,1.0,4.0,1-4Hz,272,ersp,9.142110509285544e-05,9.142110509285544e-05
0,1.0,4.0,1-4Hz,273,ersp,8.439194236560074e-05,8.439194236560074e-05
0,1.0,4.0,1-4Hz,274,ersp,4.976530462533559e-05,4.976530462533559e-05
0,1.0,4.0,1-4Hz,275,ersp,1.4232134191306996e-05,1.4232134191306996e-05
0,1.0,4.0,1-4Hz,276,ersp,0.00011594534073236049,0.00011594534073236049
0,1.0,4.0,1-4Hz,277,ersp,1.2646669023124783e-05,1.2646669023124783e-05
0,1.0,4.0,1-4Hz,278,ersp,0.00010941822346748263,0.00010941822346748263
0,1.0,4.0,1-4Hz,279,ersp,2.7666006329687692e-05,2.7666006329687692e-05
0,1.0,4.0,1-4Hz,280,ersp,9.517476329937516e-05,9.517476329937516e-05
0,1.0,4.0,1-4Hz,281,ersp,8.129595596905108e-05,8.129595596905108e-05
0,1.0,4.0,1-4Hz,282,ersp,4.750784729425757e-05,4.750784729425757e-05
0,1.0,4.0,1-4Hz,283,ersp,1.472622927295414e-06,1.472622927295414e-06
0,1.0,4.0,1-4Hz,284,ersp,5.776420576236369e-05,5.776420576236369e-05
0,1.0,4.0,1-4Hz,285,ersp,7.06303633160509e-05,7.06303633160509e-05
0,1.0,4.0,1-4Hz,286,ersp,0.00010089912760602645,0.00010089912760602645
0,1.0,4.0,1-4Hz,287,ersp,9.5668471874225e-05,9.5668471874225e-05
0,1.0,4.0,1-4Hz,288,ersp,3.4034239931346715e-05,3.4034239931346715e-05
0,1.0,4.0,1-4Hz,289,ersp,7.399579658773736e-06,7.399579658773736e-06
0,1.0,4.0,1-4Hz,290,ersp,6.876235227332006e-05,6.876235227332006e-05
0,1.0,4.0,1-4Hz,291,ersp,9.366077043550538e-06,9.366077043550538e-06
0,1.0,4.0,1-4Hz,292,ersp,4.7927235209777996e-05,4.7927235209777996e-05
0,1.0,4.0,1-4Hz,293,ersp,2.737251240585938e-05,2.737251240585938e-05
0,1.0,4.0,1-4Hz,294,ersp,9.098423246855731e-05,9.098423246855731e-05
0,1.0,4.0,1-4Hz,295,ersp,3.984290764755225e-05,3.984290764755225e-05
0,1.0,4.0,1-4Hz,296,ersp,3.2061366853221915e-06,3.2061366853221915e-06
0,1.0,4.0,1-4Hz,297,ersp,0.00012276829989932997,0.00012276829989932997
0,1.0,4.0,1-4Hz,298,ersp,9.531219099390155e-05,9.531219099390155e-05
0,1.0,4.0,1-4Hz,299,ersp,1.9855832544974464e-05,1.9855832544974464e-05
1,4.0,8.0,4-8Hz,0,ersp,4.066214777781444e-05,4.066214777781444e-05
1,4.0,8.0,4-8Hz,1,ersp,4.711424954643255e-05,4.711424954643255e-05
1,4.0,8.0,4-8Hz,2,ersp,4.517470578903907e-05,4.517470578903907e-05
1,4.0,8.0,4-8Hz,3,ersp,5.103929228390777e-05,5.103929228390777e-05
1,4.0,8.0,4-8Hz,4,ersp,0.00012752823796905417,0.00012752823796905417
1,4.0,8.0,4-8Hz,5,ersp,9.69885625501028e-05,9.69885625501028e-05
1,4.0,8.0,4-8Hz,6,ersp,0.00013442855643914454,0.00013442855643914454
1,4.0,8.0,4-8Hz,7,ersp,0.0002916724712380156,0.0002916724712380156
1,4.0,8.0,4-8Hz,8,ersp,0.00035961932123632995,0.00035961932123632995
1,4.0,8.0,4-8Hz,9,ersp,0.00031109377042646874,0.00031109377042646874
