band,importance
1-4Hz,0.021653839858299693
4-8Hz,0.026284281300683027
8-13Hz,0.03610104292474814
13-20Hz,0.07457422784598897
20-30Hz,0.06352369725182133
30-50Hz,0.04755166216253842
50-70Hz,0.048165111983901894
70-100Hz,0.08095650254130768
100-130Hz,0.09705481680871328
130-170Hz,0.08373337274365811
170-220Hz,0.12283903463367923
220-270Hz,0.08433357591857361
270-320Hz,0.07381427925200318
320-360Hz,0.07579129196111106
360-400Hz,0.06362326281297238
