channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
aH_R3,-87.2140967800693,-95.78539763950054,-97.24849598025976,-102.96875493368418,-116.29949176376283,-130.4876019243239
aH_R4,-98.75443276798339,-102.2351904805451,-104.30214380465453,-108.89613441762766,-122.70963063890068,-135.93665221885215
aH_R5,-99.7782537205688,-105.80139606485932,-106.14905617027131,-112.27458276554074,-127.22386997869769,-138.89048110157628
aH_R6,-100.3979266606181,-105.08868487603674,-105.0362427635056,-111.38424464186738,-127.96977575580863,-139.72495816397836
aH_R9,-98.1932324617071,-98.4501124129743,-97.57303925852793,-107.65753394137897,-126.08332953503773,-139.12454266324272
aH_R10,-95.57224780179274,-100.23571714096076,-98.4251282539206,-105.4804216552869,-123.62471745326236,-137.49778691995567
aH_R11,-94.08496272420291,-99.4637233502498,-99.04633158143668,-106.5774537187592,-124.84055223508904,-138.30273016161067
aH_R12,-96.25419175869514,-98.27474238523624,-98.22139310484093,-106.76466184158221,-125.79325101944683,-138.1849087356974
pH_R1,-90.3360532537706,-97.1394669843464,-97.55863520957872,-105.95246826892912,-120.07936452286663,-134.1037808399545
pH_R2,-91.62375987544692,-102.2075812820024,-102.97202337006226,-108.63710856245164,-121.30529641172011,-135.05014150229493
pH_R3,-101.10097876778764,-106.39482282906951,-105.33745468026066,-111.47288535148573,-124.55936123365018,-138.9280736119935
pH_R8,-100.36084268269259,-101.40841334008769,-97.38789731750964,-107.65482653986955,-125.912791203399,-137.68684600818554
pH_R9,-97.58558432305652,-99.10878546236786,-96.08225414021634,-105.94743005198688,-124.28287000358591,-136.64403366760843
pH_R10,-96.35296541352686,-99.36495920156923,-95.92610549876494,-105.57117423458578,-124.31500228728673,-136.96149086452388
pH_R11,-100.19860260704657,-101.1786741233511,-97.76991888897712,-107.14052889514954,-125.57853749140756,-138.05789955100292
PHG_R1,-99.50935112547884,-105.03393794740069,-104.47986497161584,-111.45806751332643,-128.0716887328113,-139.26456254296076
PHG_R2,-98.59134308004973,-102.57311565560119,-103.07618039778308,-109.92913547180163,-125.94935019511199,-139.0144815424544
PHG_R3,-97.41101926918653,-101.18085940858657,-102.15982060774093,-108.64244569709199,-123.61098010033217,-137.13857676633876
PHG_R4,-97.94977116938108,-103.65409339753317,-105.11884541052552,-110.7809841589445,-124.88700480727398,-138.02256845614653
PHG_R5,-97.08837276361501,-103.61487290934703,-104.65474980166721,-110.25590097720625,-126.35337635465598,-138.02424860224363
PHG_R6,-100.7466851625068,-104.30565169687335,-104.35364533226164,-110.68030588265736,-128.42513725871927,-140.81949708652445
PHG_R10,-96.0014464636522,-94.69980844657547,-93.84885455950968,-104.82219980077582,-124.49851540578129,-138.7739071865039
PHG_R11,-92.70344115037587,-95.08692714453143,-95.12448930435437,-103.98769578160434,-123.74242283241657,-137.36994420919194
PHG_R12,-98.57344180922018,-101.21658557086532,-102.75359561662698,-108.12088178574909,-125.3115749426335,-138.0701574284888
SMG_R1,-99.83680830315116,-106.49332066015734,-102.77037524171874,-108.90892477383632,-125.6676674592364,-136.6071715647007
SMG_R2,-97.25338900369182,-103.55592012728232,-101.5296429040714,-107.87402452490188,-125.26153620850523,-136.6889329935693
SMG_R3,-94.11728519855725,-102.61814391598895,-101.19787660533622,-107.94826230133184,-125.08371699083989,-137.02873963263073
SMG_R4,-101.34313690752242,-106.26592173617921,-102.18270988731427,-108.41810531448749,-126.7136084895679,-139.47523809134944
SMG_R5,-101.1748153928477,-106.71994090117178,-102.12922983913847,-109.01828489185824,-127.5424906915584,-140.25578920042477
TTG_R1,-97.20877364793263,-104.13342413784578,-105.61562170502822,-108.76223379486296,-119.18416034878442,-132.36342223018832
TTG_R2,-97.93900662593418,-104.71629654060058,-105.3604044540432,-108.33380579404569,-120.43788193123973,-134.07121293046157
TTG_R3,-98.60555218154289,-104.69382703462475,-104.65449836704732,-107.22758886398452,-120.36279705445065,-134.63016563816194
TTG_R4,-97.53233991176785,-102.884875490566,-103.69889633620379,-105.66995130337921,-119.51505764243325,-133.25572839103063
TTG_R5,-96.96817935226399,-103.39391881877329,-103.8246424799581,-105.62217240852841,-117.85143385856937,-126.28902364935456
TTG_R6,-97.08048699327362,-103.22622339803198,-103.26424256667856,-103.53711336890218,-119.64158290420411,-135.84496461612994
TTG_R7,-102.05319257017062,-105.17497579707255,-104.49866861392293,-110.74211715324651,-126.56200643459442,-138.2749219208609
OF_R1,-100.51142243729177,-101.4051582950601,-102.080805252977,-108.12140641124644,-126.19072113447889,-137.6967475768186
OF_R2,-101.23144701785353,-102.38660121235436,-103.12943426780035,-109.32961882562111,-127.02762546465308,-138.61042164710827
OF_R3,-102.36322514868121,-104.14175824135518,-105.558265049947,-111.55220528246092,-130.02246266096162,-140.89836368529072
OF_R4,-103.09941262029353,-105.73621516945505,-107.39582133768582,-112.79916993046928,-131.9748280788928,-142.55919800664145
OF_R13,-105.49094885040472,-109.63255730779963,-109.26286226804385,-111.17362693825619,-130.0160270809393,-142.46683069457328
OF_R14,-104.90327238132326,-109.11067795971371,-108.72247619137038,-108.82247897447506,-129.26357853405023,-142.42371704741194
OF_R15,-104.0404217743085,-108.42991796959603,-108.3197601283945,-107.34751280287203,-128.86503631268383,-142.59326525490815
OF_R16,-103.27838298917187,-107.41863459569154,-107.42432025738682,-106.10082019677827,-126.38780031029566,-139.29086258737053
OF_R17,-101.42048063069409,-105.91005863149263,-104.88351609944064,-105.34226994352008,-124.89867960053861,-136.91159778680895
OF_R18,-101.64783362300207,-106.84709298003224,-105.31031446302894,-107.25078099899554,-124.9285399806561,-137.08685030557143
Fopc_R1,-103.56807773624216,-107.86803315015646,-106.71794801428612,-110.13904663614814,-127.79738804707249,-139.85478406917386
Fopc_R2,-102.46748251821909,-105.67757288996708,-102.84350906864286,-107.2193963437516,-126.99494637735582,-139.76925020716197
Fopc_R3,-100.25003108757869,-101.32443491086917,-97.81306374405301,-103.15823903584442,-124.06700664082068,-137.79650181397096
Fopc_R4,-98.7457840122686,-98.41759504400217,-94.94567770676215,-101.4126964776977,-123.72155948600889,-138.29955102200833
Fopc_R5,-96.48707922488352,-97.46930632841105,-95.57989139467234,-101.00974120295115,-121.95662036339866,-135.77642635070498
Fopc_R6,-103.40227062384669,-107.76880923147871,-106.55951703110833,-111.00056145576134,-129.64028745257886,-141.48106634376262
CinG_R1,-104.01029586730313,-108.33865183597253,-106.43670519171776,-113.56683718493493,-130.19922511085082,-141.53734184945682
CinG_R2,-100.8450726902772,-107.19547131630154,-108.29891210366308,-114.46871384956557,-128.1704079584155,-134.20142214980666
CinG_R3,-105.90742570993733,-109.54053512079079,-108.58136759447768,-113.75681125537079,-130.52573312493087,-142.14241519438548
CinG_R4,-106.59824925963694,-109.8357693095646,-109.46815235848499,-113.90452079650719,-131.72183775339352,-143.63699368472498
CinG_R5,-106.58713637137923,-108.33987974230703,-109.23579189093755,-113.0569022036007,-131.57575934071386,-142.99964809284506
CinG_R6,-105.43349363316405,-105.66607148263958,-107.33120324828039,-110.4371105423269,-128.85760878561905,-141.77509322644147
CinG_R7,-103.18734928739289,-104.01676180668309,-104.11765753870685,-105.96368474685966,-124.4504632252554,-138.8332816471649
CinG_R8,-103.12573553064524,-103.47694725341447,-102.51105337253613,-105.41622712065107,-126.54457736146632,-141.04972678028125
aI_R1,-92.7762038551682,-101.10419683829676,-105.49312300458004,-111.087503685542,-125.80643353641008,-138.35802184422806
aI_R2,-94.9239065836547,-102.85270077292094,-105.97339134130445,-111.02571920340301,-127.54189490401272,-140.3318612726984
aI_R3,-100.00556034900205,-106.57487850790443,-107.91776070768127,-111.53015804213345,-126.92055156839547,-138.46151689737215
aI_R4,-99.928596219567,-105.8357417659002,-106.76007959470331,-109.15537503775218,-123.28973759329999,-134.80992547725933
aI_R5,-98.68698141721818,-104.94547685955655,-105.31714794905172,-107.93788445519361,-122.43398808368833,-134.37047353669382
aI_R6,-103.87361131719021,-108.85000177016099,-108.60601433641872,-112.51764110350236,-127.52364185413929,-137.5766089300288
aI_R7,-106.00068853879726,-110.39137889624241,-109.50860220331549,-113.19551182929291,-131.6227423331965,-142.5887195079844
pI_R1,-99.60278349220327,-105.47787970080518,-108.0764270998696,-111.74297454010498,-125.89804457525365,-137.25211296051364
pI_R2,-98.68806079203043,-105.1439627880965,-106.72905093817481,-111.46458772018451,-125.52660847515395,-137.25017933595387
pI_R3,-101.98423643981174,-106.77688053745781,-106.86484323629409,-111.8563029976102,-125.96433516355425,-137.46278033742067
pI_R4,-100.28993458452547,-105.99517825529077,-105.53455015497367,-110.68564367062568,-124.81344689877267,-136.9293124488104
pI_R5,-99.93845976709599,-104.4757228560332,-103.73487026190487,-110.12952785056171,-124.06140247085054,-136.58002713802367
pI_R6,-100.58831273944953,-104.82939933507396,-104.78893431036451,-110.35844026872267,-123.33896514546423,-135.88361608058617
pI_R7,-102.0695830907387,-106.4691363892185,-106.10219642537778,-111.1369362500887,-124.28666118496817,-136.4204675246603
pI_R8,-101.57997010106187,-105.37686576488025,-105.84729134009999,-110.7096268281308,-123.77049696580725,-135.85055144787006
pI_R9,-103.0138413468601,-106.56606192452477,-105.4292775101674,-110.67640580863461,-123.5090097308409,-134.9967083823555
pI_R10,-105.07743167921798,-108.71983099172941,-106.03468203522809,-112.09117982526062,-127.79039418964248,-139.82788393117306
