cluster_id,size,jaccard_stability,n_runs
0,99,0.2947853207588196,50
1,119,0.2866460084915161,50
2,102,0.40689048171043396,50
3,108,0.3954891264438629,50
4,94,0.39970311522483826,50
5,84,0.40112289786338806,50
6,119,0.3783177435398102,50
7,87,0.8063226938247681,50
8,141,0.3639102876186371,50
9,204,0.29093798995018005,50
10,109,0.3703822195529938,50
