band,importance
1-4Hz,1.0154477160907642
4-8Hz,0.8177433006875849
8-13Hz,0.9651119090531819
13-20Hz,1.3023048579798717
20-30Hz,1.2323881004017656
30-50Hz,1.3814589776254371
50-70Hz,1.137166728816927
70-100Hz,1.494799439772258
100-130Hz,1.5225040192406223
130-170Hz,1.3073075526255333
170-220Hz,1.282429333021541
220-270Hz,1.6175415667663433
270-320Hz,1.3813110005127769
320-360Hz,1.268844702454078
360-400Hz,1.2586305667759132
