,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.006239515031639972,-0.00015545512958916723,0.0002190553012136978,-0.004853525090300733,-0.0008398360528781254,-0.010331675713612256,-0.0007002970957963054,0.00783460821571955,0.001027268872453836,-0.002962583662180338,-0.008308182822799796,0.001904636448709227,0.003944097536322546,0.008812752251253326,-0.0005036127799683792
picture,-0.001793327279792494,-0.004881720765157374,0.0027174891209112957,0.0001048034646086086,0.002508208582183159,0.007552594697755101,-0.0003845282308797333,-0.003118589943257201,0.0025083135963197317,-0.003126019378830548,0.014703231472656168,-0.0047632097969240676,-0.0066628913132381696,-0.004751525900000443,0.010758309541646246
reading,-0.004446187751847491,0.005037175894746534,-0.0029365444221249527,0.0047487216256921535,-0.0016683725293050382,0.002779081015857146,0.001084825326676021,-0.004716018272462353,-0.0035355824687735866,0.006088603041010839,-0.006395048649856369,0.00285857334821485,0.002718793776915656,-0.0040612263512528396,-0.010254696761677855
