class,support,precision,recall,f1,recall_ci_lo,recall_ci_hi,roc_auc_ovr,perm_p,perm_p_fdr
audio,607,0.6287128712871287,0.627677100494234,0.6281945589447651,0.46748995387342385,0.7819856602813421,0.8239943121818623,0.004975124378109453,0.007462686567164179
picture,588,0.47303543913713403,0.5221088435374149,0.4963621665319321,0.3923804594970645,0.6276468862281614,0.6773511026829611,0.004975124378109453,0.007462686567164179
reading,749,0.4528301886792453,0.4165554072096128,0.4339360222531293,0.2949681237379768,0.5241985009671181,0.581709503885236,0.03482587064676617,0.03482587064676617
